#Average black hole Eddington ratio (eta_avg) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with the "same mergers" assumption.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(eta_avg)[Msun]
2.506559 11.550000 -0.915972
2.506559 11.600000 -0.906072
2.506559 11.650000 -0.896172
2.506559 11.700000 -0.886272
2.506559 11.750000 -0.881353
2.506559 11.800000 -0.876434
2.506559 11.850000 -0.871516
2.506559 11.900000 -0.866597
2.506559 11.950000 -0.871961
2.506559 12.000000 -0.877326
2.506559 12.050000 -0.882690
2.506559 12.100000 -0.888055
2.506559 12.150000 -0.909328
2.506559 12.200000 -0.930602
2.506559 12.250000 -0.951876
2.506559 12.300000 -0.973149
2.506559 12.350000 -1.009706
2.506559 12.400000 -1.046264
2.506559 12.450000 -1.082821
2.506559 12.500000 -1.119378
2.506559 12.550000 -1.164722
2.506559 12.600000 -1.210066
2.506559 12.650000 -1.255410
2.506559 12.700000 -1.300754
2.506559 12.750000 -1.349675
2.506559 12.800000 -1.398596
2.506559 12.850000 -1.447516
2.506559 12.900000 -1.496437
2.506559 12.950000 -1.547363
2.506559 13.000000 -1.598290
2.506559 13.050000 -1.649216
2.506559 13.100000 -1.700143
2.506559 13.150000 -1.752909
2.506559 13.200000 -1.805675
2.506559 13.250000 -1.858440
2.506559 13.300000 -1.911206
2.506559 13.350000 -1.965217
2.506559 13.400000 -2.019227
2.506559 13.450000 -2.073238
2.506559 13.500000 -2.127248
2.506559 13.550000 -2.180884
2.506559 13.600000 -2.234520
2.506559 13.650000 -2.288156
2.506559 13.700000 -2.341792
2.506559 13.750000 -2.393308
2.506559 13.800000 -2.444824
2.506559 13.850000 -2.496339
2.506559 13.900000 -2.547855
2.506559 13.950000 -2.597606
2.506559 14.000000 -2.647358
2.506559 14.050000 -2.697109
2.488593 11.000000 -1.046757
2.488593 11.050000 -1.036390
2.488593 11.100000 -1.026024
2.488593 11.150000 -1.014113
2.488593 11.200000 -1.002203
2.488593 11.250000 -0.990292
2.488593 11.300000 -0.978382
2.488593 11.350000 -0.966471
2.488593 11.400000 -0.954561
2.488593 11.450000 -0.942651
2.488593 11.500000 -0.930741
2.488593 11.550000 -0.920816
2.488593 11.600000 -0.910892
2.488593 11.650000 -0.900968
2.488593 11.700000 -0.891043
2.488593 11.750000 -0.886243
2.488593 11.800000 -0.881443
2.488593 11.850000 -0.876643
2.488593 11.900000 -0.871843
2.488593 11.950000 -0.877542
2.488593 12.000000 -0.883241
2.488593 12.050000 -0.888940
2.488593 12.100000 -0.894638
2.488593 12.150000 -0.916362
2.488593 12.200000 -0.938086
2.488593 12.250000 -0.959810
2.488593 12.300000 -0.981534
2.488593 12.350000 -1.018391
2.488593 12.400000 -1.055247
2.488593 12.450000 -1.092104
2.488593 12.500000 -1.128960
2.488593 12.550000 -1.174385
2.488593 12.600000 -1.219811
2.488593 12.650000 -1.265236
2.488593 12.700000 -1.310661
2.488593 12.750000 -1.359557
2.488593 12.800000 -1.408453
2.488593 12.850000 -1.457349
2.488593 12.900000 -1.506245
2.488593 12.950000 -1.557111
2.488593 13.000000 -1.607976
2.488593 13.050000 -1.658842
2.488593 13.100000 -1.709708
2.488593 13.150000 -1.762360
2.488593 13.200000 -1.815012
2.488593 13.250000 -1.867664
2.488593 13.300000 -1.920316
2.488593 13.350000 -1.974112
2.488593 13.400000 -2.027907
2.488593 13.450000 -2.081702
2.488593 13.500000 -2.135497
2.488593 13.550000 -2.188836
2.488593 13.600000 -2.242174
2.488593 13.650000 -2.295513
2.488593 13.700000 -2.348852
2.488593 13.750000 -2.400132
2.488593 13.800000 -2.451411
2.488593 13.850000 -2.502690
2.488593 13.900000 -2.553969
2.488593 13.950000 -2.603662
2.488593 14.000000 -2.653354
2.488593 14.050000 -2.703046
2.488593 14.100000 -2.752738
2.470628 11.000000 -1.052862
2.470628 11.050000 -1.042353
2.470628 11.100000 -1.031844
2.470628 11.150000 -1.019797
2.470628 11.200000 -1.007749
2.470628 11.250000 -0.995701
2.470628 11.300000 -0.983653
2.470628 11.350000 -0.971642
2.470628 11.400000 -0.959631
2.470628 11.450000 -0.947621
2.470628 11.500000 -0.935610
2.470628 11.550000 -0.925661
2.470628 11.600000 -0.915712
2.470628 11.650000 -0.905764
2.470628 11.700000 -0.895815
2.470628 11.750000 -0.891133
2.470628 11.800000 -0.886452
2.470628 11.850000 -0.881770
2.470628 11.900000 -0.877089
2.470628 11.950000 -0.883122
2.470628 12.000000 -0.889155
2.470628 12.050000 -0.895189
2.470628 12.100000 -0.901222
2.470628 12.150000 -0.923396
2.470628 12.200000 -0.945571
2.470628 12.250000 -0.967745
2.470628 12.300000 -0.989920
2.470628 12.350000 -1.027075
2.470628 12.400000 -1.064231
2.470628 12.450000 -1.101387
2.470628 12.500000 -1.138542
2.470628 12.550000 -1.184049
2.470628 12.600000 -1.229555
2.470628 12.650000 -1.275061
2.470628 12.700000 -1.320568
2.470628 12.750000 -1.369439
2.470628 12.800000 -1.418311
2.470628 12.850000 -1.467182
2.470628 12.900000 -1.516054
2.470628 12.950000 -1.566858
2.470628 13.000000 -1.617663
2.470628 13.050000 -1.668468
2.470628 13.100000 -1.719273
2.470628 13.150000 -1.771811
2.470628 13.200000 -1.824350
2.470628 13.250000 -1.876888
2.470628 13.300000 -1.929427
2.470628 13.350000 -1.983006
2.470628 13.400000 -2.036586
2.470628 13.450000 -2.090165
2.470628 13.500000 -2.143745
2.470628 13.550000 -2.196787
2.470628 13.600000 -2.249829
2.470628 13.650000 -2.302871
2.470628 13.700000 -2.355912
2.470628 13.750000 -2.406955
2.470628 13.800000 -2.457998
2.470628 13.850000 -2.509041
2.470628 13.900000 -2.560083
2.470628 13.950000 -2.609717
2.470628 14.000000 -2.659350
2.470628 14.050000 -2.708983
2.470628 14.100000 -2.758616
2.452663 11.000000 -1.058966
2.452663 11.050000 -1.048316
2.452663 11.100000 -1.037665
2.452663 11.150000 -1.025480
2.452663 11.200000 -1.013295
2.452663 11.250000 -1.001110
2.452663 11.300000 -0.988925
2.452663 11.350000 -0.976813
2.452663 11.400000 -0.964702
2.452663 11.450000 -0.952590
2.452663 11.500000 -0.940479
2.452663 11.550000 -0.930506
2.452663 11.600000 -0.920533
2.452663 11.650000 -0.910560
2.452663 11.700000 -0.900587
2.452663 11.750000 -0.896024
2.452663 11.800000 -0.891461
2.452663 11.850000 -0.886898
2.452663 11.900000 -0.882335
2.452663 11.950000 -0.888702
2.452663 12.000000 -0.895070
2.452663 12.050000 -0.901438
2.452663 12.100000 -0.907806
2.452663 12.150000 -0.930430
2.452663 12.200000 -0.953055
2.452663 12.250000 -0.975680
2.452663 12.300000 -0.998305
2.452663 12.350000 -1.035760
2.452663 12.400000 -1.073215
2.452663 12.450000 -1.110670
2.452663 12.500000 -1.148124
2.452663 12.550000 -1.193712
2.452663 12.600000 -1.239299
2.452663 12.650000 -1.284887
2.452663 12.700000 -1.330474
2.452663 12.750000 -1.379321
2.452663 12.800000 -1.428168
2.452663 12.850000 -1.477015
2.452663 12.900000 -1.525862
2.452663 12.950000 -1.576606
2.452663 13.000000 -1.627350
2.452663 13.050000 -1.678094
2.452663 13.100000 -1.728837
2.452663 13.150000 -1.781262
2.452663 13.200000 -1.833687
2.452663 13.250000 -1.886112
2.452663 13.300000 -1.938537
2.452663 13.350000 -1.991901
2.452663 13.400000 -2.045265
2.452663 13.450000 -2.098629
2.452663 13.500000 -2.151993
2.452663 13.550000 -2.204738
2.452663 13.600000 -2.257483
2.452663 13.650000 -2.310228
2.452663 13.700000 -2.362973
2.452663 13.750000 -2.413779
2.452663 13.800000 -2.464585
2.452663 13.850000 -2.515391
2.452663 13.900000 -2.566197
2.452663 13.950000 -2.615772
2.452663 14.000000 -2.665346
2.452663 14.050000 -2.714920
2.452663 14.100000 -2.764495
2.434974 11.000000 -1.062872
2.434974 11.050000 -1.052106
2.434974 11.100000 -1.041340
2.434974 11.150000 -1.029071
2.434974 11.200000 -1.016802
2.434974 11.250000 -1.004532
2.434974 11.300000 -0.992263
2.434974 11.350000 -0.980124
2.434974 11.400000 -0.967985
2.434974 11.450000 -0.955845
2.434974 11.500000 -0.943706
2.434974 11.550000 -0.933794
2.434974 11.600000 -0.923883
2.434974 11.650000 -0.913971
2.434974 11.700000 -0.904059
2.434974 11.750000 -0.899705
2.434974 11.800000 -0.895352
2.434974 11.850000 -0.890998
2.434974 11.900000 -0.886644
2.434974 11.950000 -0.893427
2.434974 12.000000 -0.900210
2.434974 12.050000 -0.906993
2.434974 12.100000 -0.913776
2.434974 12.150000 -0.936898
2.434974 12.200000 -0.960020
2.434974 12.250000 -0.983142
2.434974 12.300000 -1.006264
2.434974 12.350000 -1.044033
2.434974 12.400000 -1.081803
2.434974 12.450000 -1.119573
2.434974 12.500000 -1.157343
2.434974 12.550000 -1.203015
2.434974 12.600000 -1.248686
2.434974 12.650000 -1.294357
2.434974 12.700000 -1.340028
2.434974 12.750000 -1.388848
2.434974 12.800000 -1.437668
2.434974 12.850000 -1.486487
2.434974 12.900000 -1.535307
2.434974 12.950000 -1.585979
2.434974 13.000000 -1.636651
2.434974 13.050000 -1.687323
2.434974 13.100000 -1.737994
2.434974 13.150000 -1.790285
2.434974 13.200000 -1.842576
2.434974 13.250000 -1.894866
2.434974 13.300000 -1.947157
2.434974 13.350000 -2.000286
2.434974 13.400000 -2.053416
2.434974 13.450000 -2.106545
2.434974 13.500000 -2.159674
2.434974 13.550000 -2.212125
2.434974 13.600000 -2.264576
2.434974 13.650000 -2.317027
2.434974 13.700000 -2.369478
2.434974 13.750000 -2.420081
2.434974 13.800000 -2.470685
2.434974 13.850000 -2.521288
2.434974 13.900000 -2.571891
2.434974 13.950000 -2.621449
2.434974 14.000000 -2.671006
2.434974 14.050000 -2.720564
2.434974 14.100000 -2.770121
2.417285 11.000000 -1.066777
2.417285 11.050000 -1.055896
2.417285 11.100000 -1.045016
2.417285 11.150000 -1.032662
2.417285 11.200000 -1.020308
2.417285 11.250000 -1.007955
2.417285 11.300000 -0.995601
2.417285 11.350000 -0.983434
2.417285 11.400000 -0.971267
2.417285 11.450000 -0.959100
2.417285 11.500000 -0.946933
2.417285 11.550000 -0.937083
2.417285 11.600000 -0.927232
2.417285 11.650000 -0.917382
2.417285 11.700000 -0.907531
2.417285 11.750000 -0.903387
2.417285 11.800000 -0.899243
2.417285 11.850000 -0.895098
2.417285 11.900000 -0.890954
2.417285 11.950000 -0.898152
2.417285 12.000000 -0.905351
2.417285 12.050000 -0.912549
2.417285 12.100000 -0.919747
2.417285 12.150000 -0.943366
2.417285 12.200000 -0.966985
2.417285 12.250000 -0.990603
2.417285 12.300000 -1.014222
2.417285 12.350000 -1.052307
2.417285 12.400000 -1.090392
2.417285 12.450000 -1.128477
2.417285 12.500000 -1.166562
2.417285 12.550000 -1.212317
2.417285 12.600000 -1.258072
2.417285 12.650000 -1.303827
2.417285 12.700000 -1.349583
2.417285 12.750000 -1.398375
2.417285 12.800000 -1.447167
2.417285 12.850000 -1.495959
2.417285 12.900000 -1.544752
2.417285 12.950000 -1.595352
2.417285 13.000000 -1.645952
2.417285 13.050000 -1.696551
2.417285 13.100000 -1.747151
2.417285 13.150000 -1.799308
2.417285 13.200000 -1.851464
2.417285 13.250000 -1.903621
2.417285 13.300000 -1.955778
2.417285 13.350000 -2.008672
2.417285 13.400000 -2.061566
2.417285 13.450000 -2.114461
2.417285 13.500000 -2.167355
2.417285 13.550000 -2.219512
2.417285 13.600000 -2.271669
2.417285 13.650000 -2.323827
2.417285 13.700000 -2.375984
2.417285 13.750000 -2.426384
2.417285 13.800000 -2.476785
2.417285 13.850000 -2.527185
2.417285 13.900000 -2.577585
2.417285 13.950000 -2.627126
2.417285 14.000000 -2.676666
2.417285 14.050000 -2.726207
2.417285 14.100000 -2.775747
2.399595 11.000000 -1.070682
2.399595 11.050000 -1.059687
2.399595 11.100000 -1.048691
2.399595 11.150000 -1.036253
2.399595 11.200000 -1.023815
2.399595 11.250000 -1.011377
2.399595 11.300000 -0.998939
2.399595 11.350000 -0.986745
2.399595 11.400000 -0.974550
2.399595 11.450000 -0.962355
2.399595 11.500000 -0.950161
2.399595 11.550000 -0.940372
2.399595 11.600000 -0.930582
2.399595 11.650000 -0.920793
2.399595 11.700000 -0.911004
2.399595 11.750000 -0.907069
2.399595 11.800000 -0.903134
2.399595 11.850000 -0.899199
2.399595 11.900000 -0.895264
2.399595 11.950000 -0.902877
2.399595 12.000000 -0.910491
2.399595 12.050000 -0.918104
2.399595 12.100000 -0.925718
2.399595 12.150000 -0.949834
2.399595 12.200000 -0.973949
2.399595 12.250000 -0.998065
2.399595 12.300000 -1.022181
2.399595 12.350000 -1.060581
2.399595 12.400000 -1.098981
2.399595 12.450000 -1.137381
2.399595 12.500000 -1.175781
2.399595 12.550000 -1.221620
2.399595 12.600000 -1.267459
2.399595 12.650000 -1.313298
2.399595 12.700000 -1.359137
2.399595 12.750000 -1.407902
2.399595 12.800000 -1.456667
2.399595 12.850000 -1.505432
2.399595 12.900000 -1.554197
2.399595 12.950000 -1.604725
2.399595 13.000000 -1.655252
2.399595 13.050000 -1.705780
2.399595 13.100000 -1.756308
2.399595 13.150000 -1.808331
2.399595 13.200000 -1.860353
2.399595 13.250000 -1.912376
2.399595 13.300000 -1.964398
2.399595 13.350000 -2.017058
2.399595 13.400000 -2.069717
2.399595 13.450000 -2.122377
2.399595 13.500000 -2.175036
2.399595 13.550000 -2.226900
2.399595 13.600000 -2.278763
2.399595 13.650000 -2.330626
2.399595 13.700000 -2.382489
2.399595 13.750000 -2.432687
2.399595 13.800000 -2.482884
2.399595 13.850000 -2.533082
2.399595 13.900000 -2.583279
2.399595 13.950000 -2.632803
2.399595 14.000000 -2.682326
2.399595 14.050000 -2.731850
2.399595 14.100000 -2.781373
2.382178 11.000000 -1.076406
2.382178 11.050000 -1.065270
2.382178 11.100000 -1.054133
2.382178 11.150000 -1.041568
2.382178 11.200000 -1.029004
2.382178 11.250000 -1.016440
2.382178 11.300000 -1.003876
2.382178 11.350000 -0.991602
2.382178 11.400000 -0.979329
2.382178 11.450000 -0.967055
2.382178 11.500000 -0.954782
2.382178 11.550000 -0.945002
2.382178 11.600000 -0.935221
2.382178 11.650000 -0.925441
2.382178 11.700000 -0.915661
2.382178 11.750000 -0.911893
2.382178 11.800000 -0.908125
2.382178 11.850000 -0.904357
2.382178 11.900000 -0.900589
2.382178 11.950000 -0.908584
2.382178 12.000000 -0.916579
2.382178 12.050000 -0.924574
2.382178 12.100000 -0.932570
2.382178 12.150000 -0.957134
2.382178 12.200000 -0.981697
2.382178 12.250000 -1.006261
2.382178 12.300000 -1.030825
2.382178 12.350000 -1.069484
2.382178 12.400000 -1.108143
2.382178 12.450000 -1.146802
2.382178 12.500000 -1.185461
2.382178 12.550000 -1.231355
2.382178 12.600000 -1.277249
2.382178 12.650000 -1.323142
2.382178 12.700000 -1.369036
2.382178 12.750000 -1.417771
2.382178 12.800000 -1.466505
2.382178 12.850000 -1.515239
2.382178 12.900000 -1.563974
2.382178 12.950000 -1.614438
2.382178 13.000000 -1.664902
2.382178 13.050000 -1.715366
2.382178 13.100000 -1.765830
2.382178 13.150000 -1.817730
2.382178 13.200000 -1.869630
2.382178 13.250000 -1.921531
2.382178 13.300000 -1.973431
2.382178 13.350000 -2.025872
2.382178 13.400000 -2.078312
2.382178 13.450000 -2.130753
2.382178 13.500000 -2.183193
2.382178 13.550000 -2.234776
2.382178 13.600000 -2.286358
2.382178 13.650000 -2.337941
2.382178 13.700000 -2.389524
2.382178 13.750000 -2.439540
2.382178 13.800000 -2.489557
2.382178 13.850000 -2.539573
2.382178 13.900000 -2.589590
2.382178 13.950000 -2.639070
2.382178 14.000000 -2.688550
2.382178 14.050000 -2.738030
2.382178 14.100000 -2.787510
2.382178 14.150000 -2.836156
2.364761 11.000000 -1.082131
2.364761 11.050000 -1.070852
2.364761 11.100000 -1.059574
2.364761 11.150000 -1.046884
2.364761 11.200000 -1.034193
2.364761 11.250000 -1.021503
2.364761 11.300000 -1.008813
2.364761 11.350000 -0.996460
2.364761 11.400000 -0.984108
2.364761 11.450000 -0.971755
2.364761 11.500000 -0.959403
2.364761 11.550000 -0.949632
2.364761 11.600000 -0.939861
2.364761 11.650000 -0.930090
2.364761 11.700000 -0.920319
2.364761 11.750000 -0.916717
2.364761 11.800000 -0.913116
2.364761 11.850000 -0.909515
2.364761 11.900000 -0.905913
2.364761 11.950000 -0.914290
2.364761 12.000000 -0.922667
2.364761 12.050000 -0.931045
2.364761 12.100000 -0.939422
2.364761 12.150000 -0.964434
2.364761 12.200000 -0.989445
2.364761 12.250000 -1.014457
2.364761 12.300000 -1.039469
2.364761 12.350000 -1.078387
2.364761 12.400000 -1.117305
2.364761 12.450000 -1.156223
2.364761 12.500000 -1.195141
2.364761 12.550000 -1.241090
2.364761 12.600000 -1.287038
2.364761 12.650000 -1.332987
2.364761 12.700000 -1.378936
2.364761 12.750000 -1.427640
2.364761 12.800000 -1.476343
2.364761 12.850000 -1.525047
2.364761 12.900000 -1.573751
2.364761 12.950000 -1.624151
2.364761 13.000000 -1.674551
2.364761 13.050000 -1.724951
2.364761 13.100000 -1.775351
2.364761 13.150000 -1.827129
2.364761 13.200000 -1.878907
2.364761 13.250000 -1.930686
2.364761 13.300000 -1.982464
2.364761 13.350000 -2.034686
2.364761 13.400000 -2.086907
2.364761 13.450000 -2.139128
2.364761 13.500000 -2.191350
2.364761 13.550000 -2.242652
2.364761 13.600000 -2.293954
2.364761 13.650000 -2.345256
2.364761 13.700000 -2.396558
2.364761 13.750000 -2.446394
2.364761 13.800000 -2.496229
2.364761 13.850000 -2.546065
2.364761 13.900000 -2.595900
2.364761 13.950000 -2.645337
2.364761 14.000000 -2.694774
2.364761 14.050000 -2.744210
2.364761 14.100000 -2.793647
2.364761 14.150000 -2.842271
2.347344 11.000000 -1.087855
2.347344 11.050000 -1.076435
2.347344 11.100000 -1.065016
2.347344 11.150000 -1.052199
2.347344 11.200000 -1.039383
2.347344 11.250000 -1.026566
2.347344 11.300000 -1.013749
2.347344 11.350000 -1.001318
2.347344 11.400000 -0.988886
2.347344 11.450000 -0.976455
2.347344 11.500000 -0.964024
2.347344 11.550000 -0.954262
2.347344 11.600000 -0.944500
2.347344 11.650000 -0.934738
2.347344 11.700000 -0.924976
2.347344 11.750000 -0.921542
2.347344 11.800000 -0.918107
2.347344 11.850000 -0.914672
2.347344 11.900000 -0.911238
2.347344 11.950000 -0.919997
2.347344 12.000000 -0.928756
2.347344 12.050000 -0.937515
2.347344 12.100000 -0.946274
2.347344 12.150000 -0.971733
2.347344 12.200000 -0.997193
2.347344 12.250000 -1.022653
2.347344 12.300000 -1.048113
2.347344 12.350000 -1.087290
2.347344 12.400000 -1.126467
2.347344 12.450000 -1.165644
2.347344 12.500000 -1.204821
2.347344 12.550000 -1.250825
2.347344 12.600000 -1.296828
2.347344 12.650000 -1.342832
2.347344 12.700000 -1.388835
2.347344 12.750000 -1.437509
2.347344 12.800000 -1.486182
2.347344 12.850000 -1.534855
2.347344 12.900000 -1.583528
2.347344 12.950000 -1.633864
2.347344 13.000000 -1.684200
2.347344 13.050000 -1.734536
2.347344 13.100000 -1.784872
2.347344 13.150000 -1.836528
2.347344 13.200000 -1.888185
2.347344 13.250000 -1.939841
2.347344 13.300000 -1.991497
2.347344 13.350000 -2.043500
2.347344 13.400000 -2.095502
2.347344 13.450000 -2.147504
2.347344 13.500000 -2.199507
2.347344 13.550000 -2.250528
2.347344 13.600000 -2.301550
2.347344 13.650000 -2.352571
2.347344 13.700000 -2.403593
2.347344 13.750000 -2.453247
2.347344 13.800000 -2.502902
2.347344 13.850000 -2.552557
2.347344 13.900000 -2.602211
2.347344 13.950000 -2.651604
2.347344 14.000000 -2.700998
2.347344 14.050000 -2.750391
2.347344 14.100000 -2.799784
2.347344 14.150000 -2.848386
2.330194 11.000000 -1.092127
2.330194 11.050000 -1.080581
2.330194 11.100000 -1.069035
2.330194 11.150000 -1.056126
2.330194 11.200000 -1.043216
2.330194 11.250000 -1.030306
2.330194 11.300000 -1.017396
2.330194 11.350000 -1.004933
2.330194 11.400000 -0.992471
2.330194 11.450000 -0.980008
2.330194 11.500000 -0.967545
2.330194 11.550000 -0.957850
2.330194 11.600000 -0.948155
2.330194 11.650000 -0.938460
2.330194 11.700000 -0.928765
2.330194 11.750000 -0.925561
2.330194 11.800000 -0.922357
2.330194 11.850000 -0.919152
2.330194 11.900000 -0.915948
2.330194 11.950000 -0.925144
2.330194 12.000000 -0.934339
2.330194 12.050000 -0.943535
2.330194 12.100000 -0.952731
2.330194 12.150000 -0.978663
2.330194 12.200000 -1.004596
2.330194 12.250000 -1.030529
2.330194 12.300000 -1.056462
2.330194 12.350000 -1.095903
2.330194 12.400000 -1.135344
2.330194 12.450000 -1.174785
2.330194 12.500000 -1.214225
2.330194 12.550000 -1.260285
2.330194 12.600000 -1.306345
2.330194 12.650000 -1.352405
2.330194 12.700000 -1.398464
2.330194 12.750000 -1.447107
2.330194 12.800000 -1.495750
2.330194 12.850000 -1.544393
2.330194 12.900000 -1.593035
2.330194 12.950000 -1.643301
2.330194 13.000000 -1.693567
2.330194 13.050000 -1.743832
2.330194 13.100000 -1.794098
2.330194 13.150000 -1.845619
2.330194 13.200000 -1.897140
2.330194 13.250000 -1.948661
2.330194 13.300000 -2.000182
2.330194 13.350000 -2.051955
2.330194 13.400000 -2.103728
2.330194 13.450000 -2.155502
2.330194 13.500000 -2.207275
2.330194 13.550000 -2.258025
2.330194 13.600000 -2.308776
2.330194 13.650000 -2.359526
2.330194 13.700000 -2.410277
2.330194 13.750000 -2.459774
2.330194 13.800000 -2.509272
2.330194 13.850000 -2.558770
2.330194 13.900000 -2.608267
2.330194 13.950000 -2.657640
2.330194 14.000000 -2.707013
2.330194 14.050000 -2.756385
2.330194 14.100000 -2.805758
2.330194 14.150000 -2.854334
2.313045 11.000000 -1.096400
2.313045 11.050000 -1.084727
2.313045 11.100000 -1.073055
2.313045 11.150000 -1.060052
2.313045 11.200000 -1.047049
2.313045 11.250000 -1.034046
2.313045 11.300000 -1.021043
2.313045 11.350000 -1.008549
2.313045 11.400000 -0.996055
2.313045 11.450000 -0.983560
2.313045 11.500000 -0.971066
2.313045 11.550000 -0.961438
2.313045 11.600000 -0.951810
2.313045 11.650000 -0.942182
2.313045 11.700000 -0.932554
2.313045 11.750000 -0.929580
2.313045 11.800000 -0.926606
2.313045 11.850000 -0.923632
2.313045 11.900000 -0.920658
2.313045 11.950000 -0.930291
2.313045 12.000000 -0.939923
2.313045 12.050000 -0.949555
2.313045 12.100000 -0.959188
2.313045 12.150000 -0.985593
2.313045 12.200000 -1.011999
2.313045 12.250000 -1.038405
2.313045 12.300000 -1.064810
2.313045 12.350000 -1.104515
2.313045 12.400000 -1.144220
2.313045 12.450000 -1.183925
2.313045 12.500000 -1.223629
2.313045 12.550000 -1.269746
2.313045 12.600000 -1.315862
2.313045 12.650000 -1.361978
2.313045 12.700000 -1.408094
2.313045 12.750000 -1.456706
2.313045 12.800000 -1.505318
2.313045 12.850000 -1.553930
2.313045 12.900000 -1.602543
2.313045 12.950000 -1.652738
2.313045 13.000000 -1.702933
2.313045 13.050000 -1.753128
2.313045 13.100000 -1.803324
2.313045 13.150000 -1.854710
2.313045 13.200000 -1.906096
2.313045 13.250000 -1.957482
2.313045 13.300000 -2.008868
2.313045 13.350000 -2.060411
2.313045 13.400000 -2.111955
2.313045 13.450000 -2.163499
2.313045 13.500000 -2.215043
2.313045 13.550000 -2.265522
2.313045 13.600000 -2.316002
2.313045 13.650000 -2.366481
2.313045 13.700000 -2.416961
2.313045 13.750000 -2.466301
2.313045 13.800000 -2.515642
2.313045 13.850000 -2.564983
2.313045 13.900000 -2.614324
2.313045 13.950000 -2.663676
2.313045 14.000000 -2.713028
2.313045 14.050000 -2.762380
2.313045 14.100000 -2.811732
2.313045 14.150000 -2.860282
2.295895 11.000000 -1.100673
2.295895 11.050000 -1.088874
2.295895 11.100000 -1.077074
2.295895 11.150000 -1.063978
2.295895 11.200000 -1.050882
2.295895 11.250000 -1.037786
2.295895 11.300000 -1.024690
2.295895 11.350000 -1.012164
2.295895 11.400000 -0.999639
2.295895 11.450000 -0.987113
2.295895 11.500000 -0.974588
2.295895 11.550000 -0.965026
2.295895 11.600000 -0.955465
2.295895 11.650000 -0.945904
2.295895 11.700000 -0.936343
2.295895 11.750000 -0.933599
2.295895 11.800000 -0.930856
2.295895 11.850000 -0.928112
2.295895 11.900000 -0.925368
2.295895 11.950000 -0.935438
2.295895 12.000000 -0.945507
2.295895 12.050000 -0.955576
2.295895 12.100000 -0.965645
2.295895 12.150000 -0.992523
2.295895 12.200000 -1.019402
2.295895 12.250000 -1.046280
2.295895 12.300000 -1.073159
2.295895 12.350000 -1.113127
2.295895 12.400000 -1.153096
2.295895 12.450000 -1.193065
2.295895 12.500000 -1.233033
2.295895 12.550000 -1.279206
2.295895 12.600000 -1.325378
2.295895 12.650000 -1.371551
2.295895 12.700000 -1.417723
2.295895 12.750000 -1.466305
2.295895 12.800000 -1.514886
2.295895 12.850000 -1.563468
2.295895 12.900000 -1.612050
2.295895 12.950000 -1.662175
2.295895 13.000000 -1.712299
2.295895 13.050000 -1.762424
2.295895 13.100000 -1.812549
2.295895 13.150000 -1.863800
2.295895 13.200000 -1.915051
2.295895 13.250000 -1.966302
2.295895 13.300000 -2.017553
2.295895 13.350000 -2.068867
2.295895 13.400000 -2.120182
2.295895 13.450000 -2.171496
2.295895 13.500000 -2.222811
2.295895 13.550000 -2.273019
2.295895 13.600000 -2.323228
2.295895 13.650000 -2.373436
2.295895 13.700000 -2.423644
2.295895 13.750000 -2.472828
2.295895 13.800000 -2.522012
2.295895 13.850000 -2.571196
2.295895 13.900000 -2.620380
2.295895 13.950000 -2.669712
2.295895 14.000000 -2.719043
2.295895 14.050000 -2.768375
2.295895 14.100000 -2.817706
2.295895 14.150000 -2.866229
2.295895 14.200000 -2.914753
2.279009 11.000000 -1.105797
2.279009 11.050000 -1.093858
2.279009 11.100000 -1.081919
2.279009 11.150000 -1.068712
2.279009 11.200000 -1.055504
2.279009 11.250000 -1.042297
2.279009 11.300000 -1.029089
2.279009 11.350000 -1.016512
2.279009 11.400000 -1.003935
2.279009 11.450000 -0.991357
2.279009 11.500000 -0.978780
2.279009 11.550000 -0.969268
2.279009 11.600000 -0.959756
2.279009 11.650000 -0.950245
2.279009 11.700000 -0.940733
2.279009 11.750000 -0.938210
2.279009 11.800000 -0.935688
2.279009 11.850000 -0.933165
2.279009 11.900000 -0.930643
2.279009 11.950000 -0.941140
2.279009 12.000000 -0.951637
2.279009 12.050000 -0.962134
2.279009 12.100000 -0.972630
2.279009 12.150000 -0.999950
2.279009 12.200000 -1.027269
2.279009 12.250000 -1.054588
2.279009 12.300000 -1.081907
2.279009 12.350000 -1.122102
2.279009 12.400000 -1.162296
2.279009 12.450000 -1.202490
2.279009 12.500000 -1.242684
2.279009 12.550000 -1.288895
2.279009 12.600000 -1.335106
2.279009 12.650000 -1.381316
2.279009 12.700000 -1.427527
2.279009 12.750000 -1.476076
2.279009 12.800000 -1.524625
2.279009 12.850000 -1.573174
2.279009 12.900000 -1.621724
2.279009 12.950000 -1.671781
2.279009 13.000000 -1.721839
2.279009 13.050000 -1.771896
2.279009 13.100000 -1.821954
2.279009 13.150000 -1.873073
2.279009 13.200000 -1.924193
2.279009 13.250000 -1.975313
2.279009 13.300000 -2.026432
2.279009 13.350000 -2.077526
2.279009 13.400000 -2.128620
2.279009 13.450000 -2.179713
2.279009 13.500000 -2.230807
2.279009 13.550000 -2.280759
2.279009 13.600000 -2.330712
