#Cosmic black hole mass density (rho_bh) as a function of redshift, from Trinity
#Ref: Zhang et al. (2021)
#z log(rho_bh)[Msun Mpc^-3] log(16-th Percentile of rho_bh)[Msun Mpc^-3] log(84-th Percentile of rho_bh)[Msun Mpc^-3] log(rho_bh_wandering)[Msun Mpc^-3] log(16-th Percentile of rho_bh_wandering)[Msun Mpc^-3] log(84-th Percentile of rho_bh_wandering)[Msun Mpc^-3]
4.846147 3.160524 3.051558 3.213695 0.083406 0.027374 0.268333
4.756292 3.235296 3.129795 3.287021 0.183877 0.131531 0.363174
4.667818 3.307561 3.205840 3.357795 0.283638 0.231813 0.456484
4.580703 3.377889 3.279729 3.426442 0.382354 0.332479 0.548471
4.494928 3.447226 3.352769 3.494158 0.477246 0.426466 0.636713
4.410471 3.514714 3.421632 3.560084 0.570330 0.518131 0.723243
4.327312 3.580205 3.490115 3.624312 0.662650 0.609103 0.808869
4.245431 3.644269 3.559432 3.689153 0.753383 0.698578 0.895705
4.164809 3.707381 3.622792 3.750810 0.840900 0.784951 0.979915
4.085426 3.768527 3.683659 3.810795 0.927823 0.871328 1.062288
4.007263 3.828107 3.743969 3.871965 1.013980 0.957456 1.143881
3.930302 3.886925 3.806877 3.930580 1.097090 1.040796 1.222951
3.854523 3.944007 3.866232 3.986176 1.179390 1.123912 1.300727
3.779909 3.999574 3.923533 4.040055 1.261020 1.208228 1.377591
3.706442 4.054240 3.979836 4.093166 1.340380 1.287696 1.452562
3.634104 4.107480 4.034715 4.145492 1.418650 1.365904 1.526563
3.562878 4.159275 4.088140 4.196933 1.496300 1.443495 1.600921
3.492747 4.210170 4.140694 4.247514 1.571980 1.519327 1.674713
3.423694 4.259740 4.191649 4.297317 1.646660 1.594255 1.747856
3.355701 4.307945 4.241135 4.349187 1.720730 1.669153 1.820066
3.288754 4.355341 4.290039 4.400148 1.792890 1.742912 1.890211
3.222836 4.401383 4.337341 4.448896 1.864300 1.816051 1.959754
3.157931 4.446220 4.382853 4.493867 1.934940 1.888371 2.029454
3.094024 4.490220 4.427539 4.537855 2.003900 1.958951 2.100830
3.031099 4.532906 4.472126 4.581860 2.072270 2.028916 2.169866
2.969141 4.574598 4.515602 4.624679 2.139510 2.097680 2.238105
2.908135 4.615274 4.557352 4.666289 2.205610 2.165120 2.304619
2.848067 4.654779 4.597703 4.706383 2.271110 2.228567 2.370083
2.788923 4.693497 4.637365 4.745619 2.335120 2.292453 2.432795
2.730687 4.731034 4.676033 4.783713 2.398490 2.356413 2.494493
2.673346 4.767648 4.713513 4.820877 2.460830 2.419016 2.555163
2.616887 4.803289 4.749677 4.856184 2.522170 2.479470 2.614926
2.561296 4.837930 4.785082 4.889819 2.582770 2.539471 2.674016
2.506559 4.871738 4.819278 4.922655 2.642190 2.599662 2.732016
2.452663 4.904516 4.851680 4.954476 2.700970 2.659264 2.789922
2.399595 4.936513 4.883805 4.985543 2.758570 2.717893 2.846391
2.347344 4.967531 4.915285 5.016303 2.815490 2.775982 2.902104
2.295895 4.997749 4.946337 5.046635 2.871380 2.833078 2.956901
2.245238 5.027059 4.976527 5.076091 2.926480 2.889412 3.010995
2.195358 5.055580 5.005943 5.104765 2.980650 2.944483 3.064274
2.146246 5.083255 5.034481 5.133089 3.034000 2.997598 3.116800
2.097888 5.110152 5.061291 5.161312 3.086450 3.049883 3.168724
2.050273 5.136253 5.087769 5.188859 3.138080 3.101385 3.220257
2.003391 5.161599 5.113831 5.215892 3.188830 3.152062 3.270951
1.957229 5.186190 5.138895 5.241701 3.238770 3.201981 3.320867
1.911776 5.210056 5.162875 5.265781 3.287840 3.251066 3.369944
1.867022 5.233190 5.186134 5.288424 3.336130 3.299423 3.418268
1.822956 5.255649 5.208750 5.311674 3.383530 3.346927 3.465740
1.779567 5.277399 5.230781 5.334975 3.430210 3.393772 3.512364
1.736846 5.298515 5.252219 5.357311 3.475970 3.440239 3.559433
1.694780 5.318942 5.272980 5.378908 3.521010 3.485999 3.605939
1.653361 5.338757 5.293113 5.399827 3.565190 3.530200 3.650256
1.612579 5.357935 5.312614 5.419578 3.608610 3.572990 3.693336
1.572424 5.376494 5.331660 5.438238 3.651250 3.615338 3.735374
1.532886 5.394484 5.350431 5.456352 3.693080 3.657246 3.776635
1.493956 5.411869 5.368603 5.476326 3.734180 3.698455 3.817349
1.455623 5.428707 5.385931 5.495536 3.774470 3.738885 3.857596
1.417881 5.444989 5.402498 5.513112 3.814010 3.778588 3.897112
1.380718 5.460717 5.418524 5.530102 3.852830 3.817415 3.936246
1.344126 5.475930 5.434047 5.546544 3.890850 3.854954 3.974710
1.308097 5.490630 5.449187 5.562117 3.928160 3.891821 4.012338
1.272622 5.504808 5.464697 5.577092 3.964750 3.928049 4.049146
1.237691 5.518522 5.480615 5.591549 4.000570 3.963531 4.085206
1.203298 5.531745 5.495249 5.605477 4.035690 3.998314 4.120562
1.169434 5.544488 5.508808 5.618907 4.070110 4.032415 4.155230
1.136089 5.556790 5.521922 5.631842 4.103810 4.065798 4.189174
1.103258 5.568642 5.534321 5.644298 4.136800 4.098489 4.222422
1.070931 5.580055 5.545964 5.656284 4.169110 4.130510 4.254924
1.039101 5.591040 5.557237 5.667805 4.200740 4.162047 4.286678
1.007760 5.601615 5.568261 5.678885 4.231670 4.194780 4.317678
0.976900 5.611783 5.578888 5.689514 4.261940 4.226874 4.347692
0.946516 5.621553 5.589380 5.699754 4.291540 4.258323 4.377812
0.916598 5.630936 5.599683 5.709566 4.320490 4.289301 4.407015
0.887140 5.639943 5.608940 5.718975 4.348790 4.319203 4.435574
0.858134 5.648581 5.617856 5.727997 4.376440 4.347189 4.463447
0.829575 5.656854 5.626917 5.736649 4.403460 4.374552 4.490953
0.801454 5.664780 5.635695 5.744970 4.429840 4.401273 4.518379
0.773766 5.672359 5.644103 5.753270 4.455600 4.427381 4.544661
0.746503 5.679602 5.651786 5.761450 4.480750 4.452874 4.570564
0.719659 5.686527 5.658801 5.769256 4.505280 4.478204 4.595288
0.693228 5.693127 5.665516 5.776713 4.529220 4.502905 4.619246
0.667203 5.699428 5.671974 5.783363 4.552560 4.526275 4.642589
0.641579 5.705422 5.678131 5.789676 4.575310 4.549056 4.665516
0.616348 5.711118 5.683996 5.795719 4.597480 4.571274 4.687935
0.591504 5.716534 5.689586 5.801889 4.619070 4.592920 4.709772
0.567043 5.721680 5.695215 5.807641 4.640090 4.614014 4.731028
0.542958 5.726547 5.700619 5.813091 4.660550 4.634548 4.751720
0.519242 5.731153 5.705833 5.818245 4.680460 4.654531 4.771851
0.495892 5.735507 5.710780 5.822842 4.699820 4.673981 4.791422
0.472900 5.739618 5.715472 5.827070 4.718640 4.692892 4.810450
0.450261 5.743485 5.719904 5.831172 4.736930 4.711272 4.828944
0.427971 5.747126 5.724092 5.835357 4.754690 4.729138 4.846900
0.406023 5.750548 5.728044 5.839304 4.771920 4.746474 4.864374
0.384412 5.753745 5.731760 5.843016 4.788650 4.763311 4.881385
0.363134 5.756739 5.735272 5.846504 4.804860 4.779636 4.897894
0.342183 5.759531 5.738687 5.849775 4.820570 4.795469 4.913893
0.321553 5.762130 5.741942 5.852825 4.835790 4.810802 4.929398
0.301241 5.764535 5.744926 5.855672 4.850530 4.825655 4.944412
0.281241 5.766769 5.747810 5.858358 4.864780 4.840035 4.958938
0.261548 5.768834 5.750445 5.860902 4.878560 4.853928 4.972990
0.242158 5.770734 5.752449 5.863282 4.891860 4.867367 4.986562
0.223066 5.772472 5.754217 5.865494 4.904710 4.880338 4.999673
0.204268 5.774061 5.755838 5.867490 4.917100 4.892848 5.012332
0.185758 5.775519 5.757486 5.869259 4.929050 4.904917 5.024533
0.167533 5.776833 5.759108 5.870879 4.940550 4.916537 5.036292
0.149588 5.778022 5.760587 5.872356 4.951620 4.927725 5.047610
0.131919 5.779090 5.761948 5.873693 4.962250 4.938484 5.058489
0.114522 5.780056 5.763180 5.874910 4.972470 4.948822 5.068956
0.097391 5.780916 5.764299 5.876002 4.982270 4.958739 5.079012
0.080525 5.781677 5.765303 5.877006 4.991660 4.968247 5.088757
0.063917 5.782354 5.766174 5.877903 5.000650 4.977354 5.098085
0.047565 5.782954 5.766971 5.878700 5.009240 4.986061 5.106999
0.031464 5.783484 5.767693 5.879421 5.017440 4.994402 5.115513
0.015610 5.783950 5.768344 5.880046 5.025260 5.002387 5.123621
0.000000 5.784303 5.768920 5.880559 5.032710 5.010204 5.131351
