#Best-fitting quasar probability distribution functions from Trinity.
#z: 1.25
#Ref: Zhang et al. (2021)
#log10(Mstar)[Msun] log10(sLx=Lx/(1.04 * 10^34 Mstar))[erg/s/Msun] log10(Probability)[dex^-1]
9.250000 -6.000000 -3.586564
9.250000 -5.800000 -3.534061
9.250000 -5.600000 -3.481616
9.250000 -5.400001 -3.429131
9.250000 -5.200001 -3.376576
9.250000 -5.000001 -3.323936
9.250000 -4.800001 -3.271194
9.250000 -4.600001 -3.218335
9.250000 -4.400002 -3.165334
9.250000 -4.200002 -3.112171
9.250000 -4.000002 -3.058816
9.250000 -3.800002 -3.005241
9.250000 -3.600002 -2.951411
9.250000 -3.400002 -2.897295
9.250000 -3.200002 -2.842840
9.250000 -3.000002 -2.787964
9.250000 -2.800002 -2.732690
9.250000 -2.600002 -2.676999
9.250000 -2.400002 -2.620819
9.250000 -2.200001 -2.563522
9.250000 -2.000001 -2.500300
9.250000 -1.800001 -2.412974
9.250000 -1.600001 -2.271318
9.250000 -1.400001 -2.101481
9.250000 -1.200001 -1.950272
9.250000 -1.000001 -1.852397
9.250000 -0.800001 -1.816423
9.250000 -0.600001 -1.851742
9.250000 -0.400001 -1.967536
9.250000 -0.200001 -2.153916
9.250000 -0.000001 -2.388753
9.250000 0.199999 -2.670608
9.250000 0.399999 -3.045025
9.250000 0.599999 -3.582727
9.250000 0.799999 -4.335953
9.250000 0.999999 -5.344556
9.250000 1.199999 -6.601589
9.250000 1.399999 -8.159411
9.250000 1.599999 -10.047550
9.250000 1.799999 -12.201940
9.250000 1.999999 -14.760290
9.250000 2.199999 -17.556430
9.250000 2.399999 -20.841200
9.250000 2.599999 -24.328230
9.250000 2.799999 -28.336970
9.250000 2.999999 -32.555250
9.250000 3.199999 -37.253080
9.250000 3.399999 -42.124810
9.250000 3.599999 -47.740100
9.250000 3.799999 -53.148270
9.250000 3.999999 -59.624960
9.750000 -6.000000 -3.061870
9.750000 -5.800000 -3.009354
9.750000 -5.600000 -2.956759
9.750000 -5.400001 -2.904072
9.750000 -5.200001 -2.851274
9.750000 -5.000001 -2.798347
9.750000 -4.800001 -2.745270
9.750000 -4.600001 -2.692016
9.750000 -4.400002 -2.638560
9.750000 -4.200002 -2.584869
9.750000 -4.000002 -2.530912
9.750000 -3.800002 -2.476655
9.750000 -3.600002 -2.422013
9.750000 -3.400002 -2.366978
9.750000 -3.200002 -2.311553
9.750000 -3.000002 -2.255737
9.750000 -2.800002 -2.199463
9.750000 -2.600002 -2.142869
9.750000 -2.400002 -2.086103
9.750000 -2.200001 -2.029323
9.750000 -2.000001 -1.972245
9.750000 -1.800001 -1.909112
9.750000 -1.600001 -1.817332
9.750000 -1.400001 -1.669821
9.750000 -1.200001 -1.522140
9.750000 -1.000001 -1.448616
9.750000 -0.800001 -1.475285
9.750000 -0.600001 -1.584875
9.750000 -0.400001 -1.777940
9.750000 -0.200001 -2.034558
9.750000 -0.000001 -2.324430
9.750000 0.199999 -2.629005
9.750000 0.399999 -2.986117
9.750000 0.599999 -3.484267
9.750000 0.799999 -4.195713
9.750000 0.999999 -5.144099
9.750000 1.199999 -6.374279
9.750000 1.399999 -7.887900
9.750000 1.599999 -9.712336
9.750000 1.799999 -11.871170
9.750000 1.999999 -14.322610
9.750000 2.199999 -17.176130
9.750000 2.399999 -20.298040
9.750000 2.599999 -23.826360
