#Average black hole merger rate (BHMR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHMR)[Msun]
5.651798 11.700000 -5.357039
5.651798 11.750000 -5.098598
5.651798 11.800000 -4.937685
5.651798 11.850000 -4.820538
5.651798 11.900000 -4.728372
5.651798 11.950000 -4.482533
5.651798 12.000000 -4.326516
5.651798 12.050000 -4.211973
5.651798 12.100000 -4.121422
5.651798 12.150000 -3.888424
5.651798 12.200000 -3.737604
5.651798 12.250000 -3.625875
5.651798 12.300000 -3.537087
5.651798 12.350000 -3.318859
5.651798 12.400000 -3.174292
5.651798 12.450000 -3.066017
5.651798 12.500000 -2.979421
5.651798 12.550000 -2.781271
5.651798 12.600000 -2.645710
5.651798 12.650000 -2.542548
5.651798 12.700000 -2.459249
5.651798 12.750000 -2.288547
5.617366 11.000000 -7.566505
5.617366 11.050000 -7.442549
5.617366 11.100000 -7.346229
5.617366 11.150000 -7.058069
5.617366 11.200000 -6.886354
5.617366 11.250000 -6.763620
5.617366 11.300000 -6.668038
5.617366 11.350000 -6.388470
5.617366 11.400000 -6.219776
5.617366 11.450000 -6.098583
5.617366 11.500000 -6.003936
5.617366 11.550000 -5.735009
5.617366 11.600000 -5.570169
5.617366 11.650000 -5.450967
5.617366 11.700000 -5.357536
5.617366 11.750000 -5.100072
5.617366 11.800000 -4.939531
5.617366 11.850000 -4.822582
5.617366 11.900000 -4.730537
5.617366 11.950000 -4.485619
5.617366 12.000000 -4.329968
5.617366 12.050000 -4.215621
5.617366 12.100000 -4.125193
5.617366 12.150000 -3.893099
5.617366 12.200000 -3.742652
5.617366 12.250000 -3.631127
5.617366 12.300000 -3.542469
5.617366 12.350000 -3.325206
5.617366 12.400000 -3.181059
5.617366 12.450000 -3.073018
5.617366 12.500000 -2.986572
5.617366 12.550000 -2.789511
5.617366 12.600000 -2.654455
5.617366 12.650000 -2.551585
5.617366 12.700000 -2.468476
5.617366 12.750000 -2.298975
5.583463 11.000000 -7.559353
5.583463 11.050000 -7.435626
5.583463 11.100000 -7.339445
5.583463 11.150000 -7.052525
5.583463 11.200000 -6.881241
5.583463 11.250000 -6.758726
5.583463 11.300000 -6.663277
5.583463 11.350000 -6.384852
5.583463 11.400000 -6.216566
5.583463 11.450000 -6.095582
5.583463 11.500000 -6.001063
5.583463 11.550000 -5.733189
5.583463 11.600000 -5.568737
5.583463 11.650000 -5.449737
5.583463 11.700000 -5.356429
5.583463 11.750000 -5.099936
5.583463 11.800000 -4.939766
5.583463 11.850000 -4.823013
5.583463 11.900000 -4.731089
5.583463 11.950000 -4.487080
5.583463 12.000000 -4.331791
5.583463 12.050000 -4.217639
5.583463 12.100000 -4.127332
5.583463 12.150000 -3.896121
5.583463 12.200000 -3.746041
5.583463 12.250000 -3.634717
5.583463 12.300000 -3.546185
5.583463 12.350000 -3.329852
5.583463 12.400000 -3.186109
5.583463 12.450000 -3.078295
5.583463 12.500000 -2.991994
5.583463 12.550000 -2.795967
5.583463 12.600000 -2.661394
5.583463 12.650000 -2.558804
5.583463 12.700000 -2.475877
5.583463 12.750000 -2.307479
5.549560 11.000000 -7.552317
5.549560 11.050000 -7.428812
5.549560 11.100000 -7.332765
5.549560 11.150000 -7.047051
5.549560 11.200000 -6.876188
5.549560 11.250000 -6.753887
5.549560 11.300000 -6.658567
5.549560 11.350000 -6.381264
5.549560 11.400000 -6.213379
5.549560 11.450000 -6.092602
5.549560 11.500000 -5.998209
5.549560 11.550000 -5.731375
5.549560 11.600000 -5.567309
5.549560 11.650000 -5.448509
5.549560 11.700000 -5.355325
5.549560 11.750000 -5.099800
5.549560 11.800000 -4.940002
5.549560 11.850000 -4.823445
5.549560 11.900000 -4.731642
5.549560 11.950000 -4.488546
5.549560 12.000000 -4.333621
5.549560 12.050000 -4.219665
5.549560 12.100000 -4.129481
5.549560 12.150000 -3.899164
5.549560 12.200000 -3.749456
5.549560 12.250000 -3.638336
5.549560 12.300000 -3.549933
5.549560 12.350000 -3.334547
5.549560 12.400000 -3.191219
5.549560 12.450000 -3.083637
5.549560 12.500000 -2.997485
5.549560 12.550000 -2.802522
5.549560 12.600000 -2.668446
5.549560 12.650000 -2.566144
5.549560 12.700000 -2.483406
5.549560 12.750000 -2.316153
5.549560 12.800000 -2.195703
5.515657 11.000000 -7.545393
5.515657 11.050000 -7.422104
5.515657 11.100000 -7.326186
5.515657 11.150000 -7.041645
5.515657 11.200000 -6.871193
5.515657 11.250000 -6.749101
5.515657 11.300000 -6.653908
5.515657 11.350000 -6.377706
5.515657 11.400000 -6.210216
5.515657 11.450000 -6.089643
5.515657 11.500000 -5.995373
5.515657 11.550000 -5.729570
5.515657 11.600000 -5.565885
5.515657 11.650000 -5.447286
5.515657 11.700000 -5.354224
5.515657 11.750000 -5.099664
5.515657 11.800000 -4.940237
5.515657 11.850000 -4.823877
5.515657 11.900000 -4.732196
5.515657 11.950000 -4.490017
5.515657 12.000000 -4.335459
5.515657 12.050000 -4.221701
5.515657 12.100000 -4.131641
5.515657 12.150000 -3.902229
5.515657 12.200000 -3.752899
5.515657 12.250000 -3.641986
5.515657 12.300000 -3.553714
5.515657 12.350000 -3.339294
5.515657 12.400000 -3.196389
5.515657 12.450000 -3.089046
5.515657 12.500000 -3.003046
5.515657 12.550000 -2.809176
5.515657 12.600000 -2.675614
5.515657 12.650000 -2.573611
5.515657 12.700000 -2.491067
5.515657 12.750000 -2.325004
5.515657 12.800000 -2.205168
5.482275 11.000000 -7.543153
5.482275 11.050000 -7.420081
5.482275 11.100000 -7.324295
5.482275 11.150000 -7.040850
5.482275 11.200000 -6.870781
5.482275 11.250000 -6.748886
5.482275 11.300000 -6.653812
5.482275 11.350000 -6.378554
5.482275 11.400000 -6.211405
5.482275 11.450000 -6.091008
5.482275 11.500000 -5.996845
5.482275 11.550000 -5.731851
5.482275 11.600000 -5.568469
5.482275 11.650000 -5.450027
5.482275 11.700000 -5.357062
5.482275 11.750000 -5.103199
5.482275 11.800000 -4.944042
5.482275 11.850000 -4.827824
5.482275 11.900000 -4.736232
5.482275 11.950000 -4.494673
5.482275 12.000000 -4.340365
5.482275 12.050000 -4.226741
5.482275 12.100000 -4.136764
5.482275 12.150000 -3.907943
5.482275 12.200000 -3.758860
5.482275 12.250000 -3.648083
5.482275 12.300000 -3.559897
5.482275 12.350000 -3.346113
5.482275 12.400000 -3.203488
5.482275 12.450000 -3.096301
5.482275 12.500000 -3.010402
5.482275 12.550000 -2.817261
5.482275 12.600000 -2.684042
5.482275 12.650000 -2.582239
5.482275 12.700000 -2.499826
5.482275 12.750000 -2.334479
5.482275 12.800000 -2.215014
5.448893 11.000000 -7.540925
5.448893 11.050000 -7.418069
5.448893 11.100000 -7.322413
5.448893 11.150000 -7.040055
5.448893 11.200000 -6.870371
5.448893 11.250000 -6.748671
5.448893 11.300000 -6.653716
5.448893 11.350000 -6.379405
5.448893 11.400000 -6.212598
5.448893 11.450000 -6.092377
5.448893 11.500000 -5.998322
5.448893 11.550000 -5.734145
5.448893 11.600000 -5.571068
5.448893 11.650000 -5.452785
5.448893 11.700000 -5.359918
5.448893 11.750000 -5.106763
5.448893 11.800000 -4.947880
5.448893 11.850000 -4.831807
5.448893 11.900000 -4.740305
5.448893 11.950000 -4.499380
5.448893 12.000000 -4.345326
5.448893 12.050000 -4.231840
5.448893 12.100000 -4.141949
5.448893 12.150000 -3.913733
5.448893 12.200000 -3.764905
5.448893 12.250000 -3.654267
5.448893 12.300000 -3.566170
5.448893 12.350000 -3.353041
5.448893 12.400000 -3.210704
5.448893 12.450000 -3.103680
5.448893 12.500000 -3.017885
5.448893 12.550000 -2.825499
5.448893 12.600000 -2.692637
5.448893 12.650000 -2.591042
5.448893 12.700000 -2.508764
5.448893 12.750000 -2.344165
5.448893 12.800000 -2.225088
5.415511 11.000000 -7.538709
5.415511 11.050000 -7.416065
5.415511 11.100000 -7.320539
5.415511 11.150000 -7.039262
5.415511 11.200000 -6.869960
5.415511 11.250000 -6.748456
5.415511 11.300000 -6.653620
5.415511 11.350000 -6.380257
5.415511 11.400000 -6.213794
5.415511 11.450000 -6.093751
5.415511 11.500000 -5.999805
5.415511 11.550000 -5.736451
5.415511 11.600000 -5.573682
5.415511 11.650000 -5.455561
5.415511 11.700000 -5.362793
5.415511 11.750000 -5.110357
5.415511 11.800000 -4.951752
5.415511 11.850000 -4.835828
5.415511 11.900000 -4.744418
5.415511 11.950000 -4.504138
5.415511 12.000000 -4.350345
5.415511 12.050000 -4.236999
5.415511 12.100000 -4.147197
5.415511 12.150000 -3.919602
5.415511 12.200000 -3.771035
5.415511 12.250000 -3.660541
5.415511 12.300000 -3.572534
5.415511 12.350000 -3.360081
5.415511 12.400000 -3.218042
5.415511 12.450000 -3.111187
5.415511 12.500000 -3.025499
5.415511 12.550000 -2.833897
5.415511 12.600000 -2.701406
5.415511 12.650000 -2.600026
5.415511 12.700000 -2.517891
5.415511 12.750000 -2.354072
5.415511 12.800000 -2.235401
5.415511 12.850000 -2.142296
5.382642 11.000000 -7.538365
5.382642 11.050000 -7.415933
5.382642 11.100000 -7.320534
5.382642 11.150000 -7.040288
5.382642 11.200000 -6.871352
5.382642 11.250000 -6.750036
5.382642 11.300000 -6.655314
5.382642 11.350000 -6.382825
5.382642 11.400000 -6.216680
5.382642 11.450000 -6.096801
5.382642 11.500000 -6.002956
5.382642 11.550000 -5.740338
5.382642 11.600000 -5.577845
5.382642 11.650000 -5.459869
5.382642 11.700000 -5.367190
5.382642 11.750000 -5.115378
5.382642 11.800000 -4.957015
5.382642 11.850000 -4.841219
5.382642 11.900000 -4.749889
5.382642 11.950000 -4.510160
5.382642 12.000000 -4.356589
5.382642 12.050000 -4.243364
5.382642 12.100000 -4.153637
5.382642 12.150000 -3.926572
5.382642 12.200000 -3.778227
5.382642 12.250000 -3.667856
5.382642 12.300000 -3.579927
5.382642 12.350000 -3.368057
5.382642 12.400000 -3.226276
5.382642 12.450000 -3.119566
5.382642 12.500000 -3.033972
5.382642 12.550000 -2.843052
5.382642 12.600000 -2.710884
5.382642 12.650000 -2.609694
5.382642 12.700000 -2.527682
5.382642 12.750000 -2.364540
5.382642 12.800000 -2.246223
5.382642 12.850000 -2.153336
5.349774 11.000000 -7.538021
5.349774 11.050000 -7.415800
5.349774 11.100000 -7.320529
5.349774 11.150000 -7.041317
5.349774 11.200000 -6.872749
5.349774 11.250000 -6.751621
5.349774 11.300000 -6.657014
5.349774 11.350000 -6.385408
5.349774 11.400000 -6.219585
5.349774 11.450000 -6.099873
5.349774 11.500000 -6.006130
5.349774 11.550000 -5.744260
5.349774 11.600000 -5.582049
5.349774 11.650000 -5.464220
5.349774 11.700000 -5.371632
5.349774 11.750000 -5.120457
5.349774 11.800000 -4.962342
5.349774 11.850000 -4.846679
5.349774 11.900000 -4.755430
5.349774 11.950000 -4.516267
5.349774 12.000000 -4.362925
5.349774 12.050000 -4.249824
5.349774 12.100000 -4.160175
5.349774 12.150000 -3.933655
5.349774 12.200000 -3.785540
5.349774 12.250000 -3.675296
5.349774 12.300000 -3.587447
5.349774 12.350000 -3.376182
5.349774 12.400000 -3.234670
5.349774 12.450000 -3.128111
5.349774 12.500000 -3.042614
5.349774 12.550000 -2.852404
5.349774 12.600000 -2.720574
5.349774 12.650000 -2.619581
5.349774 12.700000 -2.537699
5.349774 12.750000 -2.375267
5.349774 12.800000 -2.257322
5.349774 12.850000 -2.164663
5.316905 11.000000 -7.537678
5.316905 11.050000 -7.415668
5.316905 11.100000 -7.320525
5.316905 11.150000 -7.042348
5.316905 11.200000 -6.874150
5.316905 11.250000 -6.753212
5.316905 11.300000 -6.658721
5.316905 11.350000 -6.388007
5.316905 11.400000 -6.222510
5.316905 11.450000 -6.102967
5.316905 11.500000 -6.009327
5.316905 11.550000 -5.748218
5.316905 11.600000 -5.586293
5.316905 11.650000 -5.468615
5.316905 11.700000 -5.376120
5.316905 11.750000 -5.125596
5.316905 11.800000 -4.967736
5.316905 11.850000 -4.852207
5.316905 11.900000 -4.761043
5.316905 11.950000 -4.522461
5.316905 12.000000 -4.369355
5.316905 12.050000 -4.256381
5.316905 12.100000 -4.166812
5.316905 12.150000 -3.940855
5.316905 12.200000 -3.792978
5.316905 12.250000 -3.682866
5.316905 12.300000 -3.595100
5.316905 12.350000 -3.384462
5.316905 12.400000 -3.243228
5.316905 12.450000 -3.136827
5.316905 12.500000 -3.051431
5.316905 12.550000 -2.861962
5.316905 12.600000 -2.730485
5.316905 12.650000 -2.629699
5.316905 12.700000 -2.547953
5.316905 12.750000 -2.386265
5.316905 12.800000 -2.268711
5.316905 12.850000 -2.176293
5.284541 11.000000 -7.535980
5.284541 11.050000 -7.414180
5.284541 11.100000 -7.319165
5.284541 11.150000 -7.042023
5.284541 11.200000 -6.874195
5.284541 11.250000 -6.753448
5.284541 11.300000 -6.659073
5.284541 11.350000 -6.389262
5.284541 11.400000 -6.224097
5.284541 11.450000 -6.104726
5.284541 11.500000 -6.011192
5.284541 11.550000 -5.750871
5.284541 11.600000 -5.589244
5.284541 11.650000 -5.471722
5.284541 11.700000 -5.379324
5.284541 11.750000 -5.129494
5.284541 11.800000 -4.971905
5.284541 11.850000 -4.856522
5.284541 11.900000 -4.765448
5.284541 11.950000 -4.527500
5.284541 12.000000 -4.374652
5.284541 12.050000 -4.261818
5.284541 12.100000 -4.172336
5.284541 12.150000 -3.947003
5.284541 12.200000 -3.799390
5.284541 12.250000 -3.689423
5.284541 12.300000 -3.601750
5.284541 12.350000 -3.391801
5.284541 12.400000 -3.250874
5.284541 12.450000 -3.144647
5.284541 12.500000 -3.059363
5.284541 12.550000 -2.870689
5.284541 12.600000 -2.739593
5.284541 12.650000 -2.639031
5.284541 12.700000 -2.557431
5.284541 12.750000 -2.396564
5.284541 12.800000 -2.279442
5.284541 12.850000 -2.187291
5.284541 12.900000 -2.111311
5.252178 11.000000 -7.534288
5.252178 11.050000 -7.412698
5.252178 11.100000 -7.317809
5.252178 11.150000 -7.041697
5.252178 11.200000 -6.874240
5.252178 11.250000 -6.753684
5.252178 11.300000 -6.659425
5.252178 11.350000 -6.390522
5.252178 11.400000 -6.225690
5.252178 11.450000 -6.106493
5.252178 11.500000 -6.013064
5.252178 11.550000 -5.753540
5.252178 11.600000 -5.592214
5.252178 11.650000 -5.474851
5.252178 11.700000 -5.382551
5.252178 11.750000 -5.133428
5.252178 11.800000 -4.976115
5.252178 11.850000 -4.860880
5.252178 11.900000 -4.769897
5.252178 11.950000 -4.532599
5.252178 12.000000 -4.380014
5.252178 12.050000 -4.267323
5.252178 12.100000 -4.177931
5.252178 12.150000 -3.953239
5.252178 12.200000 -3.805897
5.252178 12.250000 -3.696080
5.252178 12.300000 -3.608503
5.252178 12.350000 -3.399266
5.252178 12.400000 -3.258657
5.252178 12.450000 -3.152610
5.252178 12.500000 -3.067442
5.252178 12.550000 -2.879596
5.252178 12.600000 -2.748897
5.252178 12.650000 -2.648567
5.252178 12.700000 -2.567121
5.252178 12.750000 -2.407113
5.252178 12.800000 -2.290444
5.252178 12.850000 -2.198574
5.252178 12.900000 -2.122784
5.219814 11.000000 -7.532603
5.219814 11.050000 -7.411220
5.219814 11.100000 -7.316457
5.219814 11.150000 -7.041372
5.219814 11.200000 -6.874285
5.219814 11.250000 -6.753920
5.219814 11.300000 -6.659777
5.219814 11.350000 -6.391784
5.219814 11.400000 -6.227289
5.219814 11.450000 -6.108266
5.219814 11.500000 -6.014945
5.219814 11.550000 -5.756225
5.219814 11.600000 -5.595206
5.219814 11.650000 -5.478004
5.219814 11.700000 -5.385803
5.219814 11.750000 -5.137397
5.219814 11.800000 -4.980367
5.219814 11.850000 -4.865282
5.219814 11.900000 -4.774393
5.219814 11.950000 -4.537757
5.219814 12.000000 -4.385443
5.219814 12.050000 -4.272899
5.219814 12.100000 -4.183600
5.219814 12.150000 -3.959565
5.219814 12.200000 -3.812504
5.219814 12.250000 -3.702842
5.219814 12.300000 -3.615363
5.219814 12.350000 -3.406862
5.219814 12.400000 -3.266583
5.219814 12.450000 -3.160722
5.219814 12.500000 -3.075674
5.219814 12.550000 -2.888689
5.219814 12.600000 -2.758404
5.219814 12.650000 -2.658317
5.219814 12.700000 -2.577031
5.219814 12.750000 -2.417924
5.219814 12.800000 -2.301733
5.219814 12.850000 -2.210157
5.219814 12.900000 -2.134569
5.187948 11.000000 -7.526782
5.187948 11.050000 -7.405614
5.187948 11.100000 -7.310983
5.187948 11.150000 -7.036982
5.187948 11.200000 -6.870288
5.187948 11.250000 -6.750125
5.187948 11.300000 -6.656106
5.187948 11.350000 -6.389108
5.187948 11.400000 -6.224980
5.187948 11.450000 -6.106149
5.187948 11.500000 -6.012945
5.187948 11.550000 -5.755139
5.187948 11.600000 -5.594468
5.187948 11.650000 -5.477450
5.187948 11.700000 -5.385362
5.187948 11.750000 -5.137801
5.187948 11.800000 -4.981104
5.187948 11.850000 -4.866196
5.187948 11.900000 -4.775418
5.187948 11.950000 -4.539581
5.187948 12.000000 -4.387594
5.187948 12.050000 -4.275228
5.187948 12.100000 -4.186040
5.187948 12.150000 -3.962801
5.187948 12.200000 -3.816078
5.187948 12.250000 -3.706604
5.187948 12.300000 -3.619244
5.187948 12.350000 -3.411612
5.187948 12.400000 -3.271722
5.187948 12.450000 -3.166082
5.187948 12.500000 -3.081177
5.187948 12.550000 -2.895169
5.187948 12.600000 -2.765355
5.187948 12.650000 -2.665546
5.187948 12.700000 -2.584443
5.187948 12.750000 -2.426359
5.187948 12.800000 -2.310712
5.187948 12.850000 -2.219474
5.187948 12.900000 -2.144115
5.156082 11.000000 -7.521039
5.156082 11.050000 -7.400080
5.156082 11.100000 -7.305576
5.156082 11.150000 -7.032636
5.156082 11.200000 -6.866327
5.156082 11.250000 -6.746363
5.156082 11.300000 -6.652466
5.156082 11.350000 -6.386447
5.156082 11.400000 -6.222683
5.156082 11.450000 -6.104042
5.156082 11.500000 -6.010955
5.156082 11.550000 -5.754057
5.156082 11.600000 -5.593732
5.156082 11.650000 -5.476897
5.156082 11.700000 -5.384922
5.156082 11.750000 -5.138206
5.156082 11.800000 -4.981842
5.156082 11.850000 -4.867113
5.156082 11.900000 -4.776446
5.156082 11.950000 -4.541413
5.156082 12.000000 -4.389755
5.156082 12.050000 -4.277569
5.156082 12.100000 -4.188494
5.156082 12.150000 -3.966061
5.156082 12.200000 -3.819683
5.156082 12.250000 -3.710399
5.156082 12.300000 -3.623161
5.156082 12.350000 -3.416414
5.156082 12.400000 -3.276922
5.156082 12.450000 -3.171509
5.156082 12.500000 -3.086750
5.156082 12.550000 -2.901747
5.156082 12.600000 -2.772420
5.156082 12.650000 -2.672898
5.156082 12.700000 -2.591984
5.156082 12.750000 -2.434961
5.156082 12.800000 -2.319880
5.156082 12.850000 -2.228994
5.156082 12.900000 -2.153876
5.156082 12.950000 -2.028353
5.124216 11.000000 -7.515370
5.124216 11.050000 -7.394616
5.124216 11.100000 -7.300236
5.124216 11.150000 -7.028333
5.124216 11.200000 -6.862402
5.124216 11.250000 -6.742634
5.124216 11.300000 -6.648856
5.124216 11.350000 -6.383803
5.124216 11.400000 -6.220399
5.124216 11.450000 -6.101946
5.124216 11.500000 -6.008974
5.124216 11.550000 -5.752976
5.124216 11.600000 -5.592997
5.124216 11.650000 -5.476344
5.124216 11.700000 -5.384483
5.124216 11.750000 -5.138611
5.124216 11.800000 -4.982581
5.124216 11.850000 -4.868031
5.124216 11.900000 -4.777476
5.124216 11.950000 -4.543253
5.124216 12.000000 -4.391928
5.124216 12.050000 -4.279923
5.124216 12.100000 -4.190962
5.124216 12.150000 -3.969345
5.124216 12.200000 -3.823317
5.124216 12.250000 -3.714228
5.124216 12.300000 -3.627113
5.124216 12.350000 -3.421269
5.124216 12.400000 -3.282186
5.124216 12.450000 -3.177004
5.124216 12.500000 -3.092395
5.124216 12.550000 -2.908426
5.124216 12.600000 -2.779601
5.124216 12.650000 -2.680376
5.124216 12.700000 -2.599658
5.124216 12.750000 -2.443737
5.124216 12.800000 -2.329246
5.124216 12.850000 -2.238728
5.124216 12.900000 -2.163860
5.124216 12.950000 -2.039249
5.092839 11.000000 -7.514984
5.092839 11.050000 -7.394432
5.092839 11.100000 -7.300175
5.092839 11.150000 -7.029198
5.092839 11.200000 -6.863604
5.092839 11.250000 -6.744011
5.092839 11.300000 -6.650341
5.092839 11.350000 -6.386057
5.092839 11.400000 -6.222939
5.092839 11.450000 -6.104635
5.092839 11.500000 -6.011756
5.092839 11.550000 -5.756391
5.092839 11.600000 -5.596655
5.092839 11.650000 -5.480131
5.092839 11.700000 -5.388349
5.092839 11.750000 -5.143005
5.092839 11.800000 -4.987184
5.092839 11.850000 -4.872747
5.092839 11.900000 -4.782261
5.092839 11.950000 -4.548504
5.092839 12.000000 -4.397371
5.092839 12.050000 -4.285470
5.092839 12.100000 -4.196575
5.092839 12.150000 -3.975418
5.092839 12.200000 -3.829587
5.092839 12.250000 -3.720607
5.092839 12.300000 -3.633562
5.092839 12.350000 -3.428242
5.092839 12.400000 -3.289395
5.092839 12.450000 -3.184349
5.092839 12.500000 -3.099827
5.092839 12.550000 -2.916483
5.092839 12.600000 -2.787963
5.092839 12.650000 -2.688918
5.092839 12.700000 -2.608320
5.092839 12.750000 -2.452990
5.092839 12.800000 -2.338817
5.092839 12.850000 -2.248497
5.092839 12.900000 -2.173765
5.092839 12.950000 -2.049630
5.061463 11.000000 -7.514598
5.061463 11.050000 -7.394248
5.061463 11.100000 -7.300115
5.061463 11.150000 -7.030064
5.061463 11.200000 -6.864810
5.061463 11.250000 -6.745393
5.061463 11.300000 -6.651831
5.061463 11.350000 -6.388321
5.061463 11.400000 -6.225494
5.061463 11.450000 -6.107342
5.061463 11.500000 -6.014556
5.061463 11.550000 -5.759833
5.061463 11.600000 -5.600344
5.061463 11.650000 -5.483951
5.061463 11.700000 -5.392250
5.061463 11.750000 -5.147444
5.061463 11.800000 -4.991836
5.061463 11.850000 -4.877514
5.061463 11.900000 -4.787100
5.061463 11.950000 -4.553819
5.061463 12.000000 -4.402882
5.061463 12.050000 -4.291089
5.061463 12.100000 -4.202262
5.061463 12.150000 -3.981577
5.061463 12.200000 -3.835949
5.061463 12.250000 -3.727082
5.061463 12.300000 -3.640109
5.061463 12.350000 -3.435328
5.061463 12.400000 -3.296726
5.061463 12.450000 -3.191819
5.061463 12.500000 -3.107388
5.061463 12.550000 -2.924692
5.061463 12.600000 -2.796489
5.061463 12.650000 -2.697632
5.061463 12.700000 -2.617157
5.061463 12.750000 -2.462445
5.061463 12.800000 -2.348604
5.061463 12.850000 -2.258491
5.061463 12.900000 -2.183901
5.061463 12.950000 -2.060264
5.030087 11.000000 -7.514213
5.030087 11.050000 -7.394064
5.030087 11.100000 -7.300054
5.030087 11.150000 -7.030932
5.030087 11.200000 -6.866019
5.030087 11.250000 -6.746780
5.030087 11.300000 -6.653326
5.030087 11.350000 -6.390598
5.030087 11.400000 -6.228064
5.030087 11.450000 -6.110065
5.030087 11.500000 -6.017374
5.030087 11.550000 -5.763303
5.030087 11.600000 -5.604065
5.030087 11.650000 -5.487805
5.030087 11.700000 -5.396186
5.030087 11.750000 -5.151928
5.030087 11.800000 -4.996539
5.030087 11.850000 -4.882333
5.030087 11.900000 -4.791993
5.030087 11.950000 -4.559200
5.030087 12.000000 -4.408465
5.030087 12.050000 -4.296782
5.030087 12.100000 -4.208024
5.030087 12.150000 -3.987824
5.030087 12.200000 -3.842405
5.030087 12.250000 -3.733655
5.030087 12.300000 -3.646755
5.030087 12.350000 -3.442532
5.030087 12.400000 -3.304183
5.030087 12.450000 -3.199420
5.030087 12.500000 -3.115082
5.030087 12.550000 -2.933060
5.030087 12.600000 -2.805186
5.030087 12.650000 -2.706524
5.030087 12.700000 -2.626179
5.030087 12.750000 -2.472110
5.030087 12.800000 -2.358616
5.030087 12.850000 -2.268720
5.030087 12.900000 -2.194279
5.030087 12.950000 -2.071166
4.999193 11.000000 -7.515432
4.999193 11.050000 -7.395481
4.999193 11.100000 -7.301591
4.999193 11.150000 -7.033346
4.999193 11.200000 -6.868758
4.999193 11.250000 -6.749686
4.999193 11.300000 -6.656335
4.999193 11.350000 -6.394320
4.999193 11.400000 -6.232054
4.999193 11.450000 -6.114196
4.999193 11.500000 -6.021591
4.999193 11.550000 -5.768094
4.999193 11.600000 -5.609078
4.999193 11.650000 -5.492935
4.999193 11.700000 -5.401389
4.999193 11.750000 -5.157598
4.999193 11.800000 -5.002396
4.999193 11.850000 -4.888290
4.999193 11.900000 -4.798013
4.999193 11.950000 -4.565629
4.999193 12.000000 -4.415063
4.999193 12.050000 -4.303473
4.999193 12.100000 -4.214773
4.999193 12.150000 -3.994984
4.999193 12.200000 -3.849742
4.999193 12.250000 -3.741090
4.999193 12.300000 -3.654254
4.999193 12.350000 -3.450514
4.999193 12.400000 -3.312384
4.999193 12.450000 -3.207747
4.999193 12.500000 -3.123490
4.999193 12.550000 -2.942054
4.999193 12.600000 -2.814467
4.999193 12.650000 -2.715976
4.999193 12.700000 -2.635743
4.999193 12.750000 -2.482233
4.999193 12.800000 -2.369041
4.999193 12.850000 -2.279335
4.999193 12.900000 -2.205023
4.999193 12.950000 -2.082342
4.999193 13.000000 -1.986792
4.968299 11.000000 -7.516655
4.968299 11.050000 -7.396903
4.968299 11.100000 -7.303135
4.968299 11.150000 -7.035775
4.968299 11.200000 -6.871513
4.968299 11.250000 -6.752612
4.968299 11.300000 -6.659365
4.968299 11.350000 -6.398075
4.968299 11.400000 -6.236081
4.968299 11.450000 -6.118367
4.968299 11.500000 -6.025850
4.968299 11.550000 -5.772938
4.968299 11.600000 -5.614149
4.968299 11.650000 -5.498126
4.968299 11.700000 -5.406656
4.968299 11.750000 -5.163344
4.968299 11.800000 -5.008333
4.968299 11.850000 -4.894330
4.968299 11.900000 -4.804117
4.968299 11.950000 -4.572155
4.968299 12.000000 -4.421763
4.968299 12.050000 -4.310268
4.968299 12.100000 -4.221629
4.968299 12.150000 -4.002264
4.968299 12.200000 -3.857205
4.968299 12.250000 -3.748656
4.968299 12.300000 -3.661885
4.968299 12.350000 -3.458645
4.968299 12.400000 -3.320743
4.968299 12.450000 -3.216237
4.968299 12.500000 -3.132064
4.968299 12.550000 -2.951238
4.968299 12.600000 -2.823950
4.968299 12.650000 -2.725637
4.968299 12.700000 -2.645523
4.968299 12.750000 -2.492598
4.968299 12.800000 -2.379723
4.968299 12.850000 -2.290216
4.968299 12.900000 -2.216041
4.968299 12.950000 -2.093813
4.968299 13.000000 -1.998537
4.937405 11.000000 -7.517881
4.937405 11.050000 -7.398329
4.937405 11.100000 -7.304683
4.937405 11.150000 -7.038217
4.937405 11.200000 -6.874286
4.937405 11.250000 -6.755558
4.937405 11.300000 -6.662417
4.937405 11.350000 -6.401862
4.937405 11.400000 -6.240146
4.937405 11.450000 -6.122578
4.937405 11.500000 -6.030151
4.937405 11.550000 -5.777837
4.937405 11.600000 -5.619280
4.937405 11.650000 -5.503381
4.937405 11.700000 -5.411986
4.937405 11.750000 -5.169166
4.937405 11.800000 -5.014352
4.937405 11.850000 -4.900455
4.937405 11.900000 -4.810308
4.937405 11.950000 -4.578780
4.937405 12.000000 -4.428569
4.937405 12.050000 -4.317172
4.937405 12.100000 -4.228595
4.937405 12.150000 -4.009669
4.937405 12.200000 -3.864799
4.937405 12.250000 -3.756355
4.937405 12.300000 -3.669652
4.937405 12.350000 -3.466931
4.937405 12.400000 -3.329266
4.937405 12.450000 -3.224896
4.937405 12.500000 -3.140811
4.937405 12.550000 -2.960620
4.937405 12.600000 -2.833646
4.937405 12.650000 -2.735519
4.937405 12.700000 -2.655529
4.937405 12.750000 -2.503217
4.937405 12.800000 -2.390675
