#Best-fitting quasar probability distribution functions from Trinity.
#z: 1.75
#Ref: Zhang et al. (2021)
#log10(Mstar)[Msun] log10(sLx=Lx/(1.04 * 10^34 Mstar))[erg/s/Msun] log10(Probability)[dex^-1]
9.750000 -6.000000 -3.300667
9.750000 -5.800000 -3.241823
9.750000 -5.600000 -3.182895
9.750000 -5.400001 -3.123861
9.750000 -5.200001 -3.064704
9.750000 -5.000001 -3.005402
9.750000 -4.800001 -2.945929
9.750000 -4.600001 -2.886256
9.750000 -4.400002 -2.826351
9.750000 -4.200002 -2.766178
9.750000 -4.000002 -2.705696
9.750000 -3.800002 -2.644862
9.750000 -3.600002 -2.583567
9.750000 -3.400002 -2.521793
9.750000 -3.200002 -2.459521
9.750000 -3.000002 -2.396722
9.750000 -2.800002 -2.333252
9.750000 -2.600002 -2.269193
9.750000 -2.400002 -2.204582
9.750000 -2.200001 -2.139306
9.750000 -2.000001 -2.072125
9.750000 -1.800001 -1.992301
9.750000 -1.600001 -1.867921
9.750000 -1.400001 -1.685496
9.750000 -1.200001 -1.520391
9.750000 -1.000001 -1.426391
9.750000 -0.800001 -1.418341
9.750000 -0.600001 -1.500924
9.750000 -0.400001 -1.665215
9.750000 -0.200001 -1.898597
9.750000 -0.000001 -2.172783
9.750000 0.199999 -2.473013
9.750000 0.399999 -2.848508
9.750000 0.599999 -3.381441
9.750000 0.799999 -4.134793
9.750000 0.999999 -5.127858
9.750000 1.199999 -6.409122
9.750000 1.399999 -7.974140
9.750000 1.599999 -9.842924
9.750000 1.799999 -12.051570
9.750000 1.999999 -14.555370
9.750000 2.199999 -17.452850
9.750000 2.399999 -20.617220
9.750000 2.599999 -24.262340
9.750000 2.799999 -28.100240
9.750000 2.999999 -32.365460
9.750000 3.199999 -36.959300
9.750000 3.399999 -41.964700
9.750000 3.599999 -47.241110
9.750000 3.799999 -53.047350
9.750000 3.999999 -59.084140
10.250000 -6.000000 -2.830294
10.250000 -5.800000 -2.771203
10.250000 -5.600000 -2.711979
10.250000 -5.400001 -2.652598
10.250000 -5.200001 -2.593033
10.250000 -5.000001 -2.533255
10.250000 -4.800001 -2.473230
10.250000 -4.600001 -2.412922
10.250000 -4.400002 -2.352292
10.250000 -4.200002 -2.291279
10.250000 -4.000002 -2.229785
10.250000 -3.800002 -2.167837
10.250000 -3.600002 -2.105404
10.250000 -3.400002 -2.042435
10.250000 -3.200002 -1.978849
10.250000 -3.000002 -1.914821
10.250000 -2.800002 -1.850307
10.250000 -2.600002 -1.785641
10.250000 -2.400002 -1.721037
10.250000 -2.200001 -1.657197
10.250000 -2.000001 -1.594664
10.250000 -1.800001 -1.530194
10.250000 -1.600001 -1.443878
10.250000 -1.400001 -1.309175
10.250000 -1.200001 -1.171661
10.250000 -1.000001 -1.121196
10.250000 -0.800001 -1.177764
10.250000 -0.600001 -1.338632
10.250000 -0.400001 -1.578700
10.250000 -0.200001 -1.869405
10.250000 -0.000001 -2.180292
10.250000 0.199999 -2.491528
10.250000 0.399999 -2.851676
10.250000 0.599999 -3.352731
10.250000 0.799999 -4.060754
10.250000 0.999999 -5.029130
10.250000 1.199999 -6.250838
10.250000 1.399999 -7.792760
10.250000 1.599999 -9.595327
10.250000 1.799999 -11.775460
10.250000 1.999999 -14.224930
10.250000 2.199999 -17.078840
10.250000 2.399999 -20.146360
10.250000 2.599999 -23.792030
10.250000 2.799999 -27.471300
10.250000 2.999999 -31.777120
10.250000 3.199999 -36.175720
10.250000 3.399999 -41.162900
10.250000 3.599999 -46.463420
10.250000 3.799999 -54.452120
10.250000 3.999999 -67.655540
10.750000 -6.000000 -2.436075
10.750000 -5.800000 -2.376622
10.750000 -5.600000 -2.316981
10.750000 -5.400001 -2.257123
10.750000 -5.200001 -2.197023
10.750000 -5.000001 -2.136653
10.750000 -4.800001 -2.075990
10.750000 -4.600001 -2.014953
10.750000 -4.400002 -1.953559
10.750000 -4.200002 -1.891841
10.750000 -4.000002 -1.829821
10.750000 -3.800002 -1.767432
10.750000 -3.600002 -1.704832
10.750000 -3.400002 -1.642161
10.750000 -3.200002 -1.579570
10.750000 -3.000002 -1.517500
10.750000 -2.800002 -1.456482
10.750000 -2.600002 -1.397318
10.750000 -2.400002 -1.341226
10.750000 -2.200001 -1.289794
10.750000 -2.000001 -1.244990
10.750000 -1.800001 -1.207342
10.750000 -1.600001 -1.163774
10.750000 -1.400001 -1.082048
10.750000 -1.200001 -1.002856
10.750000 -1.000001 -1.018778
10.750000 -0.800001 -1.161284
10.750000 -0.600001 -1.399780
10.750000 -0.400001 -1.694794
10.750000 -0.200001 -2.017327
10.750000 -0.000001 -2.341906
10.750000 0.199999 -2.661778
10.750000 0.399999 -3.021294
10.750000 0.599999 -3.516063
10.750000 0.799999 -4.218509
10.750000 0.999999 -5.164122
10.750000 1.199999 -6.391278
10.750000 1.399999 -7.906999
10.750000 1.599999 -9.737252
10.750000 1.799999 -11.852090
10.750000 1.999999 -14.329830
10.750000 2.199999 -17.080370
10.750000 2.399999 -20.192580
10.750000 2.599999 -23.655690
