# The down-sampled posterior distribution of the model parameters from Trinity.
# Ref: Zhang et al. (2021)
# 
0.509488 1.026699 1.757689 0.155854 2.219258 1.224570 0.981577 -0.033897 -4.756009 31.433872 20.085623 -2.035329 -0.868752 0.729601 0.586252 0.280341 -1.340815 2.292780 0.120203 0.241367 0.168495 0.176724 0.049079 8.424561 -0.606059 -0.008539 1.046323 0.244765 0.137591 0.302971 -0.520451 4.302655 -0.089649 0.991109 1.386964 0.130739 7.946543 0.794777 0.243681 -0.740740 -1.374426 -0.310595 -0.149390 0.336385 0.378912 0.050438 0.331421 -0.279606 1041.253540
0.349685 0.235972 1.142567 0.249452 2.184466 1.057479 0.891945 -0.025832 -4.743598 31.873693 20.294249 -2.051847 -0.552412 2.412761 0.722138 0.247148 -1.082796 2.326189 0.206807 0.253951 0.206048 0.219242 0.041463 8.476707 -0.544589 0.020720 1.052856 0.267914 0.141889 0.289661 -0.002564 1.016570 -0.117314 0.673704 1.468551 0.204067 7.979912 0.832896 0.340656 -0.720563 -1.154485 0.099405 -0.080609 0.301615 0.305126 0.047842 0.435918 -0.341032 1010.810059
0.460395 2.945705 3.059887 0.014295 2.250705 1.534523 1.192290 -0.056863 -5.501547 25.995546 16.955378 -1.677579 -0.111587 3.944991 1.391300 0.235743 -1.081621 2.281225 0.064648 0.237752 0.151870 0.085005 0.037729 8.456453 -0.689535 -0.043266 1.071638 0.173948 0.101508 0.346843 -0.548336 0.590123 -0.063123 0.805661 1.529059 0.246187 7.952689 0.750846 0.386798 -0.584673 -1.334054 -0.167763 0.094879 0.354605 0.367177 0.048950 0.386393 -0.339340 1032.607300
0.534557 1.043743 2.023063 0.082720 2.205649 1.275275 1.059941 -0.045014 -4.610888 31.831545 20.293873 -2.044862 -0.688529 2.236970 0.846170 0.269197 -1.247159 2.306012 0.216748 0.263182 0.186200 0.246191 0.063156 8.483756 -0.518369 0.021706 1.119665 0.229393 0.110887 0.260211 -1.344135 -0.641302 0.041378 0.832815 1.381833 0.080322 7.657975 0.721826 0.391220 -0.447630 -1.170110 -0.008680 -0.250621 0.259796 0.228961 0.044050 0.312499 -0.324466 1043.607544
0.334044 0.764428 1.557816 0.215422 2.207790 1.275227 1.023658 -0.032646 -4.631198 31.878679 20.210520 -2.028781 -0.595172 2.604458 0.848938 0.233688 -0.994585 2.311791 0.174635 0.255869 0.185566 0.209139 0.055321 8.486295 -0.455182 0.027218 1.060379 0.209212 0.142218 0.300551 -0.006675 1.341535 -0.075337 1.014774 1.415741 0.211947 7.592031 0.730131 0.214067 -0.740315 -1.160519 0.024806 -0.084094 0.224597 0.302138 0.050836 0.341705 -0.306509 1008.869385
0.206412 -0.792142 0.460849 0.351367 2.146955 0.696166 0.659519 0.008610 -5.856439 25.664721 17.230225 -1.752260 -0.797452 1.609979 0.790706 0.264464 -1.155281 2.295381 0.076415 0.218846 0.165219 0.154253 0.036418 8.649248 -0.574444 -0.007841 1.090493 0.204837 0.100888 0.252193 -0.005019 0.661340 -0.004403 0.856771 1.458668 -0.038047 8.832645 1.159821 0.609688 -0.383801 -1.423202 -0.228639 -0.008727 0.307670 0.325483 0.040523 0.420782 -0.280402 1038.636597
0.300733 1.212529 2.024296 0.129355 2.209932 1.317587 1.074436 -0.045455 -4.741646 31.686369 20.299664 -2.071861 -0.247744 2.951175 0.907791 0.255389 -1.100449 2.325166 0.211893 0.244857 0.163301 0.152177 0.038964 8.459723 -0.573530 -0.008269 1.022434 0.254446 0.142444 0.301299 -0.137756 1.329022 0.308371 0.923376 1.550042 0.179043 7.686084 0.703472 0.497313 -0.491179 -1.115712 -0.013420 -0.021709 0.318944 0.370795 0.051455 0.468186 -0.225490 1035.451660
0.098734 -0.490678 1.058638 0.209823 2.124863 0.765860 0.771976 -0.014696 -5.334529 29.339767 19.267082 -1.966655 -1.248456 0.667534 0.788404 0.241500 -1.104781 2.282803 -0.008718 0.209435 0.132106 -0.066427 0.001839 8.681294 -0.530169 -0.002606 1.105495 0.199080 0.119731 0.246782 -2.212305 -1.748018 -0.180959 0.882364 1.477932 0.197245 8.662566 1.028007 0.510000 -0.511705 -1.582110 -0.414512 -0.037883 0.259790 0.345914 0.048161 0.358404 -0.299894 1054.052856
0.475404 0.256690 1.110785 0.241068 2.229071 1.275786 1.031692 -0.048500 -4.136344 35.248791 22.148081 -2.267363 0.174612 3.110946 0.633770 0.257997 -1.088311 2.350076 0.303929 0.272684 0.218499 0.328184 0.083426 8.441927 -0.447267 0.033199 1.035306 0.288083 0.155901 0.295688 -0.048222 1.415849 -0.089314 0.606346 1.398056 0.190828 7.907039 0.840379 0.296141 -0.747008 -1.238864 -0.050624 -0.106200 0.250569 0.301030 0.050588 0.368581 -0.290439 1027.338989
0.377809 1.586648 2.150790 0.128353 2.216570 1.270641 1.029631 -0.036007 -5.226193 29.656565 19.388077 -1.969529 -0.863740 1.134892 0.685760 0.245369 -1.072767 2.290157 0.100929 0.246507 0.151045 0.108556 0.046767 8.362910 -0.598509 -0.017066 1.031804 0.251628 0.162028 0.326344 -2.565407 2.227794 0.239779 1.317034 1.677633 0.655408 7.898650 0.854046 0.433990 -0.525179 -1.279310 -0.319087 0.036995 0.313906 0.331234 0.038170 0.312200 -0.381483 1039.843872
0.378762 0.515253 1.553446 0.143903 2.200166 1.148509 0.995466 -0.046136 -4.340851 32.140049 20.261093 -2.050026 -0.523035 1.799123 0.752871 0.251728 -1.128987 2.338480 0.214590 0.241199 0.201637 0.235843 0.042954 8.519366 -0.474112 0.000355 1.035090 0.186754 0.149011 0.318145 -0.753230 1.276440 -0.003360 0.827476 1.434475 0.148584 7.582847 0.750980 0.394816 -0.402725 -1.381468 -0.341654 -0.081953 0.220389 0.283150 0.058757 0.260516 -0.251472 1051.568970
0.493010 2.265979 2.541995 0.089633 2.212926 1.306224 1.052496 -0.035416 -5.510489 27.628307 18.191792 -1.827319 0.325589 4.523340 1.118045 0.257372 -1.537681 2.325336 0.195123 0.257406 0.206649 0.280835 0.072552 8.561986 -0.551319 -0.046513 1.038809 0.334403 0.146966 0.309312 -4.336802 -1.770193 -0.348517 0.578422 1.516243 0.253509 8.065695 0.815497 0.250815 -0.700254 -1.465835 -0.442031 -0.006475 0.277633 0.300659 0.047097 0.359119 -0.259953 1035.502441
0.520892 1.689576 2.358759 0.038212 2.235973 1.480997 1.198435 -0.069030 -4.515611 32.377617 20.618303 -2.095831 -0.489674 1.783571 0.890423 0.271116 -1.058888 2.308159 0.147516 0.234773 0.185800 0.152446 0.029123 8.521293 -0.523793 -0.014038 1.071916 0.163122 0.128220 0.289500 -0.586257 0.186319 0.055697 1.111231 1.661262 0.425206 7.762766 0.775885 0.315612 -0.565864 -1.357291 -0.358633 -0.109009 0.258500 0.330101 0.055594 0.327614 -0.387845 1038.382690
0.642847 1.330307 2.022622 0.108609 2.220403 1.241125 1.014588 -0.041109 -4.595155 31.800781 20.335157 -2.084226 -0.268599 2.088246 0.726073 0.254388 -1.039883 2.310621 0.181642 0.245940 0.179892 0.195172 0.044342 8.470625 -0.529454 0.013503 1.049889 0.239787 0.151790 0.292241 -0.012318 1.342105 -0.285974 0.776583 1.407016 0.192535 7.691331 0.706841 0.226083 -0.652088 -1.281303 -0.090488 -0.233510 0.298713 0.314870 0.047702 0.494277 -0.269133 1020.438049
0.322877 0.874434 1.686733 0.184948 2.209855 1.266352 1.021942 -0.037834 -4.624239 32.088242 20.315050 -2.048971 -0.691283 2.368919 0.860043 0.239499 -1.106525 2.332330 0.222333 0.262942 0.195388 0.284973 0.082508 8.542061 -0.532370 -0.005627 1.074653 0.216781 0.157183 0.264423 -0.464890 0.480523 0.017853 0.822177 1.552272 0.161056 8.167829 1.034156 0.290202 -0.764384 -1.162482 -0.118505 -0.054867 0.260792 0.285683 0.040704 0.335874 -0.304825 1069.405396
0.316258 -0.270527 0.517899 0.363394 2.219117 1.111574 0.870220 -0.016067 -4.665779 30.697655 19.542759 -1.988022 -0.917139 1.342602 0.542390 0.242226 -1.028346 2.325514 0.235159 0.281358 0.203761 0.241863 0.061089 8.525609 -0.441131 0.050404 0.998299 0.262273 0.176616 0.289802 -0.076607 3.023157 0.028930 0.995951 1.555077 0.230669 7.873910 0.868280 0.130510 -0.786860 -1.330903 -0.188627 0.011504 0.251487 0.296710 0.059659 0.430348 -0.251592 1032.145508
0.354102 0.891880 1.770357 0.143388 2.189085 1.224856 1.048966 -0.050083 -4.604471 31.953318 20.343466 -2.071713 -0.606170 2.345033 0.820864 0.247373 -1.036665 2.311149 0.154091 0.245752 0.174869 0.149246 0.038124 8.463962 -0.515445 0.009511 1.096811 0.207481 0.118947 0.307101 -0.070947 0.504140 0.051439 0.738832 1.487922 0.215313 7.541561 0.720973 0.402986 -0.522262 -1.174102 -0.016568 -0.083204 0.247512 0.309476 0.049074 0.424844 -0.318615 1008.426025
0.227111 0.746101 1.590787 0.197258 2.191851 1.182942 0.984298 -0.035598 -4.657291 31.984486 20.251202 -2.028640 -0.830508 2.188439 0.822508 0.234342 -1.132622 2.315004 0.180191 0.254193 0.165588 0.105610 0.030565 8.531239 -0.590657 0.012481 1.095180 0.270767 0.126023 0.282828 -0.021096 0.956864 -0.072216 0.514484 1.530634 0.065145 7.858284 0.776996 0.345713 -0.557861 -1.162214 0.105196 0.029592 0.321501 0.299006 0.060210 0.592973 -0.326572 1023.975464
0.281749 0.927725 1.836797 0.129681 2.210075 1.316457 1.098162 -0.056390 -4.674400 32.627529 20.859177 -2.124215 -0.173224 2.630145 0.864548 0.261328 -1.203714 2.323339 0.320876 0.309749 0.177427 0.307160 0.105645 8.478318 -0.591421 -0.000825 1.058527 0.221496 0.126020 0.290003 -0.300774 0.747699 -0.158364 0.253518 1.468568 0.226077 7.702556 0.695926 0.441754 -0.539724 -1.162403 -0.021744 0.040661 0.323387 0.317031 0.053520 0.312735 -0.245160 1035.031616
0.272837 -0.667521 0.613785 0.316173 2.173777 0.957239 0.854857 -0.025561 -5.452432 27.849569 18.398018 -1.909407 -1.154540 -1.071480 0.461153 0.277953 -1.247217 2.276166 0.012681 0.215244 0.109638 -0.099165 -0.011421 8.624582 -0.626523 -0.050424 1.057066 0.239603 0.139977 0.233249 -3.862431 -0.475098 0.005619 1.102035 1.535428 0.312533 8.382933 0.949982 0.372642 -0.662480 -1.429435 -0.280954 -0.047539 0.324071 0.326628 0.057785 0.392791 -0.310004 1031.510986
0.272193 1.612317 2.331884 0.042283 2.228549 1.377040 1.127199 -0.064253 -4.615847 29.751955 18.518785 -1.811276 -0.667952 1.951415 0.671977 0.229928 -1.138591 2.318065 0.141252 0.222700 0.160981 0.094386 0.018989 8.441201 -0.601116 -0.001120 1.028438 0.276050 0.158949 0.313590 -0.040471 2.180145 -0.127265 0.938216 1.415429 0.169114 7.832041 0.761658 0.076475 -1.015509 -1.359678 -0.251236 0.106011 0.337545 0.349164 0.065884 0.545798 -0.271198 1029.473022
0.315097 0.850484 1.526514 0.233847 2.188889 1.189795 0.958670 -0.022616 -4.738108 31.622849 19.995455 -1.987843 -0.858647 2.437590 0.822373 0.237979 -1.077759 2.302132 0.137963 0.245408 0.170472 0.108843 0.026507 8.460460 -0.490826 0.013232 1.069287 0.199758 0.141447 0.313168 -0.260361 0.752850 -0.234634 0.414663 1.547064 0.331735 7.739758 0.685091 0.234834 -0.827807 -1.174745 -0.097901 -0.072834 0.239707 0.308692 0.047454 0.473975 -0.335979 1020.031982
0.371760 2.130663 2.325833 0.137312 2.222048 1.454978 1.127899 -0.048186 -4.293940 36.962807 23.312674 -2.372281 -0.386393 3.902192 0.998541 0.264073 -1.544844 2.307565 0.152119 0.226990 0.178735 0.205219 0.041205 8.501731 -0.610952 -0.027992 1.062326 0.278387 0.121701 0.288571 -2.495473 -0.867198 -0.079604 0.824616 1.514327 0.309241 8.091822 0.840735 0.350034 -0.722395 -1.231972 0.008914 0.057977 0.321691 0.304663 0.043868 0.348821 -0.278213 1019.791748
0.187285 0.617401 1.676246 0.169816 2.218466 1.398339 1.160795 -0.061455 -4.603192 32.124332 20.698540 -2.143141 -0.354181 2.359523 0.891934 0.253260 -0.965409 2.289417 0.054850 0.220186 0.202904 0.220199 0.040351 8.403151 -0.550888 -0.005826 1.015102 0.151986 0.120061 0.309123 -0.026697 0.863900 0.016099 0.949629 1.398100 0.089990 7.875859 0.771552 0.312308 -0.668685 -1.204542 -0.093810 0.054098 0.305670 0.284333 0.039290 0.494060 -0.308997 1035.786621
0.398801 0.730622 1.790641 0.115678 2.192489 1.223005 1.066404 -0.054634 -4.606564 31.892487 20.420267 -2.088717 -0.421654 2.302847 0.828384 0.247840 -1.070827 2.337110 0.271369 0.266833 0.198478 0.277370 0.070052 8.487892 -0.436269 0.019092 1.066902 0.211331 0.141976 0.296055 0.008776 0.815389 -0.110217 0.818651 1.364869 0.153208 7.972332 0.797000 0.512689 -0.524032 -1.186518 0.005708 -0.145323 0.198961 0.272900 0.045423 0.411081 -0.305243 1011.426392
0.477438 1.718654 2.274533 0.086238 2.211621 1.265395 1.020591 -0.039906 -4.721819 31.813519 20.172300 -2.011181 -0.501428 2.265998 0.762786 0.246319 -1.043224 2.327020 0.205074 0.250890 0.196858 0.242863 0.055482 8.498127 -0.582680 0.008539 1.014124 0.292114 0.178058 0.272998 -1.279684 0.426459 -0.078635 0.800238 1.428504 0.126469 7.724992 0.769201 0.229461 -0.633874 -1.317128 -0.226273 -0.096134 0.344492 0.389050 0.053337 0.347373 -0.292888 1022.501892
0.398645 0.755994 1.653266 0.178301 2.197077 1.201732 0.986861 -0.032781 -4.644805 31.948174 20.345366 -2.068600 -0.639512 2.471162 0.827606 0.248887 -1.052093 2.312132 0.198408 0.259409 0.188129 0.224130 0.063091 8.405455 -0.533862 0.031029 1.078013 0.207023 0.138528 0.284709 0.001605 1.153661 -0.015158 0.831214 1.295705 0.026584 7.823972 0.742989 0.261094 -0.749640 -1.164396 -0.058630 -0.156707 0.283710 0.312015 0.055325 0.343349 -0.322304 1003.029358
0.476842 0.022574 1.124842 0.206477 2.216202 1.286754 1.093301 -0.066741 -4.631390 30.664484 19.724207 -2.075859 -0.451462 1.814783 0.747722 0.280560 -1.249353 2.313527 0.232614 0.258985 0.181356 0.197943 0.037360 8.504979 -0.557683 -0.012582 1.023530 0.210042 0.131744 0.308564 -1.673821 3.239303 -0.115239 0.676359 1.479518 0.137472 8.106916 0.898008 0.219173 -0.856368 -1.267611 -0.147451 -0.165405 0.294461 0.300834 0.054694 0.301560 -0.258141 1024.067139
0.712946 2.545887 2.801715 -0.002937 2.256052 1.557819 1.223946 -0.072600 -4.540717 32.060814 20.432577 -2.099913 -1.058816 1.126061 0.788153 0.242412 -1.029889 2.294915 0.141140 0.263097 0.162871 0.118639 0.046021 8.608944 -0.588963 -0.022372 1.025032 0.229124 0.163244 0.265803 -4.800984 -2.813183 -0.410527 0.629881 1.413803 0.030834 7.750517 0.761851 0.036671 -1.009728 -1.528699 -0.454105 -0.174431 0.288641 0.329335 0.058205 0.354892 -0.333862 1032.215576
0.627727 1.305092 1.942258 0.116655 2.239308 1.481016 1.190617 -0.069595 -4.538963 32.159016 20.582680 -2.131135 -0.836634 1.535535 0.828116 0.250097 -1.010439 2.302344 0.168501 0.278437 0.166519 0.155674 0.066508 8.538432 -0.485281 0.016183 1.018939 0.145601 0.118898 0.294980 -0.028219 0.877019 0.061619 1.040396 1.439633 0.140488 7.974025 0.760901 0.477182 -0.525883 -1.375695 -0.223360 -0.208500 0.251875 0.297954 0.038327 0.379992 -0.292702 1020.680725
0.366037 1.813682 2.612778 -0.013226 2.228098 1.562132 1.302530 -0.092444 -4.370710 32.724209 20.729425 -2.124933 -0.579169 1.771745 0.845220 0.238515 -1.062785 2.306156 0.056901 0.196694 0.183892 0.103027 0.011472 8.489431 -0.598047 -0.007514 1.075588 0.175457 0.122015 0.309923 -1.369439 -0.326635 -0.332304 0.297046 1.449767 -0.051136 7.885078 0.845041 0.017728 -1.092394 -1.351430 -0.260571 -0.006339 0.303067 0.349565 0.056136 0.446859 -0.354661 1031.896240
0.279458 1.114791 1.985925 0.090526 2.209873 1.311462 1.067511 -0.047328 -4.602279 32.085461 20.263891 -2.009824 -0.889796 2.425716 0.838714 0.238422 -1.034589 2.307301 0.155723 0.235146 0.159834 0.060299 0.009697 8.439912 -0.528180 0.041106 1.071501 0.133599 0.103871 0.314735 -0.018506 1.120836 0.217409 0.894624 1.570297 0.342982 8.058331 0.804411 0.405236 -0.662851 -1.205298 -0.058909 -0.006101 0.288992 0.299803 0.056302 0.396715 -0.342201 1030.406860
0.464475 1.590491 2.379195 0.045347 2.178319 1.249801 1.054214 -0.041947 -4.997293 32.031364 20.698559 -2.080289 -0.644286 2.973371 0.981693 0.253837 -1.009907 2.359050 0.361440 0.292579 0.197065 0.288179 0.078666 8.564377 -0.417185 0.038348 1.013928 0.241931 0.155023 0.275747 -0.222165 1.598152 0.046547 0.995639 1.535834 0.315376 8.055202 0.775855 0.214950 -0.875773 -1.319999 -0.118244 -0.218667 0.209988 0.272699 0.049346 0.293308 -0.302709 1017.843750
0.248996 0.079460 0.897856 0.327133 2.219408 1.265014 1.029815 -0.046542 -4.684664 30.817188 19.731850 -2.056562 -0.656099 1.697148 0.540883 0.270840 -1.538518 2.316854 0.243438 0.277081 0.160625 0.160728 0.055425 8.476901 -0.565534 -0.020295 1.033223 0.306665 0.158469 0.275233 -0.100758 0.288413 0.013584 0.861412 1.419590 0.174528 7.855449 0.770645 0.331349 -0.745163 -1.293811 -0.117069 0.070979 0.325832 0.353323 0.040730 0.233814 -0.350505 1031.156128
0.412168 0.971304 1.732193 0.178816 2.214033 1.312058 1.068774 -0.046574 -4.535422 33.373234 21.286552 -2.184705 -0.264403 2.490089 0.803171 0.273058 -1.505197 2.333369 0.278813 0.276237 0.193671 0.252470 0.067467 8.549261 -0.567793 -0.023534 1.064309 0.251067 0.115116 0.279900 -1.024283 -0.679377 -0.036025 0.782254 1.414923 0.063337 7.915056 0.803599 0.165476 -0.700040 -1.237024 -0.013653 -0.080450 0.289532 0.374371 0.039165 0.305209 -0.267636 1029.400146
0.403081 0.459994 1.517158 0.167326 2.178791 1.023121 0.881683 -0.025188 -4.876397 31.932796 20.574223 -2.101172 -0.815144 1.846933 0.852046 0.242451 -1.062864 2.337654 0.315435 0.294067 0.191420 0.246159 0.070425 8.413800 -0.538809 0.016983 1.022302 0.260523 0.153224 0.330802 -0.411869 1.565220 0.096832 0.704835 1.369362 0.065680 7.596648 0.681873 0.201901 -0.882884 -1.245865 -0.084372 -0.190382 0.300948 0.355794 0.058211 0.375957 -0.333548 1027.527100
0.366163 0.442190 1.257407 0.250080 2.220002 1.221199 0.960200 -0.027021 -4.101468 34.577641 21.490032 -2.155199 -0.587756 3.007724 0.974708 0.247317 -1.027574 2.340788 0.267240 0.261783 0.183122 0.183775 0.038244 8.315127 -0.563761 0.009126 1.121854 0.191886 0.124935 0.336390 -0.029580 0.919639 -0.139118 0.813835 1.466333 0.299058 7.408250 0.635760 0.268349 -0.648613 -1.136673 -0.162791 -0.089268 0.272413 0.328584 0.050988 0.290734 -0.371444 1017.006836
0.231264 0.784572 1.639412 0.204587 2.217421 1.256325 1.028176 -0.037869 -4.564750 29.702484 18.707115 -1.873644 -1.269653 0.759480 0.766907 0.253116 -1.017556 2.292621 0.038255 0.208228 0.141037 0.067204 0.020711 8.655659 -0.557871 -0.032302 1.034092 0.166714 0.116066 0.255427 -0.137234 0.843297 -0.502480 0.442552 1.556539 0.248941 7.958972 0.812815 0.131456 -0.807072 -1.432080 -0.256409 0.062386 0.281657 0.293471 0.032049 0.302029 -0.267447 1034.064209
0.419210 1.142830 1.920905 0.103307 2.220103 1.366903 1.117572 -0.058867 -4.686600 32.233925 20.759888 -2.137324 -0.356804 2.216471 0.627324 0.238817 -0.985801 2.321962 0.138755 0.231074 0.200391 0.169812 0.028086 8.520646 -0.521991 0.033483 1.035556 0.252577 0.162002 0.260622 -1.886580 0.522037 -0.205820 0.716487 1.284288 -0.100020 8.222175 0.958063 0.234661 -0.823301 -1.314140 -0.171409 -0.068296 0.292129 0.322521 0.051235 0.429913 -0.275813 1021.770447
0.451411 1.114912 1.575563 0.221200 2.241058 1.283271 1.003137 -0.033961 -4.752873 27.339600 17.076397 -1.670072 -0.597371 1.500223 0.719347 0.273182 -1.355983 2.319394 0.154988 0.235758 0.183309 0.185772 0.045777 8.615070 -0.591618 -0.027803 1.048879 0.212534 0.113731 0.267852 -4.543392 -0.788406 -0.470320 0.515170 1.559005 0.386201 7.965464 0.852589 0.062869 -0.983604 -1.395060 -0.187912 0.039478 0.283367 0.323026 0.064901 0.343002 -0.250440 1019.191895
