#Average black hole Eddington ratio (eta_avg) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(eta_avg)[Msun]
3.288754 13.350000 -1.725102
3.288754 13.400000 -1.786651
3.288754 13.450000 -1.848200
3.288754 13.500000 -1.909748
3.288754 13.550000 -1.987650
3.288754 13.600000 -2.065552
3.288754 13.650000 -2.143454
3.288754 13.700000 -2.221355
3.266781 11.000000 -1.010361
3.266781 11.050000 -1.005427
3.266781 11.100000 -1.000494
3.266781 11.150000 -0.993947
3.266781 11.200000 -0.987400
3.266781 11.250000 -0.980852
3.266781 11.300000 -0.974305
3.266781 11.350000 -0.966898
3.266781 11.400000 -0.959491
3.266781 11.450000 -0.952084
3.266781 11.500000 -0.944677
3.266781 11.550000 -0.937484
3.266781 11.600000 -0.930291
3.266781 11.650000 -0.923099
3.266781 11.700000 -0.915906
3.266781 11.750000 -0.910528
3.266781 11.800000 -0.905150
3.266781 11.850000 -0.899772
3.266781 11.900000 -0.894394
3.266781 11.950000 -0.893481
3.266781 12.000000 -0.892568
3.266781 12.050000 -0.891654
3.266781 12.100000 -0.890741
3.266781 12.150000 -0.898276
3.266781 12.200000 -0.905812
3.266781 12.250000 -0.913347
3.266781 12.300000 -0.920883
3.266781 12.350000 -0.940404
3.266781 12.400000 -0.959924
3.266781 12.450000 -0.979445
3.266781 12.500000 -0.998965
3.266781 12.550000 -1.030301
3.266781 12.600000 -1.061637
3.266781 12.650000 -1.092974
3.266781 12.700000 -1.124310
3.266781 12.750000 -1.164050
3.266781 12.800000 -1.203790
3.266781 12.850000 -1.243531
3.266781 12.900000 -1.283271
3.266781 12.950000 -1.328824
3.266781 13.000000 -1.374377
3.266781 13.050000 -1.419929
3.266781 13.100000 -1.465482
3.266781 13.150000 -1.517421
3.266781 13.200000 -1.569360
3.266781 13.250000 -1.621298
3.266781 13.300000 -1.673237
3.266781 13.350000 -1.734951
3.266781 13.400000 -1.796665
3.266781 13.450000 -1.858379
3.266781 13.500000 -1.920093
3.266781 13.550000 -1.998237
3.266781 13.600000 -2.076382
3.266781 13.650000 -2.154526
3.266781 13.700000 -2.232671
3.244809 11.000000 -1.017030
3.244809 11.050000 -1.012016
3.244809 11.100000 -1.007002
3.244809 11.150000 -1.000353
3.244809 11.200000 -0.993703
3.244809 11.250000 -0.987054
3.244809 11.300000 -0.980404
3.244809 11.350000 -0.972893
3.244809 11.400000 -0.965381
3.244809 11.450000 -0.957869
3.244809 11.500000 -0.950358
3.244809 11.550000 -0.943085
3.244809 11.600000 -0.935812
3.244809 11.650000 -0.928539
3.244809 11.700000 -0.921266
3.244809 11.750000 -0.915870
3.244809 11.800000 -0.910474
3.244809 11.850000 -0.905078
3.244809 11.900000 -0.899682
3.244809 11.950000 -0.898865
3.244809 12.000000 -0.898047
3.244809 12.050000 -0.897230
3.244809 12.100000 -0.896412
3.244809 12.150000 -0.904191
3.244809 12.200000 -0.911971
3.244809 12.250000 -0.919750
3.244809 12.300000 -0.927529
3.244809 12.350000 -0.947364
3.244809 12.400000 -0.967199
3.244809 12.450000 -0.987033
3.244809 12.500000 -1.006868
3.244809 12.550000 -1.038438
3.244809 12.600000 -1.070008
3.244809 12.650000 -1.101578
3.244809 12.700000 -1.133148
3.244809 12.750000 -1.172990
3.244809 12.800000 -1.212833
3.244809 12.850000 -1.252675
3.244809 12.900000 -1.292517
3.244809 12.950000 -1.338107
3.244809 13.000000 -1.383697
3.244809 13.050000 -1.429287
3.244809 13.100000 -1.474877
3.244809 13.150000 -1.526888
3.244809 13.200000 -1.578899
3.244809 13.250000 -1.630910
3.244809 13.300000 -1.682921
3.244809 13.350000 -1.744800
3.244809 13.400000 -1.806679
3.244809 13.450000 -1.868558
3.244809 13.500000 -1.930437
3.244809 13.550000 -2.008824
3.244809 13.600000 -2.087211
3.244809 13.650000 -2.165599
3.244809 13.700000 -2.243986
3.222836 11.000000 -1.023699
3.222836 11.050000 -1.018605
3.222836 11.100000 -1.013511
3.222836 11.150000 -1.006759
3.222836 11.200000 -1.000007
3.222836 11.250000 -0.993255
3.222836 11.300000 -0.986503
3.222836 11.350000 -0.978887
3.222836 11.400000 -0.971271
3.222836 11.450000 -0.963655
3.222836 11.500000 -0.956039
3.222836 11.550000 -0.948686
3.222836 11.600000 -0.941333
3.222836 11.650000 -0.933980
3.222836 11.700000 -0.926627
3.222836 11.750000 -0.921213
3.222836 11.800000 -0.915798
3.222836 11.850000 -0.910384
3.222836 11.900000 -0.904970
3.222836 11.950000 -0.904248
3.222836 12.000000 -0.903527
3.222836 12.050000 -0.902805
3.222836 12.100000 -0.902084
3.222836 12.150000 -0.910107
3.222836 12.200000 -0.918129
3.222836 12.250000 -0.926152
3.222836 12.300000 -0.934174
3.222836 12.350000 -0.954324
3.222836 12.400000 -0.974473
3.222836 12.450000 -0.994622
3.222836 12.500000 -1.014772
3.222836 12.550000 -1.046575
3.222836 12.600000 -1.078379
3.222836 12.650000 -1.110183
3.222836 12.700000 -1.141987
3.222836 12.750000 -1.181931
3.222836 12.800000 -1.221875
3.222836 12.850000 -1.261819
3.222836 12.900000 -1.301763
3.222836 12.950000 -1.347390
3.222836 13.000000 -1.393018
3.222836 13.050000 -1.438645
3.222836 13.100000 -1.484272
3.222836 13.150000 -1.536355
3.222836 13.200000 -1.588439
3.222836 13.250000 -1.640522
3.222836 13.300000 -1.692605
3.222836 13.350000 -1.754649
3.222836 13.400000 -1.816693
3.222836 13.450000 -1.878737
3.222836 13.500000 -1.940781
3.222836 13.550000 -2.019411
3.222836 13.600000 -2.098041
3.222836 13.650000 -2.176671
3.222836 13.700000 -2.255301
3.222836 13.750000 -2.353603
3.201201 11.000000 -1.030074
3.201201 11.050000 -1.024886
3.201201 11.100000 -1.019697
3.201201 11.150000 -1.012829
3.201201 11.200000 -1.005961
3.201201 11.250000 -0.999093
3.201201 11.300000 -0.992225
3.201201 11.350000 -0.984493
3.201201 11.400000 -0.976760
3.201201 11.450000 -0.969028
3.201201 11.500000 -0.961295
3.201201 11.550000 -0.953854
3.201201 11.600000 -0.946413
3.201201 11.650000 -0.938972
3.201201 11.700000 -0.931531
3.201201 11.750000 -0.926097
3.201201 11.800000 -0.920663
3.201201 11.850000 -0.915229
3.201201 11.900000 -0.909794
3.201201 11.950000 -0.909176
3.201201 12.000000 -0.908558
3.201201 12.050000 -0.907939
3.201201 12.100000 -0.907321
3.201201 12.150000 -0.915600
3.201201 12.200000 -0.923879
3.201201 12.250000 -0.932158
3.201201 12.300000 -0.940437
3.201201 12.350000 -0.960910
3.201201 12.400000 -0.981384
3.201201 12.450000 -1.001858
3.201201 12.500000 -1.022332
3.201201 12.550000 -1.054376
3.201201 12.600000 -1.086420
3.201201 12.650000 -1.118465
3.201201 12.700000 -1.150509
3.201201 12.750000 -1.190566
3.201201 12.800000 -1.230622
3.201201 12.850000 -1.270679
3.201201 12.900000 -1.310735
3.201201 12.950000 -1.356418
3.201201 13.000000 -1.402101
3.201201 13.050000 -1.447784
3.201201 13.100000 -1.493467
3.201201 13.150000 -1.545643
3.201201 13.200000 -1.597818
3.201201 13.250000 -1.649994
3.201201 13.300000 -1.702170
3.201201 13.350000 -1.764406
3.201201 13.400000 -1.826642
3.201201 13.450000 -1.888878
3.201201 13.500000 -1.951114
3.201201 13.550000 -2.030024
3.201201 13.600000 -2.108933
3.201201 13.650000 -2.187842
3.201201 13.700000 -2.266751
3.201201 13.750000 -2.365009
3.179566 11.000000 -1.036449
3.179566 11.050000 -1.031167
3.179566 11.100000 -1.025884
3.179566 11.150000 -1.018900
3.179566 11.200000 -1.011916
3.179566 11.250000 -1.004931
3.179566 11.300000 -0.997947
3.179566 11.350000 -0.990098
3.179566 11.400000 -0.982249
3.179566 11.450000 -0.974400
3.179566 11.500000 -0.966551
3.179566 11.550000 -0.959022
3.179566 11.600000 -0.951493
3.179566 11.650000 -0.943964
3.179566 11.700000 -0.936435
3.179566 11.750000 -0.930981
3.179566 11.800000 -0.925527
3.179566 11.850000 -0.920073
3.179566 11.900000 -0.914619
3.179566 11.950000 -0.914104
3.179566 12.000000 -0.913589
3.179566 12.050000 -0.913074
3.179566 12.100000 -0.912558
3.179566 12.150000 -0.921094
3.179566 12.200000 -0.929629
3.179566 12.250000 -0.938164
3.179566 12.300000 -0.946699
3.179566 12.350000 -0.967497
3.179566 12.400000 -0.988296
3.179566 12.450000 -1.009094
3.179566 12.500000 -1.029892
3.179566 12.550000 -1.062177
3.179566 12.600000 -1.094462
3.179566 12.650000 -1.126747
3.179566 12.700000 -1.159032
3.179566 12.750000 -1.199201
3.179566 12.800000 -1.239369
3.179566 12.850000 -1.279538
3.179566 12.900000 -1.319707
3.179566 12.950000 -1.365446
3.179566 13.000000 -1.411185
3.179566 13.050000 -1.456924
3.179566 13.100000 -1.502662
3.179566 13.150000 -1.554930
3.179566 13.200000 -1.607198
3.179566 13.250000 -1.659466
3.179566 13.300000 -1.711734
3.179566 13.350000 -1.774163
3.179566 13.400000 -1.836591
3.179566 13.450000 -1.899019
3.179566 13.500000 -1.961448
3.179566 13.550000 -2.040636
3.179566 13.600000 -2.119825
3.179566 13.650000 -2.199013
3.179566 13.700000 -2.278202
3.179566 13.750000 -2.376416
3.157931 11.000000 -1.042825
3.157931 11.050000 -1.037447
3.157931 11.100000 -1.032070
3.157931 11.150000 -1.024970
3.157931 11.200000 -1.017870
3.157931 11.250000 -1.010769
3.157931 11.300000 -1.003669
3.157931 11.350000 -0.995704
3.157931 11.400000 -0.987738
3.157931 11.450000 -0.979773
3.157931 11.500000 -0.971808
3.157931 11.550000 -0.964191
3.157931 11.600000 -0.956573
3.157931 11.650000 -0.948956
3.157931 11.700000 -0.941339
3.157931 11.750000 -0.935866
3.157931 11.800000 -0.930392
3.157931 11.850000 -0.924918
3.157931 11.900000 -0.919444
3.157931 11.950000 -0.919032
3.157931 12.000000 -0.918620
3.157931 12.050000 -0.918208
3.157931 12.100000 -0.917795
3.157931 12.150000 -0.926587
3.157931 12.200000 -0.935379
3.157931 12.250000 -0.944170
3.157931 12.300000 -0.952962
3.157931 12.350000 -0.974084
3.157931 12.400000 -0.995207
3.157931 12.450000 -1.016329
3.157931 12.500000 -1.037452
3.157931 12.550000 -1.069978
3.157931 12.600000 -1.102503
3.157931 12.650000 -1.135029
3.157931 12.700000 -1.167554
3.157931 12.750000 -1.207836
3.157931 12.800000 -1.248117
3.157931 12.850000 -1.288398
3.157931 12.900000 -1.328679
3.157931 12.950000 -1.374473
3.157931 13.000000 -1.420268
3.157931 13.050000 -1.466063
3.157931 13.100000 -1.511858
3.157931 13.150000 -1.564218
3.157931 13.200000 -1.616578
3.157931 13.250000 -1.668938
3.157931 13.300000 -1.721299
3.157931 13.350000 -1.783919
3.157931 13.400000 -1.846540
3.157931 13.450000 -1.909161
3.157931 13.500000 -1.971781
3.157931 13.550000 -2.051249
3.157931 13.600000 -2.130716
3.157931 13.650000 -2.210184
3.157931 13.700000 -2.289652
3.157931 13.750000 -2.387822
3.136629 11.000000 -1.046349
3.136629 11.050000 -1.040900
3.136629 11.100000 -1.035450
3.136629 11.150000 -1.028286
3.136629 11.200000 -1.021123
3.136629 11.250000 -1.013959
3.136629 11.300000 -1.006796
3.136629 11.350000 -0.998793
3.136629 11.400000 -0.990791
3.136629 11.450000 -0.982788
3.136629 11.500000 -0.974786
3.136629 11.550000 -0.967178
3.136629 11.600000 -0.959571
3.136629 11.650000 -0.951963
3.136629 11.700000 -0.944356
3.136629 11.750000 -0.938969
3.136629 11.800000 -0.933582
3.136629 11.850000 -0.928195
3.136629 11.900000 -0.922808
3.136629 11.950000 -0.922604
3.136629 12.000000 -0.922400
3.136629 12.050000 -0.922197
3.136629 12.100000 -0.921993
3.136629 12.150000 -0.931132
3.136629 12.200000 -0.940271
3.136629 12.250000 -0.949411
3.136629 12.300000 -0.958550
3.136629 12.350000 -0.980061
3.136629 12.400000 -1.001572
3.136629 12.450000 -1.023083
3.136629 12.500000 -1.044595
3.136629 12.550000 -1.077397
3.136629 12.600000 -1.110200
3.136629 12.650000 -1.143002
3.136629 12.700000 -1.175805
3.136629 12.750000 -1.216219
3.136629 12.800000 -1.256634
3.136629 12.850000 -1.297049
3.136629 12.900000 -1.337463
3.136629 12.950000 -1.383333
3.136629 13.000000 -1.429203
3.136629 13.050000 -1.475073
3.136629 13.100000 -1.520943
3.136629 13.150000 -1.573412
3.136629 13.200000 -1.625880
3.136629 13.250000 -1.678348
3.136629 13.300000 -1.730816
3.136629 13.350000 -1.793650
3.136629 13.400000 -1.856484
3.136629 13.450000 -1.919318
3.136629 13.500000 -1.982152
3.136629 13.550000 -2.061927
3.136629 13.600000 -2.141701
3.136629 13.650000 -2.221475
3.136629 13.700000 -2.301250
3.136629 13.750000 -2.399398
3.115326 11.000000 -1.049874
3.115326 11.050000 -1.044352
3.115326 11.100000 -1.038830
3.115326 11.150000 -1.031603
3.115326 11.200000 -1.024376
3.115326 11.250000 -1.017149
3.115326 11.300000 -1.009922
3.115326 11.350000 -1.001883
3.115326 11.400000 -0.993843
3.115326 11.450000 -0.985803
3.115326 11.500000 -0.977764
3.115326 11.550000 -0.970166
3.115326 11.600000 -0.962568
3.115326 11.650000 -0.954970
3.115326 11.700000 -0.947372
3.115326 11.750000 -0.942072
3.115326 11.800000 -0.936772
3.115326 11.850000 -0.931472
3.115326 11.900000 -0.926171
3.115326 11.950000 -0.926176
3.115326 12.000000 -0.926181
3.115326 12.050000 -0.926186
3.115326 12.100000 -0.926190
3.115326 12.150000 -0.935677
3.115326 12.200000 -0.945164
3.115326 12.250000 -0.954651
3.115326 12.300000 -0.964138
3.115326 12.350000 -0.986038
3.115326 12.400000 -1.007938
3.115326 12.450000 -1.029837
3.115326 12.500000 -1.051737
3.115326 12.550000 -1.084817
3.115326 12.600000 -1.117896
3.115326 12.650000 -1.150976
3.115326 12.700000 -1.184055
3.115326 12.750000 -1.224603
3.115326 12.800000 -1.265152
3.115326 12.850000 -1.305700
3.115326 12.900000 -1.346248
3.115326 12.950000 -1.392193
3.115326 13.000000 -1.438138
3.115326 13.050000 -1.484084
3.115326 13.100000 -1.530029
3.115326 13.150000 -1.582605
3.115326 13.200000 -1.635181
3.115326 13.250000 -1.687757
3.115326 13.300000 -1.740334
3.115326 13.350000 -1.803381
3.115326 13.400000 -1.866429
3.115326 13.450000 -1.929476
3.115326 13.500000 -1.992524
3.115326 13.550000 -2.072605
3.115326 13.600000 -2.152686
3.115326 13.650000 -2.232767
3.115326 13.700000 -2.312848
3.115326 13.750000 -2.410975
3.115326 13.800000 -2.509102
3.094024 11.000000 -1.053398
3.094024 11.050000 -1.047804
3.094024 11.100000 -1.042209
3.094024 11.150000 -1.034919
3.094024 11.200000 -1.027629
3.094024 11.250000 -1.020339
3.094024 11.300000 -1.013049
3.094024 11.350000 -1.004972
3.094024 11.400000 -0.996895
3.094024 11.450000 -0.988818
3.094024 11.500000 -0.980742
3.094024 11.550000 -0.973154
3.094024 11.600000 -0.965565
3.094024 11.650000 -0.957977
3.094024 11.700000 -0.950389
3.094024 11.750000 -0.945175
3.094024 11.800000 -0.939962
3.094024 11.850000 -0.934749
3.094024 11.900000 -0.929535
3.094024 11.950000 -0.929748
3.094024 12.000000 -0.929962
3.094024 12.050000 -0.930175
3.094024 12.100000 -0.930388
3.094024 12.150000 -0.940222
3.094024 12.200000 -0.950057
3.094024 12.250000 -0.959891
3.094024 12.300000 -0.969726
3.094024 12.350000 -0.992014
3.094024 12.400000 -1.014303
3.094024 12.450000 -1.036591
3.094024 12.500000 -1.058880
3.094024 12.550000 -1.092236
3.094024 12.600000 -1.125593
3.094024 12.650000 -1.158949
3.094024 12.700000 -1.192306
3.094024 12.750000 -1.232987
3.094024 12.800000 -1.273669
3.094024 12.850000 -1.314351
3.094024 12.900000 -1.355032
3.094024 12.950000 -1.401053
3.094024 13.000000 -1.447074
3.094024 13.050000 -1.493094
3.094024 13.100000 -1.539115
3.094024 13.150000 -1.591799
3.094024 13.200000 -1.644483
3.094024 13.250000 -1.697167
3.094024 13.300000 -1.749851
3.094024 13.350000 -1.813112
3.094024 13.400000 -1.876373
3.094024 13.450000 -1.939634
3.094024 13.500000 -2.002895
3.094024 13.550000 -2.083283
3.094024 13.600000 -2.163671
3.094024 13.650000 -2.244058
3.094024 13.700000 -2.324446
3.094024 13.750000 -2.422551
3.094024 13.800000 -2.520656
3.073049 11.000000 -1.060215
3.073049 11.050000 -1.054529
3.073049 11.100000 -1.048844
3.073049 11.150000 -1.041439
3.073049 11.200000 -1.034034
3.073049 11.250000 -1.026629
3.073049 11.300000 -1.019225
3.073049 11.350000 -1.011034
3.073049 11.400000 -1.002843
3.073049 11.450000 -0.994653
3.073049 11.500000 -0.986462
3.073049 11.550000 -0.978792
3.073049 11.600000 -0.971122
3.073049 11.650000 -0.963452
3.073049 11.700000 -0.955782
3.073049 11.750000 -0.950562
3.073049 11.800000 -0.945343
3.073049 11.850000 -0.940123
3.073049 11.900000 -0.934904
3.073049 11.950000 -0.935243
3.073049 12.000000 -0.935582
3.073049 12.050000 -0.935921
3.073049 12.100000 -0.936260
3.073049 12.150000 -0.946367
3.073049 12.200000 -0.956474
3.073049 12.250000 -0.966581
3.073049 12.300000 -0.976687
3.073049 12.350000 -0.999283
3.073049 12.400000 -1.021878
3.073049 12.450000 -1.044473
3.073049 12.500000 -1.067068
3.073049 12.550000 -1.100626
3.073049 12.600000 -1.134184
3.073049 12.650000 -1.167742
3.073049 12.700000 -1.201300
3.073049 12.750000 -1.242072
3.073049 12.800000 -1.282843
3.073049 12.850000 -1.323614
3.073049 12.900000 -1.364385
3.073049 12.950000 -1.410469
3.073049 13.000000 -1.456553
3.073049 13.050000 -1.502637
3.073049 13.100000 -1.548720
3.073049 13.150000 -1.601518
3.073049 13.200000 -1.654316
3.073049 13.250000 -1.707115
3.073049 13.300000 -1.759913
3.073049 13.350000 -1.823423
3.073049 13.400000 -1.886933
3.073049 13.450000 -1.950443
3.073049 13.500000 -2.013954
3.073049 13.550000 -2.094675
3.073049 13.600000 -2.175396
3.073049 13.650000 -2.256118
3.073049 13.700000 -2.336839
3.073049 13.750000 -2.434832
3.073049 13.800000 -2.532824
3.052074 11.000000 -1.067032
3.052074 11.050000 -1.061255
3.052074 11.100000 -1.055478
3.052074 11.150000 -1.047959
3.052074 11.200000 -1.040439
3.052074 11.250000 -1.032920
3.052074 11.300000 -1.025401
3.052074 11.350000 -1.017096
3.052074 11.400000 -1.008792
3.052074 11.450000 -1.000487
3.052074 11.500000 -0.992183
3.052074 11.550000 -0.984431
3.052074 11.600000 -0.976679
3.052074 11.650000 -0.968927
3.052074 11.700000 -0.961175
3.052074 11.750000 -0.955949
3.052074 11.800000 -0.950724
3.052074 11.850000 -0.945498
3.052074 11.900000 -0.940273
3.052074 11.950000 -0.940738
3.052074 12.000000 -0.941203
3.052074 12.050000 -0.941667
3.052074 12.100000 -0.942132
3.052074 12.150000 -0.952511
3.052074 12.200000 -0.962891
3.052074 12.250000 -0.973270
3.052074 12.300000 -0.983649
3.052074 12.350000 -1.006551
3.052074 12.400000 -1.029453
3.052074 12.450000 -1.052355
3.052074 12.500000 -1.075256
3.052074 12.550000 -1.109016
3.052074 12.600000 -1.142776
3.052074 12.650000 -1.176535
3.052074 12.700000 -1.210295
3.052074 12.750000 -1.251156
3.052074 12.800000 -1.292016
3.052074 12.850000 -1.332877
3.052074 12.900000 -1.373738
3.052074 12.950000 -1.419885
3.052074 13.000000 -1.466032
3.052074 13.050000 -1.512179
3.052074 13.100000 -1.558326
3.052074 13.150000 -1.611238
3.052074 13.200000 -1.664150
3.052074 13.250000 -1.717062
3.052074 13.300000 -1.769974
3.052074 13.350000 -1.833734
3.052074 13.400000 -1.897493
3.052074 13.450000 -1.961252
3.052074 13.500000 -2.025012
3.052074 13.550000 -2.106067
3.052074 13.600000 -2.187122
3.052074 13.650000 -2.268177
3.052074 13.700000 -2.349233
3.052074 13.750000 -2.447113
3.052074 13.800000 -2.544992
3.031099 11.000000 -1.073848
3.031099 11.050000 -1.067980
3.031099 11.100000 -1.062112
3.031099 11.150000 -1.054478
3.031099 11.200000 -1.046845
3.031099 11.250000 -1.039211
3.031099 11.300000 -1.031577
3.031099 11.350000 -1.023158
3.031099 11.400000 -1.014740
3.031099 11.450000 -1.006321
3.031099 11.500000 -0.997903
3.031099 11.550000 -0.990069
3.031099 11.600000 -0.982235
3.031099 11.650000 -0.974402
3.031099 11.700000 -0.966568
3.031099 11.750000 -0.961336
3.031099 11.800000 -0.956105
3.031099 11.850000 -0.950873
3.031099 11.900000 -0.945642
3.031099 11.950000 -0.946232
3.031099 12.000000 -0.946823
3.031099 12.050000 -0.947414
3.031099 12.100000 -0.948004
3.031099 12.150000 -0.958656
3.031099 12.200000 -0.969307
3.031099 12.250000 -0.979959
3.031099 12.300000 -0.990611
3.031099 12.350000 -1.013819
3.031099 12.400000 -1.037028
3.031099 12.450000 -1.060236
3.031099 12.500000 -1.083445
3.031099 12.550000 -1.117406
3.031099 12.600000 -1.151367
3.031099 12.650000 -1.185328
3.031099 12.700000 -1.219289
3.031099 12.750000 -1.260240
3.031099 12.800000 -1.301190
3.031099 12.850000 -1.342141
3.031099 12.900000 -1.383091
3.031099 12.950000 -1.429301
3.031099 13.000000 -1.475511
3.031099 13.050000 -1.521721
3.031099 13.100000 -1.567931
3.031099 13.150000 -1.620958
3.031099 13.200000 -1.673984
3.031099 13.250000 -1.727010
3.031099 13.300000 -1.780036
3.031099 13.350000 -1.844044
3.031099 13.400000 -1.908053
3.031099 13.450000 -1.972062
3.031099 13.500000 -2.036070
3.031099 13.550000 -2.117459
3.031099 13.600000 -2.198848
3.031099 13.650000 -2.280237
3.031099 13.700000 -2.361626
3.031099 13.750000 -2.459393
3.031099 13.800000 -2.557161
3.010446 11.000000 -1.078722
3.010446 11.050000 -1.072764
3.010446 11.100000 -1.066806
3.010446 11.150000 -1.059079
3.010446 11.200000 -1.051352
3.010446 11.250000 -1.043624
3.010446 11.300000 -1.035897
3.010446 11.350000 -1.027403
3.010446 11.400000 -1.018909
3.010446 11.450000 -1.010415
3.010446 11.500000 -1.001921
3.010446 11.550000 -0.994058
3.010446 11.600000 -0.986194
3.010446 11.650000 -0.978331
3.010446 11.700000 -0.970467
3.010446 11.750000 -0.965291
3.010446 11.800000 -0.960114
3.010446 11.850000 -0.954938
3.010446 11.900000 -0.949761
3.010446 11.950000 -0.950543
3.010446 12.000000 -0.951324
3.010446 12.050000 -0.952105
3.010446 12.100000 -0.952886
3.010446 12.150000 -0.963870
3.010446 12.200000 -0.974853
3.010446 12.250000 -0.985836
3.010446 12.300000 -0.996819
3.010446 12.350000 -1.020379
3.010446 12.400000 -1.043939
3.010446 12.450000 -1.067499
3.010446 12.500000 -1.091059
3.010446 12.550000 -1.125253
3.010446 12.600000 -1.159447
3.010446 12.650000 -1.193641
3.010446 12.700000 -1.227835
3.010446 12.750000 -1.268899
3.010446 12.800000 -1.309963
3.010446 12.850000 -1.351028
3.010446 12.900000 -1.392092
3.010446 12.950000 -1.438388
3.010446 13.000000 -1.484685
3.010446 13.050000 -1.530981
3.010446 13.100000 -1.577278
3.010446 13.150000 -1.630441
3.010446 13.200000 -1.683603
3.010446 13.250000 -1.736766
3.010446 13.300000 -1.789928
3.010446 13.350000 -1.854197
3.010446 13.400000 -1.918466
3.010446 13.450000 -1.982736
3.010446 13.500000 -2.047005
3.010446 13.550000 -2.128746
3.010446 13.600000 -2.210488
3.010446 13.650000 -2.292229
3.010446 13.700000 -2.373970
3.010446 13.750000 -2.471590
3.010446 13.800000 -2.569210
3.010446 13.850000 -2.666829
2.989794 11.000000 -1.083595
2.989794 11.050000 -1.077548
2.989794 11.100000 -1.071500
2.989794 11.150000 -1.063679
2.989794 11.200000 -1.055859
2.989794 11.250000 -1.048038
2.989794 11.300000 -1.040217
2.989794 11.350000 -1.031647
2.989794 11.400000 -1.023078
2.989794 11.450000 -1.014509
2.989794 11.500000 -1.005940
2.989794 11.550000 -0.998046
2.989794 11.600000 -0.990153
2.989794 11.650000 -0.982260
2.989794 11.700000 -0.974367
2.989794 11.750000 -0.969245
2.989794 11.800000 -0.964124
2.989794 11.850000 -0.959003
2.989794 11.900000 -0.953881
2.989794 11.950000 -0.954853
2.989794 12.000000 -0.955825
2.989794 12.050000 -0.956797
2.989794 12.100000 -0.957769
2.989794 12.150000 -0.969083
2.989794 12.200000 -0.980398
2.989794 12.250000 -0.991713
2.989794 12.300000 -1.003027
2.989794 12.350000 -1.026939
2.989794 12.400000 -1.050851
2.989794 12.450000 -1.074762
2.989794 12.500000 -1.098674
2.989794 12.550000 -1.133101
2.989794 12.600000 -1.167527
2.989794 12.650000 -1.201954
2.989794 12.700000 -1.236381
2.989794 12.750000 -1.277559
2.989794 12.800000 -1.318736
2.989794 12.850000 -1.359914
2.989794 12.900000 -1.401092
2.989794 12.950000 -1.447475
2.989794 13.000000 -1.493858
2.989794 13.050000 -1.540241
2.989794 13.100000 -1.586625
2.989794 13.150000 -1.639923
2.989794 13.200000 -1.693222
2.989794 13.250000 -1.746521
2.989794 13.300000 -1.799820
2.989794 13.350000 -1.864350
2.989794 13.400000 -1.928880
2.989794 13.450000 -1.993410
2.989794 13.500000 -2.057939
2.989794 13.550000 -2.140033
2.989794 13.600000 -2.222127
2.989794 13.650000 -2.304221
2.989794 13.700000 -2.386315
2.989794 13.750000 -2.483787
2.989794 13.800000 -2.581258
2.989794 13.850000 -2.678730
2.969141 11.000000 -1.088469
2.969141 11.050000 -1.082331
2.969141 11.100000 -1.076194
2.969141 11.150000 -1.068280
2.969141 11.200000 -1.060365
2.969141 11.250000 -1.052451
2.969141 11.300000 -1.044537
2.969141 11.350000 -1.035892
2.969141 11.400000 -1.027247
2.969141 11.450000 -1.018603
2.969141 11.500000 -1.009958
2.969141 11.550000 -1.002035
2.969141 11.600000 -0.994112
2.969141 11.650000 -0.986189
2.969141 11.700000 -0.978266
2.969141 11.750000 -0.973200
2.969141 11.800000 -0.968134
2.969141 11.850000 -0.963067
2.969141 11.900000 -0.958001
2.969141 11.950000 -0.959163
2.969141 12.000000 -0.960326
2.969141 12.050000 -0.961488
2.969141 12.100000 -0.962651
2.969141 12.150000 -0.974297
2.969141 12.200000 -0.985943
2.969141 12.250000 -0.997589
2.969141 12.300000 -1.009236
2.969141 12.350000 -1.033499
2.969141 12.400000 -1.057762
2.969141 12.450000 -1.082026
2.969141 12.500000 -1.106289
2.969141 12.550000 -1.140948
2.969141 12.600000 -1.175608
2.969141 12.650000 -1.210267
2.969141 12.700000 -1.244926
2.969141 12.750000 -1.286218
2.969141 12.800000 -1.327510
2.969141 12.850000 -1.368801
2.969141 12.900000 -1.410093
2.969141 12.950000 -1.456563
2.969141 13.000000 -1.503032
2.969141 13.050000 -1.549502
2.969141 13.100000 -1.595971
2.969141 13.150000 -1.649406
2.969141 13.200000 -1.702842
2.969141 13.250000 -1.756277
2.969141 13.300000 -1.809713
2.969141 13.350000 -1.874503
2.969141 13.400000 -1.939293
2.969141 13.450000 -2.004084
2.969141 13.500000 -2.068874
2.969141 13.550000 -2.151320
2.969141 13.600000 -2.233767
2.969141 13.650000 -2.316213
2.969141 13.700000 -2.398659
2.969141 13.750000 -2.495983
2.969141 13.800000 -2.593307
2.969141 13.850000 -2.690632
2.948806 11.000000 -1.093269
2.948806 11.050000 -1.087046
2.948806 11.100000 -1.080823
2.948806 11.150000 -1.072822
2.948806 11.200000 -1.064821
2.948806 11.250000 -1.056820
2.948806 11.300000 -1.048818
2.948806 11.350000 -1.040109
2.948806 11.400000 -1.031399
2.948806 11.450000 -1.022689
2.948806 11.500000 -1.013979
