#Average black hole accretion rate (BHAR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with the "instant mergers" assumption.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR)[Msun]
4.018915 10.200000 -6.933791
4.018915 10.250000 -6.782342
4.018915 10.300000 -6.630086
4.018915 10.350000 -6.477829
4.018915 10.400000 -6.324748
4.018915 10.450000 -6.171666
4.018915 10.500000 -6.017762
4.018915 10.550000 -5.863857
4.018915 10.600000 -5.709155
4.018915 10.650000 -5.554452
4.018915 10.700000 -5.399005
4.018915 10.750000 -5.243558
4.018915 10.800000 -5.087447
4.018915 10.850000 -4.931337
4.018915 10.900000 -4.774676
4.018915 10.950000 -4.618016
4.018915 11.000000 -4.460956
4.018915 11.050000 -4.303896
4.018915 11.100000 -4.146616
4.018915 11.150000 -3.989335
4.018915 11.200000 -3.832053
4.018915 11.250000 -3.674772
4.018915 11.300000 -3.517735
4.018915 11.350000 -3.360699
4.018915 11.400000 -3.204190
4.018915 11.450000 -3.047681
4.018915 11.500000 -2.892015
4.018915 11.550000 -2.736349
4.018915 11.600000 -2.581871
4.018915 11.650000 -2.427394
4.018915 11.700000 -2.274504
4.018915 11.750000 -2.121613
4.018915 11.800000 -1.970775
4.018915 11.850000 -1.819937
4.018915 11.900000 -1.671743
4.018915 11.950000 -1.523549
4.018915 12.000000 -1.378819
4.018915 12.050000 -1.234089
4.018915 12.100000 -1.094028
4.018915 12.150000 -0.953968
4.018915 12.200000 -0.820442
4.018915 12.250000 -0.686915
4.018915 12.300000 -0.562746
4.018915 12.350000 -0.438577
4.018915 12.400000 -0.327778
4.018915 12.450000 -0.216980
4.018915 12.500000 -0.124506
4.018915 12.550000 -0.032032
4.018915 12.600000 0.037353
4.018915 12.650000 0.106739
4.018915 12.700000 0.150195
4.018915 12.750000 0.193651
4.018915 12.800000 0.211360
4.018915 12.850000 0.229069
4.018915 12.900000 0.223469
4.018915 12.950000 0.217870
4.018915 13.000000 0.191542
4.018915 13.050000 0.165214
4.018915 13.100000 0.118552
4.018915 13.150000 0.071889
4.018915 13.200000 -0.000422
4.018915 13.250000 -0.072734
4.018915 13.300000 -0.192021
4.018915 13.350000 -0.311308
4.018915 13.400000 -0.612795
4.002262 8.000000 -13.439502
4.002262 8.050000 -13.289841
4.002262 8.100000 -13.140614
4.002262 8.150000 -12.991388
4.002262 8.200000 -12.842564
4.002262 8.250000 -12.693741
4.002262 8.300000 -12.545318
4.002262 8.350000 -12.396896
4.002262 8.400000 -12.248879
4.002262 8.450000 -12.100863
4.002262 8.500000 -11.953250
4.002262 8.550000 -11.805636
4.002262 8.600000 -11.658410
4.002262 8.650000 -11.511184
4.002262 8.700000 -11.364308
4.002262 8.750000 -11.217433
4.002262 8.800000 -11.070848
4.002262 8.850000 -10.924264
4.002262 8.900000 -10.777891
4.002262 8.950000 -10.631518
4.002262 9.000000 -10.485260
4.002262 9.050000 -10.339001
4.002262 9.100000 -10.192754
4.002262 9.150000 -10.046506
4.002262 9.200000 -9.900170
4.002262 9.250000 -9.753834
4.002262 9.300000 -9.607321
4.002262 9.350000 -9.460807
4.002262 9.400000 -9.314041
4.002262 9.450000 -9.167275
4.002262 9.500000 -9.020193
4.002262 9.550000 -8.873111
4.002262 9.600000 -8.725647
4.002262 9.650000 -8.578182
4.002262 9.700000 -8.430265
4.002262 9.750000 -8.282348
4.002262 9.800000 -8.133899
4.002262 9.850000 -7.985449
4.002262 9.900000 -7.836392
4.002262 9.950000 -7.687335
4.002262 10.000000 -7.537602
4.002262 10.050000 -7.387869
4.002262 10.100000 -7.237401
4.002262 10.150000 -7.086933
4.002262 10.200000 -6.935682
4.002262 10.250000 -6.784431
4.002262 10.300000 -6.632355
4.002262 10.350000 -6.480279
4.002262 10.400000 -6.327359
4.002262 10.450000 -6.174440
4.002262 10.500000 -6.020676
4.002262 10.550000 -5.866913
4.002262 10.600000 -5.712329
4.002262 10.650000 -5.557745
4.002262 10.700000 -5.402394
4.002262 10.750000 -5.247043
4.002262 10.800000 -5.091004
4.002262 10.850000 -4.934966
4.002262 10.900000 -4.778353
4.002262 10.950000 -4.621741
4.002262 11.000000 -4.464705
4.002262 11.050000 -4.307669
4.002262 11.100000 -4.150390
4.002262 11.150000 -3.993110
4.002262 11.200000 -3.835808
4.002262 11.250000 -3.678505
4.002262 11.300000 -3.521428
4.002262 11.350000 -3.364351
4.002262 11.400000 -3.207784
4.002262 11.450000 -3.051216
4.002262 11.500000 -2.895477
4.002262 11.550000 -2.739738
4.002262 11.600000 -2.585178
4.002262 11.650000 -2.430617
4.002262 11.700000 -2.277638
4.002262 11.750000 -2.124660
4.002262 11.800000 -1.973736
4.002262 11.850000 -1.822811
4.002262 11.900000 -1.674544
4.002262 11.950000 -1.526277
4.002262 12.000000 -1.381501
4.002262 12.050000 -1.236726
4.002262 12.100000 -1.096672
4.002262 12.150000 -0.956619
4.002262 12.200000 -0.823184
4.002262 12.250000 -0.689749
4.002262 12.300000 -0.565799
4.002262 12.350000 -0.441850
4.002262 12.400000 -0.331439
4.002262 12.450000 -0.221029
4.002262 12.500000 -0.129125
4.002262 12.550000 -0.037221
4.002262 12.600000 0.031464
4.002262 12.650000 0.100150
4.002262 12.700000 0.142891
4.002262 12.750000 0.185632
4.002262 12.800000 0.202735
4.002262 12.850000 0.219838
4.002262 12.900000 0.213809
4.002262 12.950000 0.207780
4.002262 13.000000 0.181192
4.002262 13.050000 0.154605
4.002262 13.100000 0.107813
4.002262 13.150000 0.061020
4.002262 13.200000 -0.011342
4.002262 13.250000 -0.083704
4.002262 13.300000 -0.203042
4.002262 13.350000 -0.322381
4.002262 13.400000 -0.624484
3.985774 8.000000 -13.428988
3.985774 8.050000 -13.279542
3.985774 8.100000 -13.130530
3.985774 8.150000 -12.981519
3.985774 8.200000 -12.832912
3.985774 8.250000 -12.684305
3.985774 8.300000 -12.536101
3.985774 8.350000 -12.387896
3.985774 8.400000 -12.240098
3.985774 8.450000 -12.092300
3.985774 8.500000 -11.944907
3.985774 8.550000 -11.797513
3.985774 8.600000 -11.650507
3.985774 8.650000 -11.503501
3.985774 8.700000 -11.356847
3.985774 8.750000 -11.210192
3.985774 8.800000 -11.063829
3.985774 8.850000 -10.917466
3.985774 8.900000 -10.771314
3.985774 8.950000 -10.625162
3.985774 9.000000 -10.479124
3.985774 9.050000 -10.333086
3.985774 9.100000 -10.187058
3.985774 9.150000 -10.041030
3.985774 9.200000 -9.894911
3.985774 9.250000 -9.748792
3.985774 9.300000 -9.602493
3.985774 9.350000 -9.456194
3.985774 9.400000 -9.309640
3.985774 9.450000 -9.163086
3.985774 9.500000 -9.016211
3.985774 9.550000 -8.869337
3.985774 9.600000 -8.722075
3.985774 9.650000 -8.574814
3.985774 9.700000 -8.427094
3.985774 9.750000 -8.279374
3.985774 9.800000 -8.131115
3.985774 9.850000 -7.982855
3.985774 9.900000 -7.833980
3.985774 9.950000 -7.685104
3.985774 10.000000 -7.535544
3.985774 10.050000 -7.385984
3.985774 10.100000 -7.235679
3.985774 10.150000 -7.085374
3.985774 10.200000 -6.934274
3.985774 10.250000 -6.783173
3.985774 10.300000 -6.631236
3.985774 10.350000 -6.479298
3.985774 10.400000 -6.326504
3.985774 10.450000 -6.173709
3.985774 10.500000 -6.020056
3.985774 10.550000 -5.866403
3.985774 10.600000 -5.711915
3.985774 10.650000 -5.557427
3.985774 10.700000 -5.402156
3.985774 10.750000 -5.246885
3.985774 10.800000 -5.090912
3.985774 10.850000 -4.934938
3.985774 10.900000 -4.778375
3.985774 10.950000 -4.621812
3.985774 11.000000 -4.464812
3.985774 11.050000 -4.307812
3.985774 11.100000 -4.150554
3.985774 11.150000 -3.993296
3.985774 11.200000 -3.836003
3.985774 11.250000 -3.678710
3.985774 11.300000 -3.521631
3.985774 11.350000 -3.364553
3.985774 11.400000 -3.207975
3.985774 11.450000 -3.051397
3.985774 11.500000 -2.895641
3.985774 11.550000 -2.739885
3.985774 11.600000 -2.585304
3.985774 11.650000 -2.430723
3.985774 11.700000 -2.277726
3.985774 11.750000 -2.124728
3.985774 11.800000 -1.973793
3.985774 11.850000 -1.822857
3.985774 11.900000 -1.674595
3.985774 11.950000 -1.526334
3.985774 12.000000 -1.381597
3.985774 12.050000 -1.236860
3.985774 12.100000 -1.096900
3.985774 12.150000 -0.956940
3.985774 12.200000 -0.823688
3.985774 12.250000 -0.690436
3.985774 12.300000 -0.566802
3.985774 12.350000 -0.443168
3.985774 12.400000 -0.333246
3.985774 12.450000 -0.223324
3.985774 12.500000 -0.132088
3.985774 12.550000 -0.040852
3.985774 12.600000 0.027046
3.985774 12.650000 0.094944
3.985774 12.700000 0.136904
3.985774 12.750000 0.178863
3.985774 12.800000 0.195317
3.985774 12.850000 0.211771
3.985774 12.900000 0.205293
3.985774 12.950000 0.198815
3.985774 13.000000 0.171978
3.985774 13.050000 0.145141
3.985774 13.100000 0.098266
3.985774 13.150000 0.051391
3.985774 13.200000 -0.020927
3.985774 13.250000 -0.093244
3.985774 13.300000 -0.212353
3.985774 13.350000 -0.331461
3.985774 13.400000 -0.632076
3.969286 8.000000 -13.418475
3.969286 8.050000 -13.269242
3.969286 8.100000 -13.120446
3.969286 8.150000 -12.971650
3.969286 8.200000 -12.823260
3.969286 8.250000 -12.674870
3.969286 8.300000 -12.526883
3.969286 8.350000 -12.378896
3.969286 8.400000 -12.231317
3.969286 8.450000 -12.083738
3.969286 8.500000 -11.936564
3.969286 8.550000 -11.789390
3.969286 8.600000 -11.642605
3.969286 8.650000 -11.495819
3.969286 8.700000 -11.349386
3.969286 8.750000 -11.202952
3.969286 8.800000 -11.056810
3.969286 8.850000 -10.910669
3.969286 8.900000 -10.764738
3.969286 8.950000 -10.618807
3.969286 9.000000 -10.472989
3.969286 9.050000 -10.327171
3.969286 9.100000 -10.181362
3.969286 9.150000 -10.035553
3.969286 9.200000 -9.889652
3.969286 9.250000 -9.743750
3.969286 9.300000 -9.597666
3.969286 9.350000 -9.451581
3.969286 9.400000 -9.305239
3.969286 9.450000 -9.158897
3.969286 9.500000 -9.012230
3.969286 9.550000 -8.865563
3.969286 9.600000 -8.718504
3.969286 9.650000 -8.571446
3.969286 9.700000 -8.423923
3.969286 9.750000 -8.276400
3.969286 9.800000 -8.128330
3.969286 9.850000 -7.980261
3.969286 9.900000 -7.831568
3.969286 9.950000 -7.682874
3.969286 10.000000 -7.533487
3.969286 10.050000 -7.384100
3.969286 10.100000 -7.233957
3.969286 10.150000 -7.083815
3.969286 10.200000 -6.932865
3.969286 10.250000 -6.781916
3.969286 10.300000 -6.630117
3.969286 10.350000 -6.478318
3.969286 10.400000 -6.325648
3.969286 10.450000 -6.172978
3.969286 10.500000 -6.019436
3.969286 10.550000 -5.865893
3.969286 10.600000 -5.711501
3.969286 10.650000 -5.557108
3.969286 10.700000 -5.401918
3.969286 10.750000 -5.246727
3.969286 10.800000 -5.090819
3.969286 10.850000 -4.934910
3.969286 10.900000 -4.778397
3.969286 10.950000 -4.621884
3.969286 11.000000 -4.464919
3.969286 11.050000 -4.307954
3.969286 11.100000 -4.150718
3.969286 11.150000 -3.993482
3.969286 11.200000 -3.836198
3.969286 11.250000 -3.678914
3.969286 11.300000 -3.521834
3.969286 11.350000 -3.364754
3.969286 11.400000 -3.208166
3.969286 11.450000 -3.051577
3.969286 11.500000 -2.895804
3.969286 11.550000 -2.740031
3.969286 11.600000 -2.585430
3.969286 11.650000 -2.430830
3.969286 11.700000 -2.277813
3.969286 11.750000 -2.124797
3.969286 11.800000 -1.973850
3.969286 11.850000 -1.822903
3.969286 11.900000 -1.674647
3.969286 11.950000 -1.526392
3.969286 12.000000 -1.381693
3.969286 12.050000 -1.236994
3.969286 12.100000 -1.097127
3.969286 12.150000 -0.957261
3.969286 12.200000 -0.824192
3.969286 12.250000 -0.691123
3.969286 12.300000 -0.567804
3.969286 12.350000 -0.444486
3.969286 12.400000 -0.335052
3.969286 12.450000 -0.225618
3.969286 12.500000 -0.135050
3.969286 12.550000 -0.044482
3.969286 12.600000 0.022628
3.969286 12.650000 0.089739
3.969286 12.700000 0.130917
3.969286 12.750000 0.172094
3.969286 12.800000 0.187899
3.969286 12.850000 0.203704
3.969286 12.900000 0.196777
3.969286 12.950000 0.189850
3.969286 13.000000 0.162764
3.969286 13.050000 0.135678
3.969286 13.100000 0.088719
3.969286 13.150000 0.041761
3.969286 13.200000 -0.030512
3.969286 13.250000 -0.102784
3.969286 13.300000 -0.221663
3.969286 13.350000 -0.340541
3.969286 13.400000 -0.639668
3.952798 8.000000 -13.407962
3.952798 8.050000 -13.258942
3.952798 8.100000 -13.110361
3.952798 8.150000 -12.961781
3.952798 8.200000 -12.813607
3.952798 8.250000 -12.665434
3.952798 8.300000 -12.517665
3.952798 8.350000 -12.369896
3.952798 8.400000 -12.222535
3.952798 8.450000 -12.075175
3.952798 8.500000 -11.928221
3.952798 8.550000 -11.781267
3.952798 8.600000 -11.634702
3.952798 8.650000 -11.488137
3.952798 8.700000 -11.341924
3.952798 8.750000 -11.195712
3.952798 8.800000 -11.049791
3.952798 8.850000 -10.903871
3.952798 8.900000 -10.758161
3.952798 8.950000 -10.612451
3.952798 9.000000 -10.466854
3.952798 9.050000 -10.321257
3.952798 9.100000 -10.175666
3.952798 9.150000 -10.030076
3.952798 9.200000 -9.884392
3.952798 9.250000 -9.738708
3.952798 9.300000 -9.592838
3.952798 9.350000 -9.446969
3.952798 9.400000 -9.300838
3.952798 9.450000 -9.154707
3.952798 9.500000 -9.008248
3.952798 9.550000 -8.861789
3.952798 9.600000 -8.714933
3.952798 9.650000 -8.568077
3.952798 9.700000 -8.420751
3.952798 9.750000 -8.273425
3.952798 9.800000 -8.125546
3.952798 9.850000 -7.977667
3.952798 9.900000 -7.829156
3.952798 9.950000 -7.680644
3.952798 10.000000 -7.531430
3.952798 10.050000 -7.382215
3.952798 10.100000 -7.232235
3.952798 10.150000 -7.082255
3.952798 10.200000 -6.931457
3.952798 10.250000 -6.780658
3.952798 10.300000 -6.628998
3.952798 10.350000 -6.477337
3.952798 10.400000 -6.324792
3.952798 10.450000 -6.172247
3.952798 10.500000 -6.018815
3.952798 10.550000 -5.865384
3.952798 10.600000 -5.711087
3.952798 10.650000 -5.556789
3.952798 10.700000 -5.401680
3.952798 10.750000 -5.246570
3.952798 10.800000 -5.090726
3.952798 10.850000 -4.934882
3.952798 10.900000 -4.778419
3.952798 10.950000 -4.621956
3.952798 11.000000 -4.465027
3.952798 11.050000 -4.308097
3.952798 11.100000 -4.150883
3.952798 11.150000 -3.993668
3.952798 11.200000 -3.836394
3.952798 11.250000 -3.679119
3.952798 11.300000 -3.522037
3.952798 11.350000 -3.364956
3.952798 11.400000 -3.208357
3.952798 11.450000 -3.051757
3.952798 11.500000 -2.895968
3.952798 11.550000 -2.740178
3.952798 11.600000 -2.585557
3.952798 11.650000 -2.430936
3.952798 11.700000 -2.277901
3.952798 11.750000 -2.124865
3.952798 11.800000 -1.973907
3.952798 11.850000 -1.822948
3.952798 11.900000 -1.674699
3.952798 11.950000 -1.526449
3.952798 12.000000 -1.381788
3.952798 12.050000 -1.237127
3.952798 12.100000 -1.097355
3.952798 12.150000 -0.957582
3.952798 12.200000 -0.824696
3.952798 12.250000 -0.691810
3.952798 12.300000 -0.568807
3.952798 12.350000 -0.445804
3.952798 12.400000 -0.336858
3.952798 12.450000 -0.227913
3.952798 12.500000 -0.138013
3.952798 12.550000 -0.048113
3.952798 12.600000 0.018210
3.952798 12.650000 0.084534
3.952798 12.700000 0.124929
3.952798 12.750000 0.165325
3.952798 12.800000 0.180481
3.952798 12.850000 0.195638
3.952798 12.900000 0.188261
3.952798 12.950000 0.180885
3.952798 13.000000 0.153550
3.952798 13.050000 0.126214
3.952798 13.100000 0.079173
3.952798 13.150000 0.032132
3.952798 13.200000 -0.040096
3.952798 13.250000 -0.112324
3.952798 13.300000 -0.230973
3.952798 13.350000 -0.349621
3.952798 13.400000 -0.647260
3.936473 8.000000 -13.398376
3.936473 8.050000 -13.249587
3.936473 8.100000 -13.101240
3.936473 8.150000 -12.952893
3.936473 8.200000 -12.804957
3.936473 8.250000 -12.657020
3.936473 8.300000 -12.509490
3.936473 8.350000 -12.361960
3.936473 8.400000 -12.214842
3.936473 8.450000 -12.067723
3.936473 8.500000 -11.921013
3.936473 8.550000 -11.774304
3.936473 8.600000 -11.627985
3.936473 8.650000 -11.481667
3.936473 8.700000 -11.335704
3.936473 8.750000 -11.189741
3.936473 8.800000 -11.044072
3.936473 8.850000 -10.898402
3.936473 8.900000 -10.752946
3.936473 8.950000 -10.607489
3.936473 9.000000 -10.462147
3.936473 9.050000 -10.316805
3.936473 9.100000 -10.171470
3.936473 9.150000 -10.026136
3.936473 9.200000 -9.880708
3.936473 9.250000 -9.735280
3.936473 9.300000 -9.589665
3.936473 9.350000 -9.444051
3.936473 9.400000 -9.298174
3.936473 9.450000 -9.152297
3.936473 9.500000 -9.006089
3.936473 9.550000 -8.859881
3.936473 9.600000 -8.713273
3.936473 9.650000 -8.566664
3.936473 9.700000 -8.419580
3.936473 9.750000 -8.272496
3.936473 9.800000 -8.124852
3.936473 9.850000 -7.977209
3.936473 9.900000 -7.828924
3.936473 9.950000 -7.680639
3.936473 10.000000 -7.531641
3.936473 10.050000 -7.382643
3.936473 10.100000 -7.232868
3.936473 10.150000 -7.083092
3.936473 10.200000 -6.932483
3.936473 10.250000 -6.781875
3.936473 10.300000 -6.630388
3.936473 10.350000 -6.478901
3.936473 10.400000 -6.326512
3.936473 10.450000 -6.174123
3.936473 10.500000 -6.020827
3.936473 10.550000 -5.867531
3.936473 10.600000 -5.713349
3.936473 10.650000 -5.559166
3.936473 10.700000 -5.404149
3.936473 10.750000 -5.249131
3.936473 10.800000 -5.093357
3.936473 10.850000 -4.937583
3.936473 10.900000 -4.781166
3.936473 10.950000 -4.624750
3.936473 11.000000 -4.467844
3.936473 11.050000 -4.310938
3.936473 11.100000 -4.153725
3.936473 11.150000 -3.996512
3.936473 11.200000 -3.839218
3.936473 11.250000 -3.681924
3.936473 11.300000 -3.524804
3.936473 11.350000 -3.367685
3.936473 11.400000 -3.211032
3.936473 11.450000 -3.054378
3.936473 11.500000 -2.898522
3.936473 11.550000 -2.742665
3.936473 11.600000 -2.587969
3.936473 11.650000 -2.433272
3.936473 11.700000 -2.280159
3.936473 11.750000 -2.127046
3.936473 11.800000 -1.976014
3.936473 11.850000 -1.824982
3.936473 11.900000 -1.676676
3.936473 11.950000 -1.528370
3.936473 12.000000 -1.383686
3.936473 12.050000 -1.239002
3.936473 12.100000 -1.099264
3.936473 12.150000 -0.959526
3.936473 12.200000 -0.826769
3.936473 12.250000 -0.694012
3.936473 12.300000 -0.571275
3.936473 12.350000 -0.448538
3.936473 12.400000 -0.340033
3.936473 12.450000 -0.231529
3.936473 12.500000 -0.142245
3.936473 12.550000 -0.052961
3.936473 12.600000 0.012637
3.936473 12.650000 0.078236
3.936473 12.700000 0.117918
3.936473 12.750000 0.157601
3.936473 12.800000 0.172171
3.936473 12.850000 0.186742
3.936473 12.900000 0.178957
3.936473 12.950000 0.171173
3.936473 13.000000 0.143589
3.936473 13.050000 0.116005
3.936473 13.100000 0.068817
3.936473 13.150000 0.021629
3.936473 13.200000 -0.050689
3.936473 13.250000 -0.123007
3.936473 13.300000 -0.241841
3.936473 13.350000 -0.360675
3.936473 13.400000 -0.659920
3.920148 8.000000 -13.388790
3.920148 8.050000 -13.240231
3.920148 8.100000 -13.092118
3.920148 8.150000 -12.944006
3.920148 8.200000 -12.796306
3.920148 8.250000 -12.648606
3.920148 8.300000 -12.501315
3.920148 8.350000 -12.354025
3.920148 8.400000 -12.207148
3.920148 8.450000 -12.060271
3.920148 8.500000 -11.913806
3.920148 8.550000 -11.767340
3.920148 8.600000 -11.621269
3.920148 8.650000 -11.475198
3.920148 8.700000 -11.329484
3.920148 8.750000 -11.183770
3.920148 8.800000 -11.038352
3.920148 8.850000 -10.892934
3.920148 8.900000 -10.747731
3.920148 8.950000 -10.602528
3.920148 9.000000 -10.457440
3.920148 9.050000 -10.312353
3.920148 9.100000 -10.167274
3.920148 9.150000 -10.022195
3.920148 9.200000 -9.877023
3.920148 9.250000 -9.731851
3.920148 9.300000 -9.586492
3.920148 9.350000 -9.441134
3.920148 9.400000 -9.295510
3.920148 9.450000 -9.149887
3.920148 9.500000 -9.003930
3.920148 9.550000 -8.857973
3.920148 9.600000 -8.711612
3.920148 9.650000 -8.565251
3.920148 9.700000 -8.418409
3.920148 9.750000 -8.271567
3.920148 9.800000 -8.124159
3.920148 9.850000 -7.976750
3.920148 9.900000 -7.828692
3.920148 9.950000 -7.680635
3.920148 10.000000 -7.531853
3.920148 10.050000 -7.383072
3.920148 10.100000 -7.233500
3.920148 10.150000 -7.083928
3.920148 10.200000 -6.933510
3.920148 10.250000 -6.783091
3.920148 10.300000 -6.631778
3.920148 10.350000 -6.480465
3.920148 10.400000 -6.328232
3.920148 10.450000 -6.175998
3.920148 10.500000 -6.022838
3.920148 10.550000 -5.869678
3.920148 10.600000 -5.715611
3.920148 10.650000 -5.561543
3.920148 10.700000 -5.406618
3.920148 10.750000 -5.251693
3.920148 10.800000 -5.095988
3.920148 10.850000 -4.940284
3.920148 10.900000 -4.783913
3.920148 10.950000 -4.627543
3.920148 11.000000 -4.470661
3.920148 11.050000 -4.313778
3.920148 11.100000 -4.156567
3.920148 11.150000 -3.999355
3.920148 11.200000 -3.842042
3.920148 11.250000 -3.684729
3.920148 11.300000 -3.527572
3.920148 11.350000 -3.370414
3.920148 11.400000 -3.213707
3.920148 11.450000 -3.056999
3.920148 11.500000 -2.901076
3.920148 11.550000 -2.745153
3.920148 11.600000 -2.590381
3.920148 11.650000 -2.435609
3.920148 11.700000 -2.282417
3.920148 11.750000 -2.129226
3.920148 11.800000 -1.978121
3.920148 11.850000 -1.827017
3.920148 11.900000 -1.678654
3.920148 11.950000 -1.530291
3.920148 12.000000 -1.385583
3.920148 12.050000 -1.240876
3.920148 12.100000 -1.101173
3.920148 12.150000 -0.961470
3.920148 12.200000 -0.828842
3.920148 12.250000 -0.696214
3.920148 12.300000 -0.573743
3.920148 12.350000 -0.451272
3.920148 12.400000 -0.343208
3.920148 12.450000 -0.235144
3.920148 12.500000 -0.146476
3.920148 12.550000 -0.057809
3.920148 12.600000 0.007064
3.920148 12.650000 0.071937
3.920148 12.700000 0.110907
3.920148 12.750000 0.149877
3.920148 12.800000 0.163862
3.920148 12.850000 0.177846
3.920148 12.900000 0.169654
3.920148 12.950000 0.161461
3.920148 13.000000 0.133628
3.920148 13.050000 0.105795
3.920148 13.100000 0.058461
3.920148 13.150000 0.011127
3.920148 13.200000 -0.061282
3.920148 13.250000 -0.133690
3.920148 13.300000 -0.252709
3.920148 13.350000 -0.371728
3.920148 13.400000 -0.672580
3.903823 8.000000 -13.379204
3.903823 8.050000 -13.230876
3.903823 8.100000 -13.082997
3.903823 8.150000 -12.935118
3.903823 8.200000 -12.787655
3.903823 8.250000 -12.640192
3.903823 8.300000 -12.493140
3.903823 8.350000 -12.346089
3.903823 8.400000 -12.199454
3.903823 8.450000 -12.052819
3.903823 8.500000 -11.906598
3.903823 8.550000 -11.760377
3.903823 8.600000 -11.614552
3.903823 8.650000 -11.468728
3.903823 8.700000 -11.323263
3.903823 8.750000 -11.177798
3.903823 8.800000 -11.032632
3.903823 8.850000 -10.887466
3.903823 8.900000 -10.742516
3.903823 8.950000 -10.597566
3.903823 9.000000 -10.452733
3.903823 9.050000 -10.307901
3.903823 9.100000 -10.163078
3.903823 9.150000 -10.018255
3.903823 9.200000 -9.873339
3.903823 9.250000 -9.728423
3.903823 9.300000 -9.583320
3.903823 9.350000 -9.438216
3.903823 9.400000 -9.292847
3.903823 9.450000 -9.147477
3.903823 9.500000 -9.001771
3.903823 9.550000 -8.856066
3.903823 9.600000 -8.709952
3.903823 9.650000 -8.563838
3.903823 9.700000 -8.417238
3.903823 9.750000 -8.270638
3.903823 9.800000 -8.123465
3.903823 9.850000 -7.976292
3.903823 9.900000 -7.828461
3.903823 9.950000 -7.680630
3.903823 10.000000 -7.532065
3.903823 10.050000 -7.383500
3.903823 10.100000 -7.234132
3.903823 10.150000 -7.084765
3.903823 10.200000 -6.934536
3.903823 10.250000 -6.784308
3.903823 10.300000 -6.633169
3.903823 10.350000 -6.482030
3.903823 10.400000 -6.329951
3.903823 10.450000 -6.177873
3.903823 10.500000 -6.024849
3.903823 10.550000 -5.871826
3.903823 10.600000 -5.717873
3.903823 10.650000 -5.563920
3.903823 10.700000 -5.409087
3.903823 10.750000 -5.254255
3.903823 10.800000 -5.098620
3.903823 10.850000 -4.942984
3.903823 10.900000 -4.786661
3.903823 10.950000 -4.630337
3.903823 11.000000 -4.473478
3.903823 11.050000 -4.316619
3.903823 11.100000 -4.159409
3.903823 11.150000 -4.002199
3.903823 11.200000 -3.844867
3.903823 11.250000 -3.687534
3.903823 11.300000 -3.530339
3.903823 11.350000 -3.373143
3.903823 11.400000 -3.216382
3.903823 11.450000 -3.059620
3.903823 11.500000 -2.903630
3.903823 11.550000 -2.747640
3.903823 11.600000 -2.592793
3.903823 11.650000 -2.437946
3.903823 11.700000 -2.284676
3.903823 11.750000 -2.131406
3.903823 11.800000 -1.980228
3.903823 11.850000 -1.829051
3.903823 11.900000 -1.680631
3.903823 11.950000 -1.532211
3.903823 12.000000 -1.387481
3.903823 12.050000 -1.242750
3.903823 12.100000 -1.103082
3.903823 12.150000 -0.963415
3.903823 12.200000 -0.830915
3.903823 12.250000 -0.698416
3.903823 12.300000 -0.576211
3.903823 12.350000 -0.454006
3.903823 12.400000 -0.346383
3.903823 12.450000 -0.238760
3.903823 12.500000 -0.150708
3.903823 12.550000 -0.062656
3.903823 12.600000 0.001491
3.903823 12.650000 0.065639
3.903823 12.700000 0.103896
3.903823 12.750000 0.142153
3.903823 12.800000 0.155552
3.903823 12.850000 0.168951
3.903823 12.900000 0.160350
3.903823 12.950000 0.151749
3.903823 13.000000 0.123668
3.903823 13.050000 0.095586
3.903823 13.100000 0.048105
3.903823 13.150000 0.000624
3.903823 13.200000 -0.071874
3.903823 13.250000 -0.144373
3.903823 13.300000 -0.263577
3.903823 13.350000 -0.382781
3.903823 13.400000 -0.685239
3.903823 13.450000 -0.987697
3.887659 8.000000 -13.369883
3.887659 8.050000 -13.221785
3.887659 8.100000 -13.074140
3.887659 8.150000 -12.926494
3.887659 8.200000 -12.779268
3.887659 8.250000 -12.632041
3.887659 8.300000 -12.485230
3.887659 8.350000 -12.338418
3.887659 8.400000 -12.192025
3.887659 8.450000 -12.045632
3.887659 8.500000 -11.899656
3.887659 8.550000 -11.753680
3.887659 8.600000 -11.608103
3.887659 8.650000 -11.462526
3.887659 8.700000 -11.317311
3.887659 8.750000 -11.172097
3.887659 8.800000 -11.027183
3.887659 8.850000 -10.882270
3.887659 8.900000 -10.737575
3.887659 8.950000 -10.592880
3.887659 9.000000 -10.448304
3.887659 9.050000 -10.303728
3.887659 9.100000 -10.159163
3.887659 9.150000 -10.014598
3.887659 9.200000 -9.869941
3.887659 9.250000 -9.725284
3.887659 9.300000 -9.580438
3.887659 9.350000 -9.435593
3.887659 9.400000 -9.290481
3.887659 9.450000 -9.145368
3.887659 9.500000 -8.999917
3.887659 9.550000 -8.854466
3.887659 9.600000 -8.708603
3.887659 9.650000 -8.562740
3.887659 9.700000 -8.416386
3.887659 9.750000 -8.270032
3.887659 9.800000 -8.123098
3.887659 9.850000 -7.976164
3.887659 9.900000 -7.828563
3.887659 9.950000 -7.680963
3.887659 10.000000 -7.532618
3.887659 10.050000 -7.384273
3.887659 10.100000 -7.235113
3.887659 10.150000 -7.085953
3.887659 10.200000 -6.935917
