#BH_Alpha: -0.520623
#BH_delpha: 1.049708
8.075000 6.018090e-10 6.390100e-10 6.785566e-10 7.204350e-10 3.510684e-09 1.332003e-08 1.414092e-08 1.501520e-08 1.594397e-08 1.692686e-08 1.797306e-08 1.908476e-08 2.026156e-08 2.151350e-08 2.284456e-08 1.978660e-07 2.670774e-07 2.836124e-07 3.010935e-07 3.197096e-07 3.394798e-07 3.603805e-07 3.218304e-06 3.417225e-06 1.095914e-05 8.950131e-05 2.293196e-04 5.233436e-04 5.858946e-04 1.247335e-03 1.324246e-03 1.406138e-03 1.573786e-03 2.330445e-03 2.474388e-03 2.627129e-03 2.789568e-03 2.980251e-03 3.640294e-03 3.865107e-03 4.103800e-03 4.357323e-03 4.626396e-03 4.942590e-03 5.407272e-03 5.741098e-03 6.095964e-03 6.472206e-03 6.872177e-03 7.296528e-03 7.784888e-03 8.269522e-03 8.779563e-03 9.322680e-03 9.897815e-03 1.050979e-02 1.115842e-02 1.184835e-02 1.258512e-02 1.336130e-02 1.418774e-02 1.506235e-02 1.599371e-02 1.697984e-02 1.802866e-02 1.914167e-02 2.032256e-02 2.157721e-02 2.290628e-02 2.432044e-02 2.581862e-02 2.741027e-02 2.909849e-02 3.088853e-02 3.278929e-02 3.480120e-02 3.693997e-02 3.920337e-02 4.160439e-02 4.414703e-02 4.683751e-02 4.968785e-02 5.269738e-02 5.588498e-02 5.924251e-02 6.279040e-02 7.104502e-02 1.470858e-01 1.645374e-01 1.834368e-01 2.036639e-01 2.246901e-01 2.459748e-01 2.664739e-01 2.848732e-01 2.997562e-01 3.096267e-01 3.131415e-01 3.098599e-01 2.995176e-01 2.831839e-01 2.616823e-01 2.370792e-01 2.104506e-01 1.844307e-01 1.845057e-01 1.854673e-01 1.702063e-01 1.395858e-01 9.817782e-02 5.732814e-02 2.686540e-02 9.625316e-03 2.499759e-03 4.426778e-04 4.544307e-05 2.751711e-06 7.185868e-08 7.215645e-10 3.095565e-12 2.448547e-15 3.727485e-19 5.261427e-24 3.404675e-30 1.010012e-37 6.611579e-48 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.165000 8.466782e-10 8.988046e-10 9.545213e-10 1.013519e-09 1.075988e-09 7.551178e-09 1.968731e-08 2.089934e-08 2.219456e-08 2.356572e-08 2.501632e-08 2.656688e-08 2.820806e-08 2.994491e-08 3.180042e-08 3.376495e-08 3.325135e-07 3.893120e-07 4.133744e-07 4.388139e-07 4.660206e-07 4.947907e-07 5.253036e-07 4.579035e-06 4.861570e-06 1.943801e-05 1.363777e-04 3.452138e-04 6.359085e-04 8.086560e-04 1.439996e-03 1.528706e-03 1.623384e-03 1.911541e-03 2.589297e-03 2.749214e-03 2.918981e-03 3.099316e-03 3.374125e-03 3.959807e-03 4.204375e-03 4.464129e-03 4.739887e-03 5.032515e-03 5.393430e-03 5.838983e-03 6.199633e-03 6.582886e-03 6.989189e-03 7.421292e-03 7.879283e-03 8.398742e-03 8.917285e-03 9.467988e-03 1.005324e-02 1.067326e-02 1.133353e-02 1.203254e-02 1.277775e-02 1.356887e-02 1.440697e-02 1.529689e-02 1.624054e-02 1.724455e-02 1.830745e-02 1.943907e-02 2.063760e-02 2.191185e-02 2.326351e-02 2.469786e-02 2.622125e-02 2.783508e-02 2.955169e-02 3.137042e-02 3.330143e-02 3.534919e-02 3.751914e-02 3.982250e-02 4.225894e-02 4.484734e-02 4.758321e-02 5.048355e-02 5.354975e-02 5.679023e-02 6.021646e-02 6.382736e-02 6.764077e-02 8.149486e-02 1.592655e-01 1.779929e-01 1.982664e-01 2.197758e-01 2.420063e-01 2.642138e-01 2.852113e-01 3.035590e-01 3.177859e-01 3.260220e-01 3.273920e-01 3.212257e-01 3.078435e-01 2.882808e-01 2.640520e-01 2.369323e-01 2.085350e-01 1.823917e-01 1.832633e-01 1.812892e-01 1.633234e-01 1.310104e-01 8.998960e-02 5.113093e-02 2.337932e-02 8.060617e-03 2.037689e-03 3.408125e-04 3.440788e-05 1.909179e-06 4.399781e-08 4.217768e-10 1.365028e-12 5.706272e-16 8.389319e-20 1.397036e-24 7.465435e-31 2.004830e-38 1.945039e-55 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.255000 1.171724e-09 1.243940e-09 1.320784e-09 1.402545e-09 1.489128e-09 1.580789e-09 1.436829e-08 2.862358e-08 3.039085e-08 3.227188e-08 3.426268e-08 3.637749e-08 3.862913e-08 4.101257e-08 4.354326e-08 4.623918e-08 4.909196e-08 5.256584e-07 5.582391e-07 5.926857e-07 6.292596e-07 6.682158e-07 7.094011e-07 1.445362e-06 6.409288e-06 6.804073e-06 3.194170e-05 1.986275e-04 4.888449e-04 7.614755e-04 1.060111e-03 1.640917e-03 1.742190e-03 1.849965e-03 2.257051e-03 2.846341e-03 3.022063e-03 3.208813e-03 3.407044e-03 3.755087e-03 4.271606e-03 4.535284e-03 4.815606e-03 5.113120e-03 5.428912e-03 5.826806e-03 6.260954e-03 6.647833e-03 7.058372e-03 7.494289e-03 7.957610e-03 8.448644e-03 8.996374e-03 9.551534e-03 1.014197e-02 1.076804e-02 1.143309e-02 1.213964e-02 1.288842e-02 1.368683e-02 1.453237e-02 1.543096e-02 1.638275e-02 1.739460e-02 1.846876e-02 1.960812e-02 2.081966e-02 2.210268e-02 2.346808e-02 2.491427e-02 2.645162e-02 2.808231e-02 2.981205e-02 3.164901e-02 3.359427e-02 3.566271e-02 3.785382e-02 4.017890e-02 4.264303e-02 4.525258e-02 4.802022e-02 5.094561e-02 5.404936e-02 5.732514e-02 6.079297e-02 6.445086e-02 6.830938e-02 7.237590e-02 9.501484e-02 1.712716e-01 1.912455e-01 2.128102e-01 2.354975e-01 2.588009e-01 2.817499e-01 3.030443e-01 3.210676e-01 3.341698e-01 3.405606e-01 3.395607e-01 3.303259e-01 3.139169e-01 2.912088e-01 2.644045e-01 2.350285e-01 2.052046e-01 1.798538e-01 1.808071e-01 1.759952e-01 1.557872e-01 1.221430e-01 8.203824e-02 4.554713e-02 2.026911e-02 6.714761e-03 1.656236e-03 2.588025e-04 2.495025e-05 1.343697e-06 2.924244e-08 2.902907e-10 6.294832e-13 3.439621e-16 4.404789e-20 1.128138e-25 8.264489e-32 1.949768e-39 2.739361e-56 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.345000 1.596233e-09 1.694770e-09 1.799085e-09 1.910591e-09 2.028715e-09 2.153787e-09 2.286743e-09 2.535225e-08 4.096707e-08 4.350363e-08 4.619295e-08 4.903828e-08 5.207371e-08 5.529260e-08 5.869943e-08 6.233181e-08 6.618511e-08 7.026359e-08 7.420748e-07 7.879921e-07 8.365372e-07 8.883064e-07 9.432082e-07 1.001273e-06 3.053105e-06 8.831863e-06 9.376066e-06 4.972138e-05 2.789185e-04 6.612776e-04 8.994291e-04 1.335796e-03 1.847403e-03 1.961625e-03 2.082837e-03 2.602578e-03 3.098628e-03 3.289828e-03 3.493282e-03 3.709012e-03 4.117935e-03 4.573549e-03 4.855899e-03 5.155975e-03 5.474273e-03 5.812557e-03 6.240508e-03 6.670689e-03 7.082998e-03 7.520126e-03 7.984886e-03 8.477924e-03 9.001523e-03 9.577397e-03 1.016823e-02 1.079706e-02 1.146331e-02 1.217197e-02 1.292323e-02 1.372140e-02 1.457030e-02 1.546983e-02 1.642648e-02 1.743933e-02 1.851740e-02 1.965928e-02 2.087324e-02 2.216178e-02 2.352879e-02 2.498148e-02 2.652007e-02 2.815711e-02 2.989130e-02 3.173388e-02 3.368813e-02 3.576016e-02 3.796019e-02 4.028867e-02 4.276385e-02 4.538359e-02 4.816186e-02 5.110365e-02 5.421601e-02 5.751268e-02 6.099335e-02 6.467834e-02 6.856005e-02 7.265874e-02 7.696894e-02 1.138839e-01 1.830243e-01 2.042078e-01 2.269619e-01 2.507341e-01 2.749590e-01 2.984571e-01 3.197754e-01 3.372232e-01 3.489408e-01 3.532464e-01 3.494573e-01 3.371620e-01 3.176670e-01 2.920908e-01 2.628928e-01 2.316460e-01 2.006505e-01 1.764158e-01 1.772646e-01 1.697208e-01 1.478122e-01 1.133712e-01 7.442705e-02 4.041905e-02 1.746365e-02 5.698138e-03 1.346739e-03 1.959166e-04 1.871975e-05 8.277373e-07 1.701092e-08 1.672395e-10 3.298806e-13 1.994770e-16 1.298460e-20 5.996797e-26 3.717445e-32 5.222220e-41 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.435000 2.142114e-09 2.274561e-09 2.414784e-09 2.563855e-09 2.722610e-09 2.890728e-09 3.068708e-09 3.258776e-09 4.240730e-08 5.776967e-08 6.134755e-08 6.513457e-08 6.914943e-08 7.343249e-08 7.796614e-08 8.277053e-08 8.789870e-08 9.332508e-08 9.907423e-08 1.032006e-06 1.095757e-06 1.163244e-06 1.235339e-06 1.311564e-06 1.392502e-06 5.559733e-06 1.198986e-05 1.273062e-05 7.423235e-05 3.565848e-04 8.625400e-04 1.048822e-03 1.630088e-03 2.056866e-03 2.184225e-03 2.318966e-03 2.940491e-03 3.343882e-03 3.550327e-03 3.769728e-03 4.002359e-03 4.459258e-03 4.863961e-03 5.164435e-03 5.483513e-03 5.821966e-03 6.181781e-03 6.633612e-03 7.066198e-03 7.502943e-03 7.966076e-03 8.458519e-03 8.980530e-03 9.535702e-03 1.013903e-02 1.076526e-02 1.143058e-02 1.213567e-02 1.288621e-02 1.368124e-02 1.452705e-02 1.542447e-02 1.637739e-02 1.738892e-02 1.846179e-02 1.960294e-02 2.081143e-02 2.209746e-02 2.345977e-02 2.490800e-02 2.644466e-02 2.807497e-02 2.980676e-02 3.164099e-02 3.359203e-02 3.565895e-02 3.785371e-02 4.018086e-02 4.264692e-02 4.526416e-02 4.803273e-02 5.097324e-02 5.408212e-02 5.737610e-02 6.085892e-02 6.453835e-02 6.842801e-02 7.252709e-02 7.685342e-02 8.139727e-02 1.344840e-01 1.944742e-01 2.168220e-01 2.406428e-01 2.654102e-01 2.903706e-01 3.141877e-01 3.353283e-01 3.519743e-01 3.619410e-01 3.640011e-01 3.572830e-01 3.419081e-01 3.192888e-01 2.911082e-01 2.596941e-01 2.270147e-01 1.950396e-01 1.725550e-01 1.728558e-01 1.629822e-01 1.394880e-01 1.048155e-01 6.728639e-02 3.573047e-02 1.493753e-02 4.770403e-03 1.069414e-03 1.547327e-04 1.369560e-05 5.357273e-07 1.131688e-08 8.185378e-11 1.121885e-13 7.399971e-17 4.290049e-21 2.053431e-26 6.894490e-33 1.204414e-41 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.525000 2.833792e-09 3.009271e-09 3.195086e-09 3.391797e-09 3.601880e-09 3.824627e-09 4.060481e-09 4.310972e-09 4.577991e-09 6.808177e-08 8.031399e-08 8.528198e-08 9.053863e-08 9.613536e-08 1.020816e-07 1.083756e-07 1.150730e-07 1.221916e-07 1.297260e-07 2.261696e-07 1.414846e-06 1.502104e-06 1.594884e-06 1.693567e-06 1.797895e-06 1.909162e-06 9.300236e-06 1.604725e-05 1.704122e-05 1.058567e-04 4.332185e-04 1.091548e-03 1.208326e-03 1.936670e-03 2.266972e-03 2.407210e-03 2.555521e-03 3.264623e-03 3.580096e-03 3.801307e-03 4.036183e-03 4.285310e-03 4.777472e-03 5.141881e-03 5.459721e-03 5.797028e-03 6.155042e-03 6.535408e-03 7.006558e-03 7.446597e-03 7.906455e-03 8.394834e-03 8.913739e-03 9.463844e-03 1.005063e-02 1.068007e-02 1.134019e-02 1.204028e-02 1.278395e-02 1.357386e-02 1.441125e-02 1.530235e-02 1.624714e-02 1.725157e-02 1.831585e-02 1.944688e-02 2.064771e-02 2.192164e-02 2.327591e-02 2.471039e-02 2.623654e-02 2.785320e-02 2.957177e-02 3.139483e-02 3.332845e-02 3.538192e-02 3.755632e-02 3.986831e-02 4.231739e-02 4.491607e-02 4.767002e-02 5.058625e-02 5.367884e-02 5.694774e-02 6.041490e-02 6.407530e-02 6.794761e-02 7.203308e-02 7.634036e-02 8.087908e-02 8.564751e-02 1.545455e-01 2.055895e-01 2.290122e-01 2.537993e-01 2.794483e-01 3.049628e-01 3.289360e-01 3.496595e-01 3.650784e-01 3.731736e-01 3.728501e-01 3.630344e-01 3.446885e-01 3.190838e-01 2.885053e-01 2.551576e-01 2.213948e-01 1.887335e-01 1.683110e-01 1.677969e-01 1.559129e-01 1.309995e-01 9.661835e-02 6.075416e-02 3.152798e-02 1.277352e-02 3.982383e-03 8.401403e-04 1.180068e-04 9.869417e-06 3.775497e-07 7.771508e-09 3.686622e-11 6.812576e-14 3.502967e-17 4.330248e-22 4.635742e-27 8.768261e-34 1.085082e-42 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.615000 3.698208e-09 3.927276e-09 4.170163e-09 4.427314e-09 4.700443e-09 4.991572e-09 5.299878e-09 5.626272e-09 5.974518e-09 6.344066e-09 1.037164e-07 1.101440e-07 1.169480e-07 1.241467e-07 1.318416e-07 1.399864e-07 1.486047e-07 1.578140e-07 1.675626e-07 1.778816e-07 5.362528e-07 1.913453e-06 2.031274e-06 2.157094e-06 2.290342e-06 2.431437e-06 2.582092e-06 1.468906e-05 2.119171e-05 2.250420e-05 1.339396e-04 5.197602e-04 1.296248e-03 1.376464e-03 2.248908e-03 2.475118e-03 2.628084e-03 2.790241e-03 3.570091e-03 3.806007e-03 4.041404e-03 4.290983e-03 4.556044e-03 5.072133e-03 5.407314e-03 5.741534e-03 6.095924e-03 6.472655e-03 6.872624e-03 7.356697e-03 7.811396e-03 8.293458e-03 8.805998e-03 9.349774e-03 9.927283e-03 1.054329e-02 1.119932e-02 1.189168e-02 1.262567e-02 1.340605e-02 1.423357e-02 1.511266e-02 1.604622e-02 1.703687e-02 1.809009e-02 1.920589e-02 2.039283e-02 2.165053e-02 2.298713e-02 2.440622e-02 2.591170e-02 2.751138e-02 2.920592e-02 3.100838e-02 3.291791e-02 3.494697e-02 3.709896e-02 3.938058e-02 4.180297e-02 4.436668e-02 4.709171e-02 4.997637e-02 5.303479e-02 5.627328e-02 5.969891e-02 6.332725e-02 6.715809e-02 7.121226e-02 7.548399e-02 7.999122e-02 8.473216e-02 8.974050e-02 1.746841e-01 2.163363e-01 2.407409e-01 2.664152e-01 2.928084e-01 3.187028e-01 3.426176e-01 3.626855e-01 3.767050e-01 3.827602e-01 3.796583e-01 3.668257e-01 3.455713e-01 3.172193e-01 2.845042e-01 2.495936e-01 2.149762e-01 1.819295e-01 1.640655e-01 1.621653e-01 1.486758e-01 1.227300e-01 8.885493e-02 5.474705e-02 2.770873e-02 1.103757e-02 3.318142e-03 6.603013e-04 9.197788e-05 6.520286e-06 2.470371e-07 4.747121e-09 2.134306e-11 4.368203e-14 9.305272e-18 2.674829e-22 1.968181e-27 2.381211e-35 1.429421e-43 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.705000 4.765026e-09 5.058995e-09 5.372348e-09 5.704164e-09 6.055442e-09 6.430262e-09 6.828024e-09 7.249199e-09 7.696104e-09 8.172922e-09 8.677820e-09 1.404114e-07 1.491023e-07 1.582989e-07 1.680712e-07 1.784733e-07 1.894849e-07 2.011788e-07 2.136326e-07 2.268135e-07 2.408072e-07 1.018855e-06 2.554366e-06 2.711838e-06 2.879821e-06 3.057421e-06 3.246273e-06 3.447127e-06 2.222742e-05 2.762862e-05 2.933685e-05 2.120644e-04 6.162398e-04 1.461112e-03 1.551507e-03 2.523154e-03 2.679348e-03 2.844661e-03 3.020447e-03 3.787484e-03 4.021270e-03 4.269834e-03 4.533285e-03 4.813555e-03 5.330774e-03 5.660029e-03 6.009806e-03 6.380678e-03 6.775073e-03 7.193359e-03 7.685092e-03 8.160062e-03 8.663790e-03 9.199303e-03 9.767067e-03 1.037066e-02 1.101367e-02 1.169703e-02 1.241984e-02 1.318606e-02 1.400130e-02 1.486546e-02 1.578425e-02 1.675839e-02 1.779371e-02 1.889254e-02 2.005844e-02 2.129798e-02 2.261135e-02 2.400823e-02 2.548839e-02 2.706158e-02 2.873117e-02 3.050249e-02 3.238393e-02 3.437681e-02 3.649612e-02 3.874139e-02 4.112573e-02 4.365373e-02 4.633261e-02 4.917547e-02 5.218269e-02 5.537622e-02 5.875343e-02 6.233015e-02 6.611264e-02 7.010729e-02 7.433035e-02 7.878065e-02 8.347549e-02 8.840770e-02 9.471189e-02 1.921921e-01 2.267153e-01 2.519870e-01 2.784685e-01 3.054419e-01 3.315418e-01 3.552461e-01 3.744637e-01 3.867909e-01 3.906457e-01 3.847163e-01 3.689202e-01 3.447145e-01 3.138983e-01 2.792768e-01 2.432033e-01 2.079305e-01 1.749173e-01 1.596352e-01 1.563547e-01 1.413229e-01 1.146943e-01 8.156255e-02 4.923094e-02 2.427080e-02 9.474865e-03 2.725833e-03 5.399240e-04 7.049220e-05 4.427825e-06 1.774148e-07 2.462290e-09 9.606367e-12 2.133015e-14 3.502504e-18 1.342120e-22 3.130058e-28 8.982881e-36 3.861446e-44 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.795000 6.063731e-09 6.437134e-09 6.835588e-09 7.258453e-09 7.706160e-09 8.181249e-09 8.688102e-09 9.224863e-09 9.793127e-09 1.039889e-08 1.104227e-08 1.172359e-08 1.877448e-07 1.993503e-07 2.116280e-07 2.247294e-07 2.386213e-07 2.533220e-07 2.689999e-07 2.856270e-07 3.032287e-07 3.219900e-07 1.736920e-06 3.367953e-06 3.576174e-06 3.797327e-06 4.031131e-06 4.280839e-06 4.545265e-06 3.250915e-05 3.557958e-05 4.292636e-05 3.265379e-04 7.224899e-04 1.630857e-03 1.731666e-03 2.710192e-03 2.877850e-03 3.055200e-03 3.244302e-03 3.979347e-03 4.225183e-03 4.486307e-03 4.763180e-03 5.057627e-03 5.556683e-03 5.900134e-03 6.264694e-03 6.651547e-03 7.062641e-03 7.498446e-03 7.998864e-03 8.492841e-03 9.017471e-03 9.574806e-03 1.016577e-02 1.079411e-02 1.146287e-02 1.217281e-02 1.292445e-02 1.372272e-02 1.457051e-02 1.546958e-02 1.642576e-02 1.743947e-02 1.851748e-02 1.966005e-02 2.087395e-02 2.216268e-02 2.353041e-02 2.498377e-02 2.652385e-02 2.816157e-02 2.989684e-02 3.174136e-02 3.369813e-02 3.577367e-02 3.797759e-02 4.031149e-02 4.279272e-02 4.542108e-02 4.821001e-02 5.116555e-02 5.429501e-02 5.761367e-02 6.112152e-02 6.484126e-02 6.876965e-02 7.292299e-02 7.730649e-02 8.192573e-02 8.679355e-02 9.190805e-02 1.023156e-01 2.071218e-01 2.366904e-01 2.627522e-01 2.899519e-01 3.173427e-01 3.435280e-01 3.668127e-01 3.848199e-01 3.954201e-01 3.969728e-01 3.880662e-01 3.694418e-01 3.424355e-01 3.093936e-01 2.731254e-01 2.362011e-01 2.005325e-01 1.678713e-01 1.551667e-01 1.503939e-01 1.339900e-01 1.070590e-01 7.477627e-02 4.423514e-02 2.128182e-02 8.109944e-03 2.216770e-03 4.316394e-04 5.215521e-05 3.327122e-06 1.245764e-07 1.184402e-09 6.478522e-12 9.363449e-15 5.928261e-19 4.730715e-23 5.054587e-29 2.086350e-36 4.550912e-45 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.885000 7.625345e-09 8.095660e-09 8.594772e-09 9.127272e-09 9.691151e-09 1.028811e-08 1.092451e-08 1.160045e-08 1.231619e-08 1.307497e-08 1.388525e-08 1.474326e-08 3.662993e-08 2.480807e-07 2.633928e-07 2.796307e-07 2.969483e-07 3.152820e-07 3.347132e-07 3.554476e-07 3.773919e-07 4.006443e-07 4.254701e-07 2.768381e-06 4.388461e-06 4.660516e-06 4.948250e-06 5.253306e-06 5.578706e-06 5.922737e-06 4.264274e-05 4.528300e-05 8.182645e-05 4.650403e-04 9.096355e-04 1.803806e-03 1.915118e-03 2.890585e-03 3.069253e-03 3.258615e-03 3.460207e-03 4.160508e-03 4.417827e-03 4.690673e-03 4.980370e-03 5.288215e-03 5.771648e-03 6.128423e-03 6.506692e-03 6.908765e-03 7.335717e-03 7.789024e-03 8.298615e-03 8.810748e-03 9.355184e-03 9.932986e-03 1.054653e-02 1.119831e-02 1.189157e-02 1.262716e-02 1.340675e-02 1.423522e-02 1.511410e-02 1.604754e-02 1.703869e-02 1.809024e-02 1.920833e-02 2.039358e-02 2.165356e-02 2.298922e-02 2.440832e-02 2.591489e-02 2.751375e-02 2.921205e-02 3.101169e-02 3.292516e-02 3.495242e-02 3.710700e-02 3.939184e-02 4.181451e-02 4.438633e-02 4.710832e-02 5.000117e-02 5.306397e-02 5.631074e-02 5.974887e-02 6.338505e-02 6.723676e-02 7.130323e-02 7.560576e-02 8.014078e-02 8.492271e-02 8.995482e-02 9.523973e-02 1.109020e-01 2.202001e-01 2.462678e-01 2.730552e-01 3.008579e-01 3.285240e-01 3.546435e-01 3.772739e-01 3.939887e-01 4.027258e-01 4.016040e-01 3.898643e-01 3.685130e-01 3.388881e-01 3.039184e-01 2.663222e-01 2.287462e-01 1.929496e-01 1.610243e-01 1.506352e-01 1.444117e-01 1.269120e-01 9.983459e-02 6.848821e-02 3.968027e-02 1.876743e-02 6.919419e-03 1.814807e-03 3.465490e-04 3.664071e-05 2.384213e-06 7.895664e-08 7.703407e-10 4.353431e-12 2.403339e-15 4.102246e-19 1.904368e-23 1.857036e-30 4.662586e-37 2.472418e-46 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
