#Average black hole merger rate (BHMR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHMR)[Msun]
5.549560 12.050000 -3.098657
5.549560 12.100000 -3.022915
5.549560 12.150000 -2.870447
5.549560 12.200000 -2.757819
5.549560 12.250000 -2.668467
5.549560 12.300000 -2.594398
5.549560 12.350000 -2.448657
5.549560 12.400000 -2.339728
5.549560 12.450000 -2.252714
5.549560 12.500000 -2.180259
5.549560 12.550000 -2.041781
5.549560 12.600000 -1.936946
5.549560 12.650000 -1.852560
5.549560 12.700000 -1.781934
5.549560 12.750000 -1.654654
5.549560 12.800000 -1.556345
5.515657 11.000000 -5.594609
5.515657 11.050000 -5.492312
5.515657 11.100000 -5.409577
5.515657 11.150000 -5.219803
5.515657 11.200000 -5.088181
5.515657 11.250000 -4.987310
5.515657 11.300000 -4.905508
5.515657 11.350000 -4.721914
5.515657 11.400000 -4.593272
5.515657 11.450000 -4.494155
5.515657 11.500000 -4.413508
5.515657 11.550000 -4.237548
5.515657 11.600000 -4.112675
5.515657 11.650000 -4.015804
5.515657 11.700000 -3.936649
5.515657 11.750000 -3.768567
5.515657 11.800000 -3.647689
5.515657 11.850000 -3.553234
5.515657 11.900000 -3.475697
5.515657 11.950000 -3.315857
5.515657 12.000000 -3.199278
5.515657 12.050000 -3.107462
5.515657 12.100000 -3.031710
5.515657 12.150000 -2.879190
5.515657 12.200000 -2.766534
5.515657 12.250000 -2.677165
5.515657 12.300000 -2.603084
5.515657 12.350000 -2.457297
5.515657 12.400000 -2.348342
5.515657 12.450000 -2.261312
5.515657 12.500000 -2.188845
5.515657 12.550000 -2.050388
5.515657 12.600000 -1.945564
5.515657 12.650000 -1.861186
5.515657 12.700000 -1.790564
5.515657 12.750000 -1.663564
5.515657 12.800000 -1.565422
5.482275 11.000000 -5.605836
5.482275 11.050000 -5.503477
5.482275 11.100000 -5.420702
5.482275 11.150000 -5.230689
5.482275 11.200000 -5.098954
5.482275 11.250000 -4.998016
5.482275 11.300000 -4.916170
5.482275 11.350000 -4.732327
5.482275 11.400000 -4.603564
5.482275 11.450000 -4.504375
5.482275 11.500000 -4.423681
5.482275 11.550000 -4.247470
5.482275 11.600000 -4.122472
5.482275 11.650000 -4.025526
5.482275 11.700000 -3.946321
5.482275 11.750000 -3.777993
5.482275 11.800000 -3.656989
5.482275 11.850000 -3.562457
5.482275 11.900000 -3.484869
5.482275 11.950000 -3.324798
5.482275 12.000000 -3.208097
5.482275 12.050000 -3.116205
5.482275 12.100000 -3.040402
5.482275 12.150000 -2.887671
5.482275 12.200000 -2.774901
5.482275 12.250000 -2.685460
5.482275 12.300000 -2.611330
5.482275 12.350000 -2.465368
5.482275 12.400000 -2.356315
5.482275 12.450000 -2.269224
5.482275 12.500000 -2.196714
5.482275 12.550000 -2.058180
5.482275 12.600000 -1.953312
5.482275 12.650000 -1.868906
5.482275 12.700000 -1.798265
5.482275 12.750000 -1.671458
5.482275 12.800000 -1.573431
5.448893 11.000000 -5.617361
5.448893 11.050000 -5.514937
5.448893 11.100000 -5.432119
5.448893 11.150000 -5.241855
5.448893 11.200000 -5.110000
5.448893 11.250000 -5.008992
5.448893 11.300000 -4.927100
5.448893 11.350000 -4.742996
5.448893 11.400000 -4.614106
5.448893 11.450000 -4.514842
5.448893 11.500000 -4.434099
5.448893 11.550000 -4.257625
5.448893 11.600000 -4.132495
5.448893 11.650000 -4.035470
5.448893 11.700000 -3.956213
5.448893 11.750000 -3.787629
5.448893 11.800000 -3.666493
5.448893 11.850000 -3.571881
5.448893 11.900000 -3.494238
5.448893 11.950000 -3.333927
5.448893 12.000000 -3.217098
5.448893 12.050000 -3.125128
5.448893 12.100000 -3.049272
5.448893 12.150000 -2.896322
5.448893 12.200000 -2.783433
5.448893 12.250000 -2.693917
5.448893 12.300000 -2.619735
5.448893 12.350000 -2.473591
5.448893 12.400000 -2.364438
5.448893 12.450000 -2.277282
5.448893 12.500000 -2.204727
5.448893 12.550000 -2.066114
5.448893 12.600000 -1.961202
5.448893 12.650000 -1.876767
5.448893 12.700000 -1.806105
5.448893 12.750000 -1.679498
5.448893 12.800000 -1.581589
5.415511 11.000000 -5.629200
5.415511 11.050000 -5.526708
5.415511 11.100000 -5.443845
5.415511 11.150000 -5.253316
5.415511 11.200000 -5.121334
5.415511 11.250000 -5.020253
5.415511 11.300000 -4.938313
5.415511 11.350000 -4.753934
5.415511 11.400000 -4.624910
5.415511 11.450000 -4.525568
5.415511 11.500000 -4.444772
5.415511 11.550000 -4.268023
5.415511 11.600000 -4.142755
5.415511 11.650000 -4.045648
5.415511 11.700000 -3.966335
5.415511 11.750000 -3.797483
5.415511 11.800000 -3.676209
5.415511 11.850000 -3.581513
5.415511 11.900000 -3.503814
5.415511 11.950000 -3.343252
5.415511 12.000000 -3.226290
5.415511 12.050000 -3.134238
5.415511 12.100000 -3.058326
5.415511 12.150000 -2.905148
5.415511 12.200000 -2.792135
5.415511 12.250000 -2.702541
5.415511 12.300000 -2.628307
5.415511 12.350000 -2.481974
5.415511 12.400000 -2.372715
5.415511 12.450000 -2.285492
5.415511 12.500000 -2.212892
5.415511 12.550000 -2.074197
5.415511 12.600000 -1.969237
5.415511 12.650000 -1.884772
5.415511 12.700000 -1.814089
5.415511 12.750000 -1.687689
5.415511 12.800000 -1.589904
5.415511 12.850000 -1.510141
5.382642 11.000000 -5.641163
5.382642 11.050000 -5.538607
5.382642 11.100000 -5.455702
5.382642 11.150000 -5.264926
5.382642 11.200000 -5.132827
5.382642 11.250000 -5.031677
5.382642 11.300000 -4.949692
5.382642 11.350000 -4.765058
5.382642 11.400000 -4.635910
5.382642 11.450000 -4.536494
5.382642 11.500000 -4.455650
5.382642 11.550000 -4.278643
5.382642 11.600000 -4.153248
5.382642 11.650000 -4.056064
5.382642 11.700000 -3.976700
5.382642 11.750000 -3.807596
5.382642 11.800000 -3.686193
5.382642 11.850000 -3.591419
5.382642 11.900000 -3.513667
5.382642 11.950000 -3.352868
5.382642 12.000000 -3.235782
5.382642 12.050000 -3.143653
5.382642 12.100000 -3.067689
5.382642 12.150000 -2.914296
5.382642 12.200000 -2.801168
5.382642 12.250000 -2.711501
5.382642 12.300000 -2.637217
5.382642 12.350000 -2.490710
5.382642 12.400000 -2.381355
5.382642 12.450000 -2.294070
5.382642 12.500000 -2.221427
5.382642 12.550000 -2.082670
5.382642 12.600000 -1.977675
5.382642 12.650000 -1.893186
5.382642 12.700000 -1.822487
5.382642 12.750000 -1.696310
5.382642 12.800000 -1.598659
5.382642 12.850000 -1.518985
5.349774 11.000000 -5.653466
5.349774 11.050000 -5.550841
5.349774 11.100000 -5.467892
5.349774 11.150000 -5.276855
5.349774 11.200000 -5.144633
5.349774 11.250000 -5.043410
5.349774 11.300000 -4.961377
5.349774 11.350000 -4.776474
5.349774 11.400000 -4.647195
5.349774 11.450000 -4.547702
5.349774 11.500000 -4.466807
5.349774 11.550000 -4.289530
5.349774 11.600000 -4.164000
5.349774 11.650000 -4.066735
5.349774 11.700000 -3.987318
5.349774 11.750000 -3.817950
5.349774 11.800000 -3.696412
5.349774 11.850000 -3.601555
5.349774 11.900000 -3.523748
5.349774 11.950000 -3.362702
5.349774 12.000000 -3.245486
5.349774 12.050000 -3.153277
5.349774 12.100000 -3.077258
5.349774 12.150000 -2.923642
5.349774 12.200000 -2.810392
5.349774 12.250000 -2.720650
5.349774 12.300000 -2.646314
5.349774 12.350000 -2.499625
5.349774 12.400000 -2.390169
5.349774 12.450000 -2.302821
5.349774 12.500000 -2.230134
5.349774 12.550000 -2.091311
5.349774 12.600000 -1.986279
5.349774 12.650000 -1.901766
5.349774 12.700000 -1.831050
5.349774 12.750000 -1.705106
5.349774 12.800000 -1.607594
5.349774 12.850000 -1.528012
5.316905 11.000000 -5.666127
5.316905 11.050000 -5.563430
5.316905 11.100000 -5.480434
5.316905 11.150000 -5.289122
5.316905 11.200000 -5.156768
5.316905 11.250000 -5.055469
5.316905 11.300000 -4.973386
5.316905 11.350000 -4.788198
5.316905 11.400000 -4.658782
5.316905 11.450000 -4.559207
5.316905 11.500000 -4.478259
5.316905 11.550000 -4.300697
5.316905 11.600000 -4.175025
5.316905 11.650000 -4.077676
5.316905 11.700000 -3.998202
5.316905 11.750000 -3.828556
5.316905 11.800000 -3.706877
5.316905 11.850000 -3.611934
5.316905 11.900000 -3.534069
5.316905 11.950000 -3.372765
5.316905 12.000000 -3.255412
5.316905 12.050000 -3.163119
5.316905 12.100000 -3.087042
5.316905 12.150000 -2.933193
5.316905 12.200000 -2.819817
5.316905 12.250000 -2.729995
5.316905 12.300000 -2.655605
5.316905 12.350000 -2.508727
5.316905 12.400000 -2.399167
5.316905 12.450000 -2.311752
5.316905 12.500000 -2.239018
5.316905 12.550000 -2.100128
5.316905 12.600000 -1.995057
5.316905 12.650000 -1.910519
5.316905 12.700000 -1.839786
5.316905 12.750000 -1.714084
5.316905 12.800000 -1.616717
5.316905 12.850000 -1.537231
5.284541 11.000000 -5.677017
5.284541 11.050000 -5.574288
5.284541 11.100000 -5.491270
5.284541 11.150000 -5.299828
5.284541 11.200000 -5.167412
5.284541 11.250000 -5.066077
5.284541 11.300000 -4.983971
5.284541 11.350000 -4.798644
5.284541 11.400000 -4.669160
5.284541 11.450000 -4.569546
5.284541 11.500000 -4.488571
5.284541 11.550000 -4.310863
5.284541 11.600000 -4.185118
5.284541 11.650000 -4.087725
5.284541 11.700000 -4.008222
5.284541 11.750000 -3.838426
5.284541 11.800000 -3.716670
5.284541 11.850000 -3.621680
5.284541 11.900000 -3.543784
5.284541 11.950000 -3.382331
5.284541 12.000000 -3.264901
5.284541 12.050000 -3.172559
5.284541 12.100000 -3.096451
5.284541 12.150000 -2.942461
5.284541 12.200000 -2.829009
5.284541 12.250000 -2.739140
5.284541 12.300000 -2.664717
5.284541 12.350000 -2.517727
5.284541 12.400000 -2.408105
5.284541 12.450000 -2.320651
5.284541 12.500000 -2.247890
5.284541 12.550000 -2.108996
5.284541 12.600000 -2.003923
5.284541 12.650000 -1.919383
5.284541 12.700000 -1.848650
5.284541 12.750000 -1.723238
5.284541 12.800000 -1.626044
5.284541 12.850000 -1.546673
5.284541 12.900000 -1.479592
5.252178 11.000000 -5.688188
5.252178 11.050000 -5.585424
5.252178 11.100000 -5.502383
5.252178 11.150000 -5.310804
5.252178 11.200000 -5.178324
5.252178 11.250000 -5.076951
5.252178 11.300000 -4.994820
5.252178 11.350000 -4.809347
5.252178 11.400000 -4.679792
5.252178 11.450000 -4.580136
5.252178 11.500000 -4.499134
5.252178 11.550000 -4.321272
5.252178 11.600000 -4.195451
5.252178 11.650000 -4.098013
5.252178 11.700000 -4.018479
5.252178 11.750000 -3.848526
5.252178 11.800000 -3.726689
5.252178 11.850000 -3.631650
5.252178 11.900000 -3.553721
5.252178 11.950000 -3.392114
5.252178 12.000000 -3.274602
5.252178 12.050000 -3.182210
5.252178 12.100000 -3.106067
5.252178 12.150000 -2.951930
5.252178 12.200000 -2.838400
5.252178 12.250000 -2.748481
5.252178 12.300000 -2.674025
5.252178 12.350000 -2.526918
5.252178 12.400000 -2.417231
5.252178 12.450000 -2.329735
5.252178 12.500000 -2.256946
5.252178 12.550000 -2.118048
5.252178 12.600000 -2.012973
5.252178 12.650000 -1.928433
5.252178 12.700000 -1.857698
5.252178 12.750000 -1.732588
5.252178 12.800000 -1.635575
5.252178 12.850000 -1.556325
5.252178 12.900000 -1.489330
5.219814 11.000000 -5.699654
5.219814 11.050000 -5.596853
5.219814 11.100000 -5.513788
5.219814 11.150000 -5.322065
5.219814 11.200000 -5.189517
5.219814 11.250000 -5.088104
5.219814 11.300000 -5.005947
5.219814 11.350000 -4.820320
5.219814 11.400000 -4.690691
5.219814 11.450000 -4.590991
5.219814 11.500000 -4.509960
5.219814 11.550000 -4.331937
5.219814 11.600000 -4.206036
5.219814 11.650000 -4.108550
5.219814 11.700000 -4.028985
5.219814 11.750000 -3.858866
5.219814 11.800000 -3.736944
5.219814 11.850000 -3.641855
5.219814 11.900000 -3.563891
5.219814 11.950000 -3.402121
5.219814 12.000000 -3.284524
5.219814 12.050000 -3.192080
5.219814 12.100000 -3.115901
5.219814 12.150000 -2.961612
5.219814 12.200000 -2.847998
5.219814 12.250000 -2.758028
5.219814 12.300000 -2.683536
5.219814 12.350000 -2.536307
5.219814 12.400000 -2.426553
5.219814 12.450000 -2.339014
5.219814 12.500000 -2.266196
5.219814 12.550000 -2.127294
5.219814 12.600000 -2.022217
5.219814 12.650000 -1.937675
5.219814 12.700000 -1.866939
5.219814 12.750000 -1.742144
5.219814 12.800000 -1.645320
5.219814 12.850000 -1.566197
5.219814 12.900000 -1.499291
5.187948 11.000000 -5.707944
5.187948 11.050000 -5.605150
5.187948 11.100000 -5.522089
5.187948 11.150000 -5.330385
5.187948 11.200000 -5.197845
5.187948 11.250000 -5.096437
5.187948 11.300000 -5.014283
5.187948 11.350000 -4.828663
5.187948 11.400000 -4.699037
5.187948 11.450000 -4.599339
5.187948 11.500000 -4.518309
5.187948 11.550000 -4.340279
5.187948 11.600000 -4.214374
5.187948 11.650000 -4.116885
5.187948 11.700000 -4.037319
5.187948 11.750000 -3.867176
5.187948 11.800000 -3.745242
5.187948 11.850000 -3.650145
5.187948 11.900000 -3.572177
5.187948 11.950000 -3.410369
5.187948 12.000000 -3.292752
5.187948 12.050000 -3.200296
5.187948 12.100000 -3.124109
5.187948 12.150000 -2.969770
5.187948 12.200000 -2.856130
5.187948 12.250000 -2.766143
5.187948 12.300000 -2.691639
5.187948 12.350000 -2.544372
5.187948 12.400000 -2.434595
5.187948 12.450000 -2.347044
5.187948 12.500000 -2.274215
5.187948 12.550000 -2.135376
5.187948 12.600000 -2.030334
5.187948 12.650000 -1.945815
5.187948 12.700000 -1.875095
5.187948 12.750000 -1.750656
5.187948 12.800000 -1.654046
5.187948 12.850000 -1.575065
5.187948 12.900000 -1.508261
5.156082 11.000000 -5.716395
5.156082 11.050000 -5.613608
5.156082 11.100000 -5.530552
5.156082 11.150000 -5.338866
5.156082 11.200000 -5.206336
5.156082 11.250000 -5.104933
5.156082 11.300000 -5.022783
5.156082 11.350000 -4.837169
5.156082 11.400000 -4.707547
5.156082 11.450000 -4.607850
5.156082 11.500000 -4.526821
5.156082 11.550000 -4.348784
5.156082 11.600000 -4.222875
5.156082 11.650000 -4.125384
5.156082 11.700000 -4.045816
5.156082 11.750000 -3.875648
5.156082 11.800000 -3.753702
5.156082 11.850000 -3.658598
5.156082 11.900000 -3.580624
5.156082 11.950000 -3.418777
5.156082 12.000000 -3.301139
5.156082 12.050000 -3.208670
5.156082 12.100000 -3.132474
5.156082 12.150000 -2.978084
5.156082 12.200000 -2.864416
5.156082 12.250000 -2.774412
5.156082 12.300000 -2.699897
5.156082 12.350000 -2.552589
5.156082 12.400000 -2.442790
5.156082 12.450000 -2.355224
5.156082 12.500000 -2.282386
5.156082 12.550000 -2.143611
5.156082 12.600000 -2.038606
5.156082 12.650000 -1.954111
5.156082 12.700000 -1.883408
5.156082 12.750000 -1.759339
5.156082 12.800000 -1.662951
5.156082 12.850000 -1.584119
5.156082 12.900000 -1.517421
5.156082 12.950000 -1.423346
5.124216 11.000000 -5.725014
5.124216 11.050000 -5.622234
5.124216 11.100000 -5.539183
5.124216 11.150000 -5.347517
5.124216 11.200000 -5.214996
5.124216 11.250000 -5.113599
5.124216 11.300000 -5.031452
5.124216 11.350000 -4.845845
5.124216 11.400000 -4.716226
5.124216 11.450000 -4.616532
5.124216 11.500000 -4.535504
5.124216 11.550000 -4.357458
5.124216 11.600000 -4.231546
5.124216 11.650000 -4.134052
5.124216 11.700000 -4.054482
5.124216 11.750000 -3.884290
5.124216 11.800000 -3.762330
5.124216 11.850000 -3.667218
5.124216 11.900000 -3.589239
5.124216 11.950000 -3.427351
5.124216 12.000000 -3.309692
5.124216 12.050000 -3.217209
5.124216 12.100000 -3.141004
5.124216 12.150000 -2.986561
5.124216 12.200000 -2.872864
5.124216 12.250000 -2.782842
5.124216 12.300000 -2.708314
5.124216 12.350000 -2.560964
5.124216 12.400000 -2.451142
5.124216 12.450000 -2.363562
5.124216 12.500000 -2.290713
5.124216 12.550000 -2.152006
5.124216 12.600000 -2.047039
5.124216 12.650000 -1.962568
5.124216 12.700000 -1.891883
5.124216 12.750000 -1.768198
5.124216 12.800000 -1.672043
5.124216 12.850000 -1.593365
5.124216 12.900000 -1.526778
5.124216 12.950000 -1.433354
5.092839 11.000000 -5.736607
5.092839 11.050000 -5.633744
5.092839 11.100000 -5.550639
5.092839 11.150000 -5.358665
5.092839 11.200000 -5.225997
5.092839 11.250000 -5.124515
5.092839 11.300000 -5.042312
5.092839 11.350000 -4.856393
5.092839 11.400000 -4.726622
5.092839 11.450000 -4.626839
5.092839 11.500000 -4.545752
5.092839 11.550000 -4.367397
5.092839 11.600000 -4.241331
5.092839 11.650000 -4.143746
5.092839 11.700000 -4.064115
5.092839 11.750000 -3.893621
5.092839 11.800000 -3.771508
5.092839 11.850000 -3.676303
5.092839 11.900000 -3.598262
5.092839 11.950000 -3.436091
5.092839 12.000000 -3.318284
5.092839 12.050000 -3.225710
5.092839 12.100000 -3.149443
5.092839 12.150000 -2.994743
5.092839 12.200000 -2.880908
5.092839 12.250000 -2.790799
5.092839 12.300000 -2.716212
5.092839 12.350000 -2.568656
5.092839 12.400000 -2.458720
5.092839 12.450000 -2.371066
5.092839 12.500000 -2.298168
5.092839 12.550000 -2.159409
5.092839 12.600000 -2.054413
5.092839 12.650000 -1.969923
5.092839 12.700000 -1.899224
5.092839 12.750000 -1.775803
5.092839 12.800000 -1.679806
5.092839 12.850000 -1.601234
5.092839 12.900000 -1.534724
5.092839 12.950000 -1.441882
5.061463 11.000000 -5.748518
5.061463 11.050000 -5.645568
5.061463 11.100000 -5.562407
5.061463 11.150000 -5.370106
5.061463 11.200000 -5.237284
5.061463 11.250000 -5.135712
5.061463 11.300000 -5.053451
5.061463 11.350000 -4.867203
5.061463 11.400000 -4.737274
5.061463 11.450000 -4.637397
5.061463 11.500000 -4.556249
5.061463 11.550000 -4.377569
5.061463 11.600000 -4.251342
5.061463 11.650000 -4.153660
5.061463 11.700000 -4.073966
5.061463 11.750000 -3.903158
5.061463 11.800000 -3.780885
5.061463 11.850000 -3.685582
5.061463 11.900000 -3.607476
5.061463 11.950000 -3.445012
5.061463 12.000000 -3.327050
5.061463 12.050000 -3.234381
5.061463 12.100000 -3.158050
5.061463 12.150000 -3.003082
5.061463 12.200000 -2.889104
5.061463 12.250000 -2.798905
5.061463 12.300000 -2.724257
5.061463 12.350000 -2.576486
5.061463 12.400000 -2.466431
5.061463 12.450000 -2.378703
5.061463 12.500000 -2.305753
5.061463 12.550000 -2.166940
5.061463 12.600000 -2.061914
5.061463 12.650000 -1.977404
5.061463 12.700000 -1.906692
5.061463 12.750000 -1.783543
5.061463 12.800000 -1.687710
5.061463 12.850000 -1.609249
5.061463 12.900000 -1.542817
5.061463 12.950000 -1.450581
5.030087 11.000000 -5.760765
5.030087 11.050000 -5.657723
5.030087 11.100000 -5.574502
5.030087 11.150000 -5.381857
5.030087 11.200000 -5.248873
5.030087 11.250000 -5.147206
5.030087 11.300000 -5.064882
5.030087 11.350000 -4.878289
5.030087 11.400000 -4.748193
5.030087 11.450000 -4.648217
5.030087 11.500000 -4.567005
5.030087 11.550000 -4.387984
5.030087 11.600000 -4.261589
5.030087 11.650000 -4.163807
5.030087 11.700000 -4.084045
5.030087 11.750000 -3.912908
5.030087 11.800000 -3.790468
5.030087 11.850000 -3.695064
5.030087 11.900000 -3.616890
5.030087 11.950000 -3.454119
5.030087 12.000000 -3.335996
5.030087 12.050000 -3.243228
5.030087 12.100000 -3.166830
5.030087 12.150000 -3.011585
5.030087 12.200000 -2.897457
5.030087 12.250000 -2.807165
5.030087 12.300000 -2.732453
5.030087 12.350000 -2.584460
5.030087 12.400000 -2.474282
5.030087 12.450000 -2.386476
5.030087 12.500000 -2.313472
5.030087 12.550000 -2.174604
5.030087 12.600000 -2.069546
5.030087 12.650000 -1.985017
5.030087 12.700000 -1.914290
5.030087 12.750000 -1.791423
5.030087 12.800000 -1.695761
5.030087 12.850000 -1.617414
5.030087 12.900000 -1.551064
5.030087 12.950000 -1.459459
4.999193 11.000000 -5.772977
4.999193 11.050000 -5.669852
4.999193 11.100000 -5.586576
4.999193 11.150000 -5.393619
4.999193 11.200000 -5.260487
4.999193 11.250000 -5.158734
4.999193 11.300000 -5.076354
4.999193 11.350000 -4.889446
4.999193 11.400000 -4.759198
4.999193 11.450000 -4.659134
4.999193 11.500000 -4.577862
4.999193 11.550000 -4.398531
4.999193 11.600000 -4.271981
4.999193 11.650000 -4.174107
4.999193 11.700000 -4.094284
4.999193 11.750000 -3.922845
4.999193 11.800000 -3.800251
4.999193 11.850000 -3.704754
4.999193 11.900000 -3.626517
4.999193 11.950000 -3.463462
4.999193 12.000000 -3.345191
4.999193 12.050000 -3.252332
4.999193 12.100000 -3.175872
4.999193 12.150000 -3.020370
4.999193 12.200000 -2.906104
4.999193 12.250000 -2.815726
4.999193 12.300000 -2.740954
4.999193 12.350000 -2.592762
4.999193 12.400000 -2.482475
4.999193 12.450000 -2.394599
4.999193 12.500000 -2.321546
4.999193 12.550000 -2.182649
4.999193 12.600000 -2.077573
4.999193 12.650000 -1.993033
4.999193 12.700000 -1.922298
4.999193 12.750000 -1.799726
4.999193 12.800000 -1.704242
4.999193 12.850000 -1.626015
4.999193 12.900000 -1.559750
4.999193 12.950000 -1.468767
4.999193 13.000000 -1.393582
4.968299 11.000000 -5.785543
4.968299 11.050000 -5.682329
4.968299 11.100000 -5.598995
4.968299 11.150000 -5.405708
4.968299 11.200000 -5.272420
4.968299 11.250000 -5.170576
4.968299 11.300000 -5.088137
4.968299 11.350000 -4.900897
4.968299 11.400000 -4.770490
4.968299 11.450000 -4.670331
4.968299 11.500000 -4.588998
4.968299 11.550000 -4.409339
4.968299 11.600000 -4.282628
4.968299 11.650000 -4.184657
4.968299 11.700000 -4.104771
4.968299 11.750000 -3.933014
4.968299 11.800000 -3.810259
4.968299 11.850000 -3.714664
4.968299 11.900000 -3.636362
4.968299 11.950000 -3.473011
4.968299 12.000000 -3.354585
4.968299 12.050000 -3.261630
4.968299 12.100000 -3.185106
4.968299 12.150000 -3.029336
4.968299 12.200000 -2.914927
4.968299 12.250000 -2.824459
4.968299 12.300000 -2.749626
4.968299 12.350000 -2.601226
4.968299 12.400000 -2.490824
4.968299 12.450000 -2.402876
4.968299 12.500000 -2.329773
4.968299 12.550000 -2.190844
4.968299 12.600000 -2.085752
4.968299 12.650000 -2.001200
4.968299 12.700000 -1.930457
4.968299 12.750000 -1.808191
4.968299 12.800000 -1.712893
4.968299 12.850000 -1.634789
4.968299 12.900000 -1.568614
4.968299 12.950000 -1.478279
4.968299 13.000000 -1.403537
4.937405 11.000000 -5.798483
4.937405 11.050000 -5.695175
4.937405 11.100000 -5.611779
4.937405 11.150000 -5.418142
4.937405 11.200000 -5.284690
4.937405 11.250000 -5.182750
4.937405 11.300000 -5.100248
4.937405 11.350000 -4.912658
4.937405 11.400000 -4.782083
4.937405 11.450000 -4.681825
4.937405 11.500000 -4.600427
4.937405 11.550000 -4.420423
4.937405 11.600000 -4.293542
4.937405 11.650000 -4.195470
4.937405 11.700000 -4.115516
4.937405 11.750000 -3.943427
4.937405 11.800000 -3.820503
4.937405 11.850000 -3.724806
4.937405 11.900000 -3.646436
4.937405 11.950000 -3.482774
4.937405 12.000000 -3.364186
4.937405 12.050000 -3.271132
4.937405 12.100000 -3.194540
4.937405 12.150000 -3.038492
4.937405 12.200000 -2.923932
4.937405 12.250000 -2.833371
4.937405 12.300000 -2.758474
4.937405 12.350000 -2.609858
4.937405 12.400000 -2.499337
4.937405 12.450000 -2.411314
4.937405 12.500000 -2.338159
4.937405 12.550000 -2.199198
4.937405 12.600000 -2.094087
4.937405 12.650000 -2.009523
4.937405 12.700000 -1.938772
4.937405 12.750000 -1.816824
4.937405 12.800000 -1.721719
4.937405 12.850000 -1.643745
4.937405 12.900000 -1.577662
4.937405 12.950000 -1.488004
4.937405 13.000000 -1.413726
4.906985 11.000000 -5.808860
4.906985 11.050000 -5.705515
4.906985 11.100000 -5.622095
4.906985 11.150000 -5.428315
4.906985 11.200000 -5.294795
4.906985 11.250000 -5.192816
4.906985 11.300000 -5.110288
4.906985 11.350000 -4.922545
4.906985 11.400000 -4.791896
4.906985 11.450000 -4.691595
4.906985 11.500000 -4.610168
4.906985 11.550000 -4.430004
4.906985 11.600000 -4.303043
4.906985 11.650000 -4.204924
4.906985 11.700000 -4.124939
4.906985 11.750000 -3.952681
4.906985 11.800000 -3.829672
4.906985 11.850000 -3.733924
4.906985 11.900000 -3.655519
4.906985 11.950000 -3.491690
4.906985 12.000000 -3.373014
4.906985 12.050000 -3.279906
4.906985 12.100000 -3.203278
4.906985 12.150000 -3.047071
4.906985 12.200000 -2.932427
4.906985 12.250000 -2.841812
4.906985 12.300000 -2.766879
4.906985 12.350000 -2.618147
4.906985 12.400000 -2.507563
4.906985 12.450000 -2.419499
4.906985 12.500000 -2.346316
4.906985 12.550000 -2.207406
4.906985 12.600000 -2.102324
4.906985 12.650000 -2.017779
4.906985 12.700000 -1.947041
4.906985 12.750000 -1.825457
4.906985 12.800000 -1.730573
4.906985 12.850000 -1.652747
4.906985 12.900000 -1.586771
4.906985 12.950000 -1.497706
4.906985 13.000000 -1.423834
4.876566 11.000000 -5.819491
4.876566 11.050000 -5.716107
4.876566 11.100000 -5.632663
4.876566 11.150000 -5.438732
4.876566 11.200000 -5.305140
4.876566 11.250000 -5.203120
4.876566 11.300000 -5.120566
4.876566 11.350000 -4.932663
4.876566 11.400000 -4.801936
4.876566 11.450000 -4.701590
4.876566 11.500000 -4.620134
4.876566 11.550000 -4.439800
4.876566 11.600000 -4.312756
4.876566 11.650000 -4.214588
4.876566 11.700000 -4.134569
4.876566 11.750000 -3.962137
4.876566 11.800000 -3.839039
4.876566 11.850000 -3.743237
4.876566 11.900000 -3.664796
4.876566 11.950000 -3.500792
4.876566 12.000000 -3.382026
4.876566 12.050000 -3.288862
4.876566 12.100000 -3.212196
4.876566 12.150000 -3.055824
4.876566 12.200000 -2.941090
4.876566 12.250000 -2.850421
4.876566 12.300000 -2.775450
4.876566 12.350000 -2.626598
4.876566 12.400000 -2.515947
4.876566 12.450000 -2.427841
4.876566 12.500000 -2.354630
4.876566 12.550000 -2.215772
4.876566 12.600000 -2.110720
4.876566 12.650000 -2.026194
4.876566 12.700000 -1.955470
4.876566 12.750000 -1.834265
4.876566 12.800000 -1.739611
4.876566 12.850000 -1.661941
4.876566 12.900000 -1.596076
4.876566 12.950000 -1.507629
4.876566 13.000000 -1.434182
4.876566 13.050000 -1.371379
4.846147 11.000000 -5.830389
4.846147 11.050000 -5.726964
4.846147 11.100000 -5.643493
4.846147 11.150000 -5.449404
4.846147 11.200000 -5.315739
4.846147 11.250000 -5.213676
4.846147 11.300000 -5.131093
4.846147 11.350000 -4.943021
4.846147 11.400000 -4.812214
4.846147 11.450000 -4.711821
4.846147 11.500000 -4.630333
4.846147 11.550000 -4.449823
4.846147 11.600000 -4.322692
4.846147 11.650000 -4.224471
4.846147 11.700000 -4.144419
4.846147 11.750000 -3.971803
4.846147 11.800000 -3.848612
4.846147 11.850000 -3.752754
4.846147 11.900000 -3.674276
4.846147 11.950000 -3.510090
4.846147 12.000000 -3.391228
4.846147 12.050000 -3.298006
4.846147 12.100000 -3.221301
4.846147 12.150000 -3.064756
4.846147 12.200000 -2.949931
4.846147 12.250000 -2.859204
